target_id	length	eff_length	est_counts	tpm
Smp_186980.1	402	237.179	174	52.2683
Smp_197050.1	186	49.5498	47	67.5803
Smp_160500.1	5316	5150.09	214	2.96049
Smp_160490.1	3894	3728.09	226	4.31903
Smp_070540.1	5995	5829.09	1386.91	16.9517
Smp_160480.1	791	625.092	23.2001	2.64431
Smp_160480.2	659	493.115	30.7999	4.45005
Smp_160470.1	3111	2945.09	437	10.5718
Smp_160460.1	7563	7397.09	569.075	5.48117
Smp_160450.1	3576	3410.09	700	14.625
Smp_191780.1	297	137.47	8	4.14616
Smp_160440.1	2374	2208.09	523	16.8752
Smp_160430.1	369	205.083	201	69.8283
Smp_160420.1	417	251.911	210	59.3933
Smp_160410.1	7034	6868.09	49.6123	0.514658
Smp_160410.2	875	709.092	361.789	36.3511
Smp_092930.1	1176	1010.09	557	39.2879
Smp_092950.1	5574	5408.09	1149	15.137
Smp_173020.1	2529	2363.09	155.817	4.69785
Smp_200370.1	204	61.8081	4.41265	5.08649
Smp_200460.1	246	93.4929	10	7.62055
Smp_158440.1	660	494.115	175	25.2333
Smp_158430.1	813	647.092	201	22.1307
Smp_067090.1	434	268.73	354	93.854
Smp_158420.1	960	794.092	1.0004	0.0897572
Smp_067060.1	1205	1039.09	34790.7	2385.47
Smp_067050.1	54	55	0	0
Smp_158410.1	597	431.115	0	0
Smp_184360.1	369	205.083	0	0
Smp_193860.1	655	489.115	0	0
Smp_179960.1	357	193.616	0	0
Smp_103610.1	1203	1037.09	53024.1	3642.68
Smp_179950.1	912	746.092	114.197	10.9051
Smp_168300.1	288	129.385	0	0
Smp_168290.1	336	173.624	1	0.410351
Smp_085010.1	1122	956.092	5010	373.339
Smp_168280.1	327	165.146	0	0
Smp_200280.1	246	93.4929	663	505.242
Smp_180980.1	474	308.357	7	1.61737
Smp_196410.1	1479	1313.09	1	0.0542588
Smp_105320.1	401	236.189	1692	510.394
Smp_105330.1	975	809.092	698	61.4642
Smp_105340.1	3678	3512.09	47	0.953448
Smp_105360.1	3393	3227.09	58	1.28051
Smp_105370.1	1002	836.092	154	13.123
Smp_181040.1	2006	1840.09	41	1.58748
Smp_181050.1	6838	6672.09	3893	41.5707
Smp_178010.1	488	322.301	1065.47	235.529
Smp_016050.1	3316	3150.09	2433	55.028
Smp_130910.1	1113	947.092	780	58.6769
Smp_172850.1	647	481.115	1030	152.529
Smp_130920.1	2289	2123.09	288	9.6647
Smp_130930.1	489	323.287	182	40.1096
Smp_016090.1	6991	6825.09	1110	11.5872
Smp_130940.1	13950	13784.1	859.904	4.44464
Smp_209000.1	222131	221965	4257.92	1.36671
Smp_016200.1	1177	1011.09	0	0
Smp_016200.4	5574	5408.09	63.3785	0.834955
Smp_016200.3	1492	1326.09	800.855	43.0274
Smp_016180.1	5049	4883.09	48.198	0.703232
Smp_130980.1	1194	1028.09	599.606	41.5527
Smp_130970.1	1527	1361.09	143.699	7.52198
Smp_130960.1	2352	2186.09	7.58981	0.247359
Smp_016130.1	5892	5726.09	308.15	3.83415
Smp_130950.1	1715	1549.09	865.967	39.828
Smp_171010.1	2046	1880.09	71	2.69057
Smp_089570.1	427	261.799	2282	621.03
Smp_171020.1	3829	3663.09	986	19.1776
Smp_089590.1	1677	1511.09	1374	64.783
Smp_171030.1	1065	899.092	182	14.4222
Smp_171040.1	3960	3794.09	1175	22.0645
Smp_089630.1	1707	1541.09	787	36.3841
Smp_089640.2	1176	1010.09	2199.91	155.17
Smp_089640.3	2750	2584.09	140.092	3.86252
Smp_089650.1	2451	2285.09	313	9.75901
Smp_089670.1	6354	6188.09	7554	86.9731
Smp_171060.1	819	653.092	3	0.327274
Smp_171070.1	6709	6543.09	1037.71	11.2995
Smp_089700.1	3334	3168.09	1979	44.5054
Smp_171080.1	720	554.092	372	47.8328
