target_id	length	eff_length	est_counts	tpm
Smp_186980.1	402	235.626	342	108.724
Smp_197050.1	186	48.5572	77	118.785
Smp_160500.1	5316	5148.86	228	3.31701
Smp_160490.1	3894	3726.86	343	6.89404
Smp_070540.1	5995	5827.86	462.438	5.94383
Smp_160480.1	791	623.856	27.0778	3.25126
Smp_160480.2	659	491.883	45.9222	6.99331
Smp_160470.1	3111	2943.86	502	12.7735
Smp_160460.1	7563	7395.86	1699.51	17.2131
Smp_160450.1	3576	3408.86	926	20.3481
Smp_191780.1	297	135.206	29	16.0666
Smp_160440.1	2374	2206.86	552	18.7365
Smp_160430.1	369	203.239	155	57.1279
Smp_160420.1	417	250.362	200	59.839
Smp_160410.1	7034	6866.86	84.9802	0.927006
Smp_160410.2	875	707.856	582.189	61.6087
Smp_092930.1	1176	1008.86	388	28.8088
Smp_092950.1	5574	5406.86	1094	15.1564
Smp_173020.1	2529	2361.86	244.055	7.74027
Smp_200370.1	204	60.1119	3.57302	4.45243
Smp_200460.1	246	91.589	7	5.72502
Smp_158440.1	660	492.883	241	36.6265
Smp_158430.1	813	645.856	197	22.8483
Smp_067090.1	434	267.208	440	123.346
Smp_158420.1	960	792.856	2.00038	0.188991
Smp_067060.1	1205	1037.86	48905.3	3529.73
Smp_067050.1	54	2	0	0
Smp_158410.1	597	429.906	0	0
Smp_184360.1	369	203.239	0	0
Smp_193860.1	655	487.883	0	0
Smp_179960.1	357	191.674	0	0
Smp_103610.1	1203	1035.86	41101.4	2972.21
Smp_179950.1	912	744.856	29.3193	2.94852
Smp_168300.1	288	127.111	0	0
Smp_168290.1	336	171.556	0	0
Smp_085010.1	1122	954.856	5502	431.624
Smp_168280.1	327	163.02	0	0
Smp_200280.1	246	91.589	569	465.363
Smp_180980.1	474	306.995	25	6.10003
Smp_196410.1	1479	1311.86	3	0.1713
Smp_105320.1	401	234.65	1264	403.506
Smp_105330.1	975	807.856	880	81.5964
Smp_105340.1	3678	3510.86	151	3.22171
Smp_105360.1	3393	3225.86	123	2.85616
Smp_105370.1	1002	834.856	141	12.6512
Smp_181040.1	2006	1838.86	79	3.21812
Smp_181050.1	6838	6670.86	3839	43.1081
Smp_178010.1	488	320.995	1475.36	344.289
Smp_016050.1	3316	3148.86	2771	65.9183
Smp_130910.1	1113	945.856	870	68.8996
Smp_172850.1	647	479.883	1303	203.391
Smp_130920.1	2289	2121.86	812	28.6657
Smp_130930.1	489	321.995	377	87.7032
Smp_016090.1	6991	6823.86	1842	20.22
Smp_130940.1	13950	13782.9	1081.03	5.87517
Smp_209000.1	222131	221964	5579.41	1.8829
Smp_016200.1	1177	1009.86	201.046	14.9127
Smp_016200.4	5574	5406.86	110.582	1.53202
Smp_016200.3	1492	1324.86	1002.6	56.6867
Smp_016180.1	5049	4881.86	153.462	2.35471
Smp_130980.1	1194	1026.86	550.87	40.1849
Smp_130970.1	1527	1359.86	28.9148	1.59276
Smp_130960.1	2352	2184.86	54.1102	1.85515
Smp_016130.1	5892	5724.86	427.504	5.59369
Smp_130950.1	1715	1547.86	3308.74	160.123
Smp_171010.1	2046	1878.86	176	7.01684
Smp_089570.1	427	260.248	2876	827.799
Smp_171020.1	3829	3661.86	4208	86.0789
Smp_089590.1	1677	1509.86	1875	93.0225
Smp_171030.1	1065	897.856	103	8.59316
Smp_171040.1	3960	3792.86	1641	32.4089
Smp_089630.1	1707	1539.86	765	37.2138
Smp_089640.2	1176	1008.86	3142	233.292
Smp_089640.3	2750	2582.86	224.997	6.52529
Smp_089650.1	2451	2283.86	344	11.2827
Smp_089670.1	6354	6186.86	14808	179.287
Smp_171060.1	819	651.856	4	0.459654
Smp_171070.1	6709	6541.86	948.577	10.8616
Smp_089700.1	3334	3166.86	4765	112.709
Smp_171080.1	720	552.883	474	64.2195
Smp_171090.1	2014	1846.86	733	29.7299
Smp_196980.1	225	75.1597	25	24.9159
Smp_196580.1	51	52	0	0
Smp_022640.1	887	719.856	2855	297.087
Smp_092150.1	791	623.856	104.096	12.4989
Smp_151640.1	691	523.883	98.1834	14.0387
Smp_055390.1	987	819.856	262	23.9379
Smp_055400.1	3481	3313.86	781.448	17.664
Smp_151650.1	650	482.883	709	109.983
Smp_055420.2	567	399.906	217.842	40.8043
Smp_055420.1	974	806.856	448.158	41.6061
Smp_151660.1	2052	1884.86	27	1.07302
Smp_151670.1	1470	1302.86	401	23.0553
Smp_055440.1	2328	2160.86	110	3.8132
Smp_055450.1	683	515.883	562	81.6032
Smp_200290.1	204	60.1119	50	62.3063
Smp_151680.1	564	396.906	32	6.03927
Smp_118240.1	936	768.856	65	6.33273
Smp_167830.1	303	140.627	7	3.72866
Smp_152160.1	345	180.122	0	0
Smp_209020.1	123	14.9694	0	0
Smp_152150.1	9707	9539.86	209.308	1.64349
Smp_200940.1	438	271.181	4	1.1049
Smp_196600.1	3423	3255.86	440	10.123
Smp_152180.1	1518	1350.86	2377	131.808
Smp_152190.1	681	513.883	1	0.145767
Smp_152200.1	1068	900.856	19	1.57987
Smp_152210.1	279	119.298	26	16.3254
Smp_200970.1	171	39.5524	21	39.7713
Smp_152220.1	1221	1053.86	86	6.11279
Smp_056200.1	1446	1278.86	1761	103.148
Smp_152230.1	4512	4344.86	561	9.67186
Smp_152260.1	6051	5883.86	211	2.68623
Smp_152270.1	962	794.856	871	82.0828
Smp_056240.1	1939	1771.86	759	32.0875
Smp_152280.1	1041	873.856	32	2.74304
Smp_056260.1	1017	849.856	116	10.2243
Smp_152290.1	1041	873.856	119	10.2007
Smp_056280.1	1947	1779.86	162	6.81793
Smp_056290.1	5859	5691.86	12	0.157925
Smp_152300.1	2525	2357.86	234	7.43397
Smp_152310.1	1134	966.856	2	0.15495
Smp_200300.1	354	188.75	282	111.914
Smp_176450.1	4560	4392.86	34	0.579768
Smp_176440.1	6912	6744.86	1261.46	14.0095
Smp_176430.2	3774	3606.86	316.26	6.56807
Smp_176430.1	4233	4065.86	189.74	3.49566
Smp_176460.1	981	813.856	155	14.2661
Smp_189980.1	783	615.856	6.6426	0.807945
Smp_098840.1	1944	1776.86	1695	71.4562
Smp_098850.1	813	645.856	108	12.5259
Smp_163240.1	3279	3111.86	267.801	6.44636
Smp_163230.1	1635	1467.86	523	26.6895
Smp_163220.1	1119	951.856	640	50.3653
Smp_163210.1	2427	2259.86	2334	77.3646
Smp_200310.1	285	124.424	25.8291	15.5499
Smp_068990.1	7963	7795.86	822.411	7.90219
Smp_159540.1	12903	12735.9	519	3.05254
Smp_116070.1	267	108.979	4	2.74942
Smp_159550.1	2046	1878.86	200	7.97368
Smp_159560.1	2208	2040.86	88	3.22993
Smp_159570.1	3744	3576.86	621	13.0051
Smp_159590.1	2091	1923.86	719	27.9949
Smp_159600.1	4779	4611.86	1015	16.4859
Smp_129610.1	1155	987.856	126	9.55431
Smp_129600.1	444	277.168	33	8.91853
Smp_129590.1	4881	4713.86	672	10.6786
Smp_129580.1	3912	3744.86	1099.16	21.9861
Smp_201090.1	1422	1254.86	95	5.6709
Smp_129550.1	2800	2632.86	825.926	23.4983
Smp_129560.1	2528	2360.86	1112	35.2824
Smp_013690.1	3060	2892.86	1422	36.821
Smp_209010.1	38357	38189.9	2287.55	4.48688
Smp_129570.1	1974	1806.86	958.223	39.7251
Smp_124360.1	615	447.906	1081	180.784
Smp_124350.1	3279	3111.86	162	3.89958
Smp_004090.1	834	666.856	562	63.1287
Smp_004080.1	1397	1229.86	587	35.7525
Smp_004070.1	776	608.856	80	9.84233
Smp_004060.1	1587	1419.86	96	5.06465
Smp_124340.1	2328	2160.86	24	0.83197
Smp_004040.1	1251	1083.86	317	21.9084
Smp_004020.1	4161	3993.86	1660	31.1342
Smp_124320.1	1230	1062.86	405	28.5432
Smp_004000.1	3090	2922.86	207.141	5.30862
Smp_003990.1	1172	1004.86	9500	708.178
Smp_003980.1	2372	2204.86	1433	48.6842
Smp_114240.1	415	248.374	244.75	73.8141
Smp_003970.1	809	641.856	1942	226.639
Smp_101670.1	3278	3110.86	289	6.9589
Smp_124310.1	712	544.883	209	28.7319
Smp_124300.1	2014	1846.86	477	19.3467
Smp_124290.1	384	217.923	447	153.648
Smp_003940.1	1118	950.856	260	20.4824
Smp_003930.1	1720	1552.86	177	8.53817
Smp_124280.1	2021	1853.86	18	0.727309
Smp_003900.1	3570	3402.86	137	3.01578
Smp_124250.1	1125	957.856	347	27.1364
Smp_124240.1	1748	1580.86	3309	156.793
Smp_003860.1	809	641.856	542	63.2535
Smp_124230.1	1017	849.856	143	12.6041
Smp_124220.1	6395	6227.86	1204	14.4814
Smp_124210.1	2163	1995.86	67	2.5146
Smp_193890.1	162	34.5612	18	39.0127
Smp_193900.1	243	89.1764	0	0
Smp_124200.1	4437	4269.86	46	0.806988
Smp_003790.1	831	663.856	9	1.01553
Smp_124190.1	2616	2448.86	70	2.1412
Smp_003770.1	582	414.906	4802	866.951
Smp_003760.1	576	408.906	48	8.79305
Smp_124180.1	6729	6561.86	10	0.114155
Smp_124170.1	3903	3735.86	679	13.6145
Smp_124160.1	1006	838.856	172.157	15.3731
Smp_124160.2	936	768.856	224.843	21.9056
Smp_003700.1	1180	1012.86	1108	81.9435
Smp_124130.1	1434	1266.86	102	6.03108
Smp_003670.1	3459	3291.86	684	15.5646
Smp_003660.1	2381	2213.86	3266	110.507
Smp_124120.1	1713	1545.86	104	5.03949
Smp_124110.1	2250	2082.86	496	17.8379
Smp_003630.1	1610	1442.86	1399	72.6302
Smp_003620.1	2144	1976.86	1784	67.5993
Smp_003610.1	2325	2157.86	563.885	19.5745
Smp_003610.2	471	303.995	911.408	224.579
Smp_003600.1	471	303.995	30	7.39227
Smp_188200.1	480	312.995	13	3.11121
Smp_124100.1	2775	2607.86	439	12.6097
Smp_124090.1	2865	2697.86	6	0.166592
Smp_124080.1	279	119.298	16	10.0464
Smp_124070.1	698	530.883	122	17.214
Smp_124060.1	711	543.883	183	25.2039
Smp_124050.1	2408	2240.86	1678.14	56.0968
Smp_124050.2	1167	999.856	0	0
Smp_124050.4	1305	1137.86	11591.8	763.107
Smp_124040.1	1041	873.856	239	20.4871
Smp_200320.1	219	70.7006	3	3.17849
Smp_124030.1	1407	1239.86	320	19.3331
Smp_124020.1	1286	1118.86	493	33.0062
Smp_124010.1	375	209.083	0	0
Smp_124000.1	415	248.374	4680	1411.44
Smp_003440.1	1797	1629.86	1175	54.0022
Smp_200330.1	750	582.856	870	111.81
Smp_123990.1	1203	1035.86	1194	86.3431
Smp_123980.1	219	70.7006	0	0
Smp_003410.1	663	495.883	3612	545.62
Smp_123970.1	273	114.143	8	5.25007
Smp_123960.1	13015	12847.9	1545	9.00783
Smp_188600.1	213	66.2596	0	0
Smp_123950.1	2732	2564.86	996.649	29.1073
Smp_123940.1	3587	3419.86	545.351	11.9451
Smp_003340.1	3440	3272.86	1198	27.419
Smp_003330.1	586	418.906	299	53.4659
Smp_123930.1	1284	1116.86	1879	126.024
Smp_123920.1	573	405.906	1	0.184543
Smp_003300.1	1167	999.856	0	0
Smp_123910.1	741	573.856	51	6.65717
Smp_123900.1	195	54.3367	0	0
Smp_003280.1	3027	2859.86	7	0.183348
