target_id	length	eff_length	est_counts	tpm
Smp_186980.1	402	241.281	240	57.5614
Smp_197050.1	186	49.1657	10	11.7701
Smp_160500.1	5316	5154.84	173	1.94211
Smp_160490.1	3894	3732.84	208	3.22454
Smp_070540.1	5995	5833.84	1270.65	12.6042
Smp_160480.1	791	629.842	9.03909	0.830494
Smp_160480.2	659	497.842	6.96091	0.809129
Smp_160470.1	3111	2949.84	153	3.00148
Smp_160460.1	7563	7401.84	192.077	1.50168
Smp_160450.1	3576	3414.84	643	10.8964
Smp_191780.1	297	139.438	4	1.66005
Smp_160440.1	2374	2212.84	492	12.8664
Smp_160430.1	369	208.725	339	93.9871
Smp_160420.1	417	256.096	341	77.0539
Smp_160410.1	7034	6872.84	31.4077	0.264449
Smp_160410.2	875	713.842	240.042	19.4594
Smp_092930.1	1176	1014.84	575	32.7878
Smp_092950.1	5574	5412.84	509	5.44172
Smp_173020.1	2529	2367.84	132.965	3.24958
Smp_200370.1	204	61.2717	5.10514	4.82159
Smp_200460.1	246	93.9633	13	8.00624
Smp_158440.1	660	498.842	169	19.605
Smp_158430.1	813	651.842	76	6.74706
Smp_067090.1	434	273.044	373	79.0533
Smp_158420.1	960	798.842	10.0021	0.724558
Smp_067060.1	1205	1043.84	35023	1941.61
Smp_067050.1	54	55	0	0
Smp_158410.1	597	435.842	0	0
Smp_184360.1	369	208.725	0	0
Smp_193860.1	655	493.842	0	0
Smp_179960.1	357	197.018	0	0
Smp_103610.1	1203	1041.84	59902.5	3327.26
Smp_179950.1	912	750.842	181.565	13.9935
Smp_168300.1	288	131.118	1	0.441347
Smp_168290.1	336	176.431	0	0
Smp_085010.1	1122	960.842	2350	141.534
Smp_168280.1	327	167.715	0	0
Smp_200280.1	246	93.9633	121	74.5196
Smp_180980.1	474	312.926	3	0.554782
Smp_196410.1	1479	1317.84	0	0
Smp_105320.1	401	240.293	3392	816.88
Smp_105330.1	975	813.842	717	50.9827
Smp_105340.1	3678	3516.84	20	0.329094
Smp_105360.1	3393	3231.84	31	0.555079
Smp_105370.1	1002	840.842	52	3.57876
Smp_181040.1	2006	1844.84	26	0.815563
