target_id	length	eff_length	est_counts	tpm
Smp_186980.1	402	238.821	171	58.5062
Smp_197050.1	186	50.3309	59	95.7847
Smp_160500.1	5316	5151.59	244	3.87014
Smp_160490.1	3894	3729.59	148	3.24249
Smp_070540.1	5995	5830.59	1666.7	23.3574
Smp_160480.1	791	626.592	26.9112	3.50936
Smp_160480.2	659	494.592	27.0888	4.47528
Smp_160470.1	3111	2946.59	494	13.6989
Smp_160460.1	7563	7398.59	558.174	6.16451
Smp_160450.1	3576	3411.59	803	19.2326
Smp_191780.1	297	138.884	6	3.53004
Smp_160440.1	2374	2209.59	707	26.1448
Smp_160430.1	369	206.746	240	94.8535
Smp_160420.1	417	253.512	288	92.8267
Smp_160410.1	7034	6869.59	61.5666	0.732306
Smp_160410.2	875	710.592	398.803	45.8582
Smp_092930.1	1176	1011.59	770	62.1962
Smp_092950.1	5574	5409.59	1577	23.8202
Smp_173020.1	2529	2364.59	278.274	9.616
Smp_200370.1	204	62.5832	3.98025	5.19674
Smp_200460.1	246	94.8483	5	4.30744
Smp_158440.1	660	495.592	255	42.0431
Smp_158430.1	813	648.592	264	33.2591
Smp_067090.1	434	270.288	365	110.343
Smp_158420.1	960	795.592	16.0053	1.64381
Smp_067060.1	1205	1040.59	48652	3820.31
Smp_067050.1	54	13.6	0	0
Smp_158410.1	597	432.66	0	0
Smp_184360.1	369	206.746	0	0
Smp_193860.1	655	490.592	0	0
Smp_179960.1	357	195.343	0	0
Smp_103610.1	1203	1038.59	96139.6	7563.73
Smp_179950.1	912	747.592	352.356	38.512
Smp_168300.1	288	130.862	1	0.624404
Smp_168290.1	336	175.351	0	0
Smp_085010.1	1122	957.592	2533	216.139
Smp_168280.1	327	166.776	0	0
Smp_200280.1	246	94.8483	803	691.775
Smp_180980.1	474	309.928	2	0.527287
Smp_196410.1	1479	1314.59	1	0.0621566
Smp_105320.1	401	237.833	2179	748.623
Smp_105330.1	975	810.592	913	92.0337
Smp_105340.1	3678	3513.59	13	0.302323
Smp_105360.1	3393	3228.59	31	0.784562
Smp_105370.1	1002	837.592	123	11.9992
Smp_181040.1	2006	1841.59	64	2.83965
Smp_181050.1	6838	6673.59	4605	56.383
Smp_178010.1	488	323.865	1375.59	347.06
Smp_016050.1	3316	3151.59	2945	76.3544
Smp_130910.1	1113	948.592	1066	91.824
Smp_172850.1	647	482.592	1118	189.295
Smp_130920.1	2289	2124.59	292	11.2302
Smp_130930.1	489	324.849	123	30.9387
Smp_016090.1	6991	6826.59	992	11.8737
Smp_130940.1	13950	13785.6	982.402	5.82294
Smp_209000.1	222131	221967	4473.2	1.64668
Smp_016200.1	1177	1012.59	244.481	19.7283
Smp_016200.4	5574	5409.59	66.0637	0.997876
Smp_016200.3	1492	1327.59	702.968	43.2663
Smp_016180.1	5049	4884.59	89.7153	1.50078
Smp_130980.1	1194	1029.59	824.897	65.4656
Smp_130970.1	1527	1362.59	93.0072	5.57736
Smp_130960.1	2352	2187.59	0	0
Smp_016130.1	5892	5727.59	370.641	5.28761
Smp_130950.1	1715	1550.59	478.816	25.2319
Smp_171010.1	2046	1881.59	39	1.69363
Smp_089570.1	427	263.395	2481	769.659
Smp_171020.1	3829	3664.59	481	10.725
Smp_089590.1	1677	1512.59	1323	71.4688
Smp_171030.1	1065	900.592	328	29.7594
Smp_171040.1	3960	3795.59	1710	36.8125
Smp_089630.1	1707	1542.59	720	38.1382
Smp_089640.2	1176	1011.59	2423.41	195.75
Smp_089640.3	2750	2585.59	98.5859	3.11554
Smp_089650.1	2451	2286.59	381	13.6149
Smp_089670.1	6354	6189.59	5487	72.4355
Smp_171060.1	819	654.592	0	0
Smp_171070.1	6709	6544.59	1482.22	18.5059
Smp_089700.1	3334	3169.59	1615	41.634
Smp_171080.1	720	555.592	448	65.8871
Smp_171090.1	2014	1849.59	351	15.5064
Smp_196980.1	225	78.0273	1	1.04721
Smp_196580.1	51	10.6	0	0
Smp_022640.1	887	722.592	4173	471.882
Smp_092150.1	791	626.592	59.483	7.75687
Smp_151640.1	691	526.592	207	32.1199
Smp_055390.1	987	822.592	400	39.7332
Smp_055400.1	3481	3316.59	1249.94	30.7946
Smp_151650.1	650	485.592	617	103.823
Smp_055420.2	567	402.66	109.828	22.287
Smp_055420.1	974	809.592	282.172	28.4791
Smp_151660.1	2052	1887.59	35	1.51509
Smp_151670.1	1470	1305.59	311	19.464
Smp_055440.1	2328	2163.59	129	4.87184
Smp_055450.1	683	518.592	531	83.6656
Smp_200290.1	204	62.5832	46	60.059
Smp_151680.1	564	399.66	9	1.84005
Smp_118240.1	936	771.592	21	2.22387
Smp_167830.1	303	144.387	189	106.957
Smp_152160.1	345	183.907	8	3.55444
Smp_209020.1	123	14.848	0	0
Smp_152150.1	9707	9542.59	8871.62	75.9653
Smp_200940.1	438	274.247	0	0
Smp_196600.1	3423	3258.59	484	12.1365
Smp_152180.1	1518	1353.59	954	57.5889
Smp_152190.1	681	516.592	0	0
Smp_152200.1	1068	903.592	0	0
Smp_152210.1	279	122.87	3	1.99506
Smp_200970.1	171	40.4441	8	16.1627
Smp_152220.1	1221	1056.59	77	5.95473
Smp_056200.1	1446	1281.59	988	62.992
Smp_152230.1	4512	4347.59	660	12.4043
Smp_152260.1	6051	5886.59	78	1.0827
Smp_152270.1	962	797.592	633	64.8487
Smp_056240.1	1939	1774.59	1063	48.9456
Smp_152280.1	1041	876.592	11	1.02535
Smp_056260.1	1017	852.592	74	7.092
Smp_152290.1	1041	876.592	40	3.72856
Smp_056280.1	1947	1782.59	5	0.22919
Smp_056290.1	5859	5694.59	64	0.918324
Smp_152300.1	2525	2360.59	927	32.0876
Smp_152310.1	1134	969.592	5	0.421366
Smp_200300.1	354	192.441	248	105.301
Smp_176450.1	4560	4395.59	16	0.297427
Smp_176440.1	6912	6747.59	757	9.16696
Smp_176430.2	3774	3609.59	162.095	3.66935
Smp_176430.1	4233	4068.59	17.9053	0.359597
Smp_176460.1	981	816.592	235	23.5148
Smp_189980.1	783	618.592	0	0
Smp_098840.1	1944	1779.59	771.531	35.4251
Smp_098850.1	813	648.592	91	11.4643
Smp_163240.1	3279	3114.59	169.721	4.45259
Smp_163230.1	1635	1470.59	339	18.8359
Smp_163220.1	1119	954.592	382	32.6982
Smp_163210.1	2427	2262.59	1126	40.664
Smp_200310.1	285	128.138	45	28.6955
Smp_068990.1	7963	7798.59	1226.89	12.8549
Smp_159540.1	12903	12738.6	405	2.59784
Smp_116070.1	267	112.48	0	0
Smp_159550.1	2046	1881.59	231	10.0315
Smp_159560.1	2208	2043.59	12	0.479806
Smp_159570.1	3744	3579.59	202	4.61101
Smp_159590.1	2091	1926.59	420	17.813
Smp_159600.1	4779	4614.59	114	2.0186
Smp_129610.1	1155	990.592	192	15.8374
Smp_129600.1	444	280.178	17	4.95786
Smp_129590.1	4881	4716.59	636	11.0181
Smp_129580.1	3912	3747.59	1061.58	23.1461
Smp_201090.1	1422	1257.59	14	0.909634
Smp_129550.1	2800	2635.59	584.424	18.1187
Smp_129560.1	2528	2363.59	1387	47.9493
Smp_013690.1	3060	2895.59	1330	37.5312
Smp_209010.1	38357	38192.6	1464.92	3.1341
Smp_129570.1	1974	1809.59	481.946	21.7619
Smp_124360.1	615	450.616	779	141.257
Smp_124350.1	3279	3114.59	47	1.23303
Smp_004090.1	834	669.592	508	61.9915
Smp_004080.1	1397	1232.59	1507	99.9016
Smp_004070.1	776	611.592	45	6.01214
Smp_004060.1	1587	1422.59	290	16.657
Smp_124340.1	2328	2163.59	27	1.01969
Smp_004040.1	1251	1086.59	283	21.2813
Smp_004020.1	4161	3996.59	1908	39.0092
Smp_124320.1	1230	1065.59	606	46.4687
Smp_004000.1	3090	2925.59	467.164	13.0477
Smp_003990.1	1172	1007.59	7617	617.7
Smp_003980.1	2372	2207.59	851	31.4985
Smp_114240.1	415	251.588	47.0448	15.2792
Smp_003970.1	809	644.592	2611	330.979
Smp_101670.1	3278	3113.59	324	8.5028
Smp_124310.1	712	547.592	250	37.3045
Smp_124300.1	2014	1849.59	758	33.4867
Smp_124290.1	384	221.305	88	32.4916
Smp_003940.1	1118	953.592	238	20.3935
Smp_003930.1	1720	1555.59	32	1.68086
Smp_124280.1	2021	1856.59	73	3.21281
Smp_003900.1	3570	3405.59	86	2.0634
Smp_124250.1	1125	960.592	142	12.0789
Smp_124240.1	1748	1583.59	357	18.4206
Smp_003860.1	809	644.592	511	64.776
Smp_124230.1	1017	852.592	189	18.1134
Smp_124220.1	6395	6230.59	1692	22.1896
Smp_124210.1	2163	1998.59	15	0.613261
Smp_193890.1	162	34.8623	4	9.37523
Smp_193900.1	243	92.3416	1	0.884873
Smp_124200.1	4437	4272.59	12	0.229492
Smp_003790.1	831	666.592	5	0.612898
Smp_124190.1	2616	2451.59	33	1.09988
Smp_003770.1	582	417.66	10783	2109.58
Smp_003760.1	576	411.66	36	7.14566
Smp_124180.1	6729	6564.59	4	0.0497887
Smp_124170.1	3903	3738.59	85	1.85776
Smp_124160.1	1006	841.592	153.81	14.9335
Smp_124160.2	936	771.592	252.19	26.7066
Smp_003700.1	1180	1015.59	1174	94.4555
Smp_124130.1	1434	1269.59	21	1.35155
Smp_003670.1	3459	3294.59	371	9.20133
Smp_003660.1	2381	2216.59	4025	148.374
Smp_124120.1	1713	1548.59	279	14.7213
Smp_124110.1	2250	2085.59	624	24.4475
Smp_003630.1	1610	1445.59	1646	93.0385
Smp_003620.1	2144	1979.59	919	37.9331
Smp_003610.1	2325	2160.59	213.524	8.07519
Smp_003610.2	471	306.959	252.6	67.2405
Smp_003600.1	471	306.959	3	0.798581
Smp_188200.1	480	315.913	1	0.258649
Smp_124100.1	2775	2610.59	656	20.5326
Smp_124090.1	2865	2700.59	4	0.121026
Smp_124080.1	279	122.87	1	0.66502
Smp_124070.1	698	533.592	1174	179.778
Smp_124060.1	711	546.592	443	66.2245
Smp_124050.1	2408	2243.59	24.3288	0.886043
Smp_124050.2	1167	1002.59	0	0
Smp_124050.4	1305	1140.59	84.7802	6.07355
Smp_124040.1	1041	876.592	58	5.40641
Smp_200320.1	219	73.5279	4	4.44515
Smp_124030.1	1407	1242.59	358	23.5414
Smp_124020.1	1286	1121.59	688	50.1224
Smp_124010.1	375	212.545	4	1.53775
Smp_124000.1	415	251.588	766	248.781
Smp_003440.1	1797	1632.59	78	3.90387
Smp_200330.1	750	585.592	650	90.6978
Smp_123990.1	1203	1038.59	971	76.3928
Smp_123980.1	219	73.5279	0	0
Smp_003410.1	663	498.592	5303	869.07
Smp_123970.1	273	117.665	3	2.0833
Smp_123960.1	13015	12850.6	433	2.75323
Smp_188600.1	213	69.1938	2	2.36179
Smp_123950.1	2732	2567.59	960.727	30.574
Smp_123940.1	3587	3422.59	939.273	22.4241
