target_id	length	eff_length	est_counts	tpm
Smp_186980.1	402	228.625	245	91.4029
Smp_197050.1	186	45.3221	40	75.278
Smp_160500.1	5316	5140.85	163	2.7044
Smp_160490.1	3894	3718.85	232	5.32105
Smp_070540.1	5995	5819.85	956.984	14.0253
Smp_160480.1	791	615.852	19.3949	2.68614
Smp_160480.2	659	483.877	35.6051	6.27619
Smp_160470.1	3111	2935.85	309	8.97723
Smp_160460.1	7563	7387.85	1286.26	14.8501
Smp_160450.1	3576	3400.85	634	15.9008
Smp_191780.1	297	129.668	17	11.1824
Smp_160440.1	2374	2198.85	430	16.6798
Smp_160430.1	369	196.789	177	76.7166
Smp_160420.1	417	243.295	221	77.4777
Smp_160410.1	7034	6858.85	59.6499	0.741782
Smp_160410.2	875	699.852	366.075	44.6151
Smp_092930.1	1176	1000.85	406	34.5998
Smp_092950.1	5574	5398.85	875	13.8237
Smp_173020.1	2529	2353.85	251.116	9.09941
Smp_200370.1	204	56.6454	3.89307	5.862
Smp_200460.1	246	86.8117	9	8.84265
Smp_158440.1	660	484.877	174	30.6081
Smp_158430.1	813	637.852	117	15.6453
Smp_067090.1	434	259.904	327	107.313
Smp_158420.1	960	784.852	27.0048	2.93475
Smp_067060.1	1205	1029.85	14746	1221.29
Smp_067050.1	54	7.2	0	0
Smp_158410.1	597	421.942	3	0.606439
Smp_184360.1	369	196.789	0	0
Smp_193860.1	655	479.877	0	0
Smp_179960.1	357	185.272	0	0
Smp_103610.1	1203	1027.85	46405.3	3850.84
Smp_179950.1	912	736.852	101.659	11.7675
Smp_168300.1	288	121.679	0	0
Smp_168290.1	336	165.421	0	0
Smp_085010.1	1122	946.852	268	24.1419
Smp_168280.1	327	157.038	0	0
Smp_200280.1	246	86.8117	386	379.251
Smp_180980.1	474	299.46	5	1.42413
Smp_196410.1	1479	1303.85	1	0.0654169
Smp_105320.1	401	227.637	1406	526.819
Smp_105330.1	975	799.852	801	85.4163
Smp_105340.1	3678	3502.85	120	2.92198
Smp_105360.1	3393	3217.85	82	2.17353
Smp_105370.1	1002	826.852	84	8.66502
Smp_181040.1	2006	1830.85	46	2.143
Smp_181050.1	6838	6662.85	3055	39.1083
Smp_178010.1	488	313.323	950.23	258.675
Smp_016050.1	3316	3140.85	2352	63.8716
Smp_130910.1	1113	937.852	524	47.6557
Smp_172850.1	647	471.877	1063	192.142
Smp_130920.1	2289	2113.85	563	22.717
Smp_130930.1	489	314.323	276	74.8948
Smp_016090.1	6991	6815.85	1350	16.894
Smp_130940.1	13950	13774.9	919.233	5.69189
Smp_209000.1	222131	221956	4689.56	1.80212
Smp_016200.1	1177	1001.85	123.028	10.4741
Smp_016200.4	5574	5398.85	80.5281	1.27223
Smp_016200.3	1492	1316.85	679.824	44.0329
Smp_016180.1	5049	4873.85	98.1418	1.71751
Smp_130980.1	1194	1018.85	519.49	43.4895
Smp_130970.1	1527	1351.85	160.823	10.147
Smp_130960.1	2352	2176.85	34.3608	1.34633
Smp_016130.1	5892	5716.85	225.561	3.36531
Smp_130950.1	1715	1539.85	1596.6	88.4375
Smp_171010.1	2046	1870.85	73	3.32814
Smp_089570.1	427	253.046	2050	690.992
Smp_171020.1	3829	3653.85	2817	65.7588
Smp_089590.1	1677	1501.85	1054	59.8593
Smp_171030.1	1065	889.852	128	12.269
Smp_171040.1	3960	3784.85	1140	25.6906
Smp_089630.1	1707	1531.85	640	35.6354
Smp_089640.2	1176	1000.85	2265.67	193.084
Smp_089640.3	2750	2574.85	84.3271	2.7934
Smp_089650.1	2451	2275.85	288	10.7936
Smp_089670.1	6354	6178.85	3508	48.425
Smp_171060.1	819	643.852	3	0.397423
Smp_171070.1	6709	6533.85	754.605	9.85073
Smp_089700.1	3334	3158.85	2860	77.2244
