target_id	length	eff_length	est_counts	tpm
Smp_186980.1	402	240.297	267	72.6516
Smp_197050.1	186	50.8106	29	37.3186
Smp_160500.1	5316	5153.19	187	2.37272
Smp_160490.1	3894	3731.19	254	4.4511
Smp_070540.1	5995	5832.19	1532.43	17.1802
Smp_160480.1	791	628.234	14.2509	1.48321
Smp_160480.2	659	496.234	18.7491	2.47045
Smp_160470.1	3111	2948.19	228	5.05662
Smp_160460.1	7563	7400.19	302.249	2.67057
Smp_160450.1	3576	3413.19	567	10.8618
Smp_191780.1	297	140.537	9	4.18729
Smp_160440.1	2374	2211.19	550	16.2636
Smp_160430.1	369	208.26	257	80.688
Smp_160420.1	417	255.063	330	84.5957
Smp_160410.1	7034	6871.19	52.8881	0.503278
Smp_160410.2	875	712.234	265.705	24.3926
Smp_092930.1	1176	1013.19	648	41.8181
Smp_092950.1	5574	5411.19	969	11.7088
Smp_173020.1	2529	2366.19	234.084	6.46849
Smp_200370.1	204	63.7487	7.12474	7.30767
Smp_200460.1	246	96.0592	6	4.08407
Smp_158440.1	660	497.234	174	22.8807
Smp_158430.1	813	650.234	123	12.3685
Smp_067090.1	434	271.892	367	88.2575
Smp_158420.1	960	797.194	31.007	2.54318
Smp_067060.1	1205	1042.19	15798.6	991.18
Smp_067050.1	54	14.5	0	0
Smp_158410.1	597	434.257	0	0
Smp_184360.1	369	208.26	0	0
Smp_193860.1	655	492.234	1	0.132834
Smp_179960.1	357	196.636	0	0
Smp_103610.1	1203	1040.19	61479.4	3864.53
Smp_179950.1	912	749.234	131.976	11.5176
Smp_168300.1	288	132.462	0	0
Smp_168290.1	336	176.806	0	0
Smp_085010.1	1122	959.194	355	24.1993
Smp_168280.1	327	168.288	0	0
Smp_200280.1	246	96.0592	294	200.12
Smp_180980.1	474	311.674	7	1.46852
Smp_196410.1	1479	1316.19	1	0.0496777
Smp_105320.1	401	239.321	2830	773.193
Smp_105330.1	975	812.194	744	59.8955
Smp_105340.1	3678	3515.19	30	0.558025
Smp_105360.1	3393	3230.19	32	0.647743
Smp_105370.1	1002	839.194	51	3.97365
Smp_181040.1	2006	1843.19	30	1.06422
Smp_181050.1	6838	6675.19	3378	33.0885
Smp_178010.1	488	325.61	772.919	155.209
Smp_016050.1	3316	3153.19	2410	49.9744
Smp_130910.1	1113	950.194	779	53.6052
Smp_172850.1	647	484.234	1215	164.06
Smp_130920.1	2289	2126.19	137	4.21307
Smp_130930.1	489	326.61	77	15.415
Smp_016090.1	6991	6828.19	970	9.28854
Smp_130940.1	13950	13787.2	1091.8	5.17784
Smp_209000.1	222131	221968	4842.41	1.42644
Smp_016200.1	1177	1014.19	103.641	6.68179
Smp_016200.4	5574	5411.19	67.7786	0.818995
Smp_016200.3	1492	1329.19	699.118	34.3909
Smp_016180.1	5049	4886.19	41.4922	0.555236
Smp_130980.1	1194	1031.19	806.8	51.1572
Smp_130970.1	1527	1364.19	391.676	18.7729
Smp_130960.1	2352	2189.19	0	0
Smp_016130.1	5892	5729.19	374.073	4.26918
Smp_130950.1	1715	1552.19	558.943	23.5452
Smp_171010.1	2046	1883.19	29	1.0069
Smp_089570.1	427	264.959	2850	703.312
Smp_171020.1	3829	3666.19	769	13.7149
Smp_089590.1	1677	1514.19	1186	51.2135
Smp_171030.1	1065	902.194	218	15.7993
Smp_171040.1	3960	3797.19	1099	18.9242
Smp_089630.1	1707	1544.19	777	32.9004
Smp_089640.2	1176	1013.19	2773.65	178.995
Smp_089640.3	2750	2587.19	76.3495	1.92956
Smp_089650.1	2451	2288.19	399	11.4015
Smp_089670.1	6354	6191.19	1273	13.4442
Smp_171060.1	819	656.234	1	0.0996375
Smp_171070.1	6709	6546.19	796.847	7.95917
Smp_089700.1	3334	3171.19	1416	29.1959
Smp_171080.1	720	557.234	671	78.7348
Smp_171090.1	2014	1851.19	297	10.4903
Smp_196980.1	225	79.4304	6	4.93908
Smp_196580.1	51	24	0	0
Smp_022640.1	887	724.234	7529	679.736
Smp_092150.1	791	628.234	58.3093	6.06874
Smp_151640.1	691	528.234	143	17.7007
Smp_055390.1	987	824.194	309	24.5138
Smp_055400.1	3481	3318.19	996.745	19.641
Smp_151650.1	650	487.234	697	93.5356
Smp_055420.2	567	404.257	76.5354	12.379
Smp_055420.1	974	811.194	234.465	18.8988
Smp_151660.1	2052	1889.19	50	1.73051
Smp_151670.1	1470	1307.19	254	12.705
Smp_055440.1	2328	2165.19	49	1.47972
Smp_055450.1	683	520.234	374	47.0061
Smp_200290.1	204	63.7487	41	42.0527
Smp_151680.1	564	401.257	3	0.488855
Smp_118240.1	936	773.234	16	1.35298
Smp_167830.1	303	146.034	157	70.2954
Smp_152160.1	345	185.24	7	2.47084
Smp_209020.1	123	15.0575	1	4.34238
Smp_152150.1	9707	9544.19	7656.91	52.4561
Smp_200940.1	438	275.878	2	0.474018
Smp_196600.1	3423	3260.19	340	6.81894
Smp_152180.1	1518	1355.19	516	24.896
Smp_152190.1	681	518.234	1	0.12617
Smp_152200.1	1068	905.194	0	0
Smp_152210.1	279	124.508	4	2.1006
Smp_200970.1	171	41.0828	2.10151	3.34466
Smp_152220.1	1221	1058.19	113	6.98224
Smp_056200.1	1446	1283.19	1254	63.8979
Smp_152230.1	4512	4349.19	387	5.81813
Smp_152260.1	6051	5888.19	63	0.699584
Smp_152270.1	962	799.194	891	72.8965
Smp_056240.1	1939	1776.19	859	31.6216
Smp_152280.1	1041	878.194	18	1.34018
Smp_056260.1	1017	854.194	135	10.3338
Smp_152290.1	1041	878.194	43	3.20154
Smp_056280.1	1947	1784.19	31	1.13606
Smp_056290.1	5859	5696.19	89	1.02161
Smp_152300.1	2525	2362.19	667	18.4626
Smp_152310.1	1134	971.194	4	0.269299
Smp_200300.1	354	193.725	201	67.8411
Smp_176450.1	4560	4397.19	8	0.118959
Smp_176440.1	6912	6749.19	812.374	7.8702
Smp_176430.2	3774	3611.19	91.4198	1.65528
Smp_176430.1	4233	4070.19	39.5802	0.635835
Smp_176460.1	981	818.194	211	16.8619
Smp_189980.1	783	620.234	0	0
Smp_098840.1	1944	1781.19	689	25.2924
Smp_098850.1	813	650.234	113	11.3629
Smp_163240.1	3279	3116.19	90.4198	1.89723
Smp_163230.1	1635	1472.19	289	12.8355
Smp_163220.1	1119	956.194	214	14.6335
Smp_163210.1	2427	2264.19	1002	28.9358
Smp_200310.1	285	129.885	39.3365	19.8025
Smp_068990.1	7963	7800.19	1005.16	8.42581
Smp_159540.1	12903	12740.2	407	2.08881
Smp_116070.1	267	113.958	1	0.573768
Smp_159550.1	2046	1883.19	202	7.01355
Smp_159560.1	2208	2045.19	7	0.223792
Smp_159570.1	3744	3581.19	223	4.07154
Smp_159590.1	2091	1928.19	259	8.78275
Smp_159600.1	4779	4616.19	176	2.49293
Smp_129610.1	1155	992.194	572	37.6947
Smp_129600.1	444	281.85	10	2.31987
Smp_129590.1	4881	4718.19	561	7.77443
Smp_129580.1	3912	3749.19	864.356	15.0743
Smp_201090.1	1422	1259.19	11	0.571191
Smp_129550.1	2800	2637.19	441.644	10.9499
Smp_129560.1	2528	2365.19	880	24.3275
Smp_013690.1	3060	2897.19	1014	22.8845
Smp_209010.1	38357	38194.2	1421.25	2.43306
Smp_129570.1	1974	1811.19	688.279	24.8474
Smp_124360.1	615	452.257	841	121.588
Smp_124350.1	3279	3116.19	50	1.04912
Smp_004090.1	834	671.234	525	51.1407
Smp_004080.1	1397	1234.19	1382	73.216
Smp_004070.1	776	613.234	22	2.34573
Smp_004060.1	1587	1424.19	291	13.36
Smp_124340.1	2328	2165.19	36	1.08714
Smp_004040.1	1251	1088.19	223	13.3992
Smp_004020.1	4161	3998.19	1542	25.2175
Smp_124320.1	1230	1067.19	485	29.7153
Smp_004000.1	3090	2927.19	400.926	8.9556
Smp_003990.1	1172	1009.19	5418	351.031
Smp_003980.1	2372	2209.19	806	23.8552
Smp_114240.1	415	253.088	37.2149	9.61449
Smp_003970.1	809	646.234	3869	391.463
Smp_101670.1	3278	3115.19	285	5.98193
Smp_124310.1	712	549.234	243	28.9288
Smp_124300.1	2014	1851.19	777	27.4442
Smp_124290.1	384	222.785	142	41.6757
Smp_003940.1	1118	955.194	207	14.1697
Smp_003930.1	1720	1557.19	30	1.25968
Smp_124280.1	2021	1858.19	73	2.5687
Smp_003900.1	3570	3407.19	81	1.55442
Smp_124250.1	1125	962.194	61	4.14523
Smp_124240.1	1748	1585.19	1244	51.3121
Smp_003860.1	809	646.234	431	43.6083
Smp_124230.1	1017	854.194	269	20.591
Smp_124220.1	6395	6232.19	1343	14.0902
Smp_124210.1	2163	2000.19	26	0.849929
Smp_193890.1	162	35.5158	3	5.52308
Smp_193900.1	243	93.697	0	0
Smp_124200.1	4437	4274.19	14	0.214168
Smp_003790.1	831	668.234	9	0.880634
Smp_124190.1	2616	2453.19	28	0.74629
Smp_003770.1	582	419.257	7256	1131.61
Smp_003760.1	576	413.257	26	4.11372
Smp_124180.1	6729	6566.19	5	0.0497895
Smp_124170.1	3903	3740.19	65	1.13632
Smp_124160.1	1006	843.194	134.245	10.41
Smp_124160.2	936	773.234	240.755	20.3585
Smp_003700.1	1180	1017.19	1187	76.3007
Smp_124130.1	1434	1271.19	24	1.23447
Smp_003670.1	3459	3296.19	393	7.79581
Smp_003660.1	2381	2218.19	3818	112.543
Smp_124120.1	1713	1550.19	257	10.84
Smp_124110.1	2250	2087.19	446	13.9718
Smp_003630.1	1610	1447.19	1330	60.0906
Smp_003620.1	2144	1981.19	841	27.7556
Smp_003610.1	2325	2162.19	180.567	5.46042
Smp_003610.2	471	308.674	237.853	50.3837
Smp_003600.1	471	308.674	1	0.211827
Smp_188200.1	480	317.643	4	0.823385
Smp_124100.1	2775	2612.19	579	14.4929
Smp_124090.1	2865	2702.19	2	0.0483944
Smp_124080.1	279	124.508	3	1.57545
Smp_124070.1	698	535.234	1236	150.993
Smp_124060.1	711	548.234	692	82.5319
Smp_124050.1	2408	2245.19	26.4613	0.770619
Smp_124050.2	1167	1004.19	0	0
Smp_124050.4	1305	1142.19	133.789	7.65883
Smp_124040.1	1041	878.194	387	28.8139
Smp_200320.1	219	74.9326	9	7.85332
Smp_124030.1	1407	1244.19	175	9.19669
Smp_124020.1	1286	1123.19	537	31.2609
Smp_124010.1	375	214.026	0	0
Smp_124000.1	415	253.088	960	248.017
Smp_003440.1	1797	1634.19	125	5.00136
Smp_200330.1	750	587.234	907	100.99
Smp_123990.1	1203	1040.19	1356	85.2367
Smp_123980.1	219	74.9326	0	0
Smp_003410.1	663	500.234	8348	1091.17
Smp_123970.1	273	119.257	1	0.548276
Smp_123960.1	13015	12852.2	251	1.27696
Smp_188600.1	213	70.3	1	0.930093
Smp_123950.1	2732	2569.19	712.782	18.1402
Smp_123940.1	3587	3424.19	804.218	15.3567
Smp_003340.1	3440	3277.19	1374	27.4136
Smp_003330.1	586	423.257	228	35.2219
Smp_123930.1	1284	1121.19	2018	117.685
Smp_123920.1	573	410.257	0	0
Smp_003300.1	1167	1004.19	0	0
Smp_123910.1	741	578.234	37	4.18389
Smp_123900.1	195	57.2393	0	0
Smp_003280.1	3027	2864.19	22	0.502229
Smp_123880.1	586	423.257	3991	616.537
Smp_003250.1	408	246.163	346	91.9041
Smp_123870.1	498	335.577	698	136.002
Smp_003230.1	3038	2875.19	656.803	14.9365
Smp_123860.1	2709	2546.19	139	3.56948
Smp_123850.1	264	111.304	0	0
Smp_123840.1	2580	2417.19	30	0.811505
Smp_003190.1	3648	3485.19	43	0.80672
Smp_123830.1	4818	4655.19	1723	24.2008
Smp_123820.1	3120	2957.19	22	0.486435
Smp_123810.1	1542	1379.19	48	2.27561
Smp_003140.1	1766	1603.19	1015	41.3963
Smp_003130.1	741	578.234	336	37.9942
Smp_123790.1	948	785.234	24	1.99845
Smp_123780.1	1944	1781.19	78	2.86329
Smp_003110.1	1246	1083.19	565.852	34.1569
Smp_003110.2	5152	4989.19	145.297	1.90418
Smp_197080.1	2541	2378.19	697	19.1632
Smp_197070.1	1734	1571.19	203	8.44788
Smp_123750.1	3142	2979.19	2247	49.3158
Smp_200440.1	462	299.72	124	27.0513
Smp_200470.1	276	121.883	0	0
Smp_200480.1	480	317.643	1	0.205846
Smp_073800.1	2571	2408.19	504	13.6842
Smp_073790.1	781	618.234	2267	239.762
Smp_162060.1	2212	2049.19	758	24.1862
Smp_162050.1	5603	5440.19	596	7.1633
Smp_162040.1	8890	8727.19	3686.55	27.6202
Smp_162030.1	1425	1262.19	487	25.2281
Smp_073720.1	3573	3410.19	688	13.1914
Smp_162010.1	2385	2222.19	27.5327	0.810119
Smp_073690.1	10945	10782.2	618.702	3.75194
Smp_073690.2	708	545.234	438.785	52.6199
Smp_073680.1	1258	1095.19	850	50.7469
Smp_162000.1	23589	23426.2	2147.2	5.99312
Smp_118280.1	564	401.257	97	15.8063
Smp_191880.1	504	341.543	0	0
Smp_073620.1	2185	2022.19	1968	63.6332
Smp_073610.2	11214	11051.2	1273.61	7.53545
Smp_073610.1	11384	11221.2	97.8514	0.570177
Smp_073600.1	1128	965.194	1482	100.396
