target_id	length	eff_length	est_counts	tpm
Smp_186980.1	402	235.969	289	122.518
Smp_197050.1	186	49.8001	76	152.665
Smp_160500.1	5316	5148.25	162	3.14784
Smp_160490.1	3894	3726.25	217	5.82566
Smp_070540.1	5995	5827.25	256.423	4.402
Smp_160480.1	791	623.246	19.9131	3.19621
Smp_160480.2	659	491.3	32.0869	6.53338
Smp_160470.1	3111	2943.25	329	11.1822
Smp_160460.1	7563	7395.25	1339.2	18.1155
Smp_160450.1	3576	3408.25	615	18.051
Smp_191780.1	297	136.652	31	22.6935
Smp_160440.1	2374	2206.25	358	16.2325
Smp_160430.1	369	203.954	111	54.4436
Smp_160420.1	417	250.652	141	56.2737
Smp_160410.1	7034	6866.25	57.7875	0.84192
Smp_160410.2	875	707.246	382.321	54.0772
Smp_092930.1	1176	1008.25	271	26.888
Smp_092950.1	5574	5406.25	977	18.0782
Smp_173020.1	2529	2361.25	194.754	8.25092
Smp_200370.1	204	61.7356	3.71173	6.01447
Smp_200460.1	246	93.067	2	2.14976
Smp_158440.1	660	492.3	201	40.8435
Smp_158430.1	813	645.246	162	25.1157
Smp_067090.1	434	267.328	309	115.63
Smp_158420.1	960	792.246	1.00028	0.126305
Smp_067060.1	1205	1037.25	22694.5	2188.75
Smp_067050.1	54	17	0	0
Smp_158410.1	597	429.37	0	0
Smp_184360.1	369	203.954	0	0
Smp_193860.1	655	487.3	1	0.205286
Smp_179960.1	357	192.454	0	0
Smp_103610.1	1203	1035.25	24140.6	2332.71
Smp_179950.1	912	744.246	16.9099	2.2729
Smp_168300.1	288	128.796	0	0
Smp_168290.1	336	172.364	0	0
Smp_085010.1	1122	954.246	1502	157.458
Smp_168280.1	327	163.913	0	0
Smp_200280.1	246	93.067	658	707.272
Smp_180980.1	474	307.009	32	10.4269
Smp_196410.1	1479	1311.25	1	0.0762908
Smp_105320.1	401	234.993	870	370.358
Smp_105330.1	975	807.246	667	82.6564
Smp_105340.1	3678	3510.25	353	10.0599
Smp_105360.1	3393	3225.25	107	3.31877
Smp_105370.1	1002	834.246	28	3.35753
Smp_181040.1	2006	1838.25	99	5.38751
Smp_181050.1	6838	6670.25	2942	44.1222
Smp_178010.1	488	320.9	1229.13	383.163
Smp_016050.1	3316	3148.25	2328	73.9726
Smp_130910.1	1113	945.246	520	55.032
Smp_172850.1	647	479.324	894	186.58
Smp_130920.1	2289	2121.25	550	25.9375
Smp_130930.1	489	321.884	184	57.1841
Smp_016090.1	6991	6823.25	1605	23.531
Smp_130940.1	13950	13782.2	780.154	5.66261
Smp_209000.1	222131	221963	4656.59	2.09867
Smp_016200.1	1177	1009.25	177.811	17.6245
Smp_016200.4	5574	5406.25	84.8325	1.56972
Smp_016200.3	1492	1324.25	895.953	67.682
Smp_016180.1	5049	4881.25	181.023	3.70988
Smp_130980.1	1194	1026.25	406.281	39.6033
Smp_130970.1	1527	1359.25	1.03503	0.0761745
Smp_130960.1	2352	2184.25	57.3713	2.62754
Smp_016130.1	5892	5724.25	265.706	4.64344
Smp_130950.1	1715	1547.25	1963.28	126.935
Smp_171010.1	2046	1878.25	145	7.72275
Smp_089570.1	427	260.473	1734	665.952
Smp_171020.1	3829	3661.25	3297	90.0838
Smp_089590.1	1677	1509.25	1275	84.5097
Smp_171030.1	1065	897.246	105	11.7067
Smp_171040.1	3960	3792.25	970	25.5877
Smp_089630.1	1707	1539.25	625	40.6189
