target_id	length	eff_length	est_counts	tpm
Smp_186980.1	402	235.294	357	114.151
Smp_197050.1	186	48.4474	53	82.305
Smp_160500.1	5316	5147.81	140	2.0461
Smp_160490.1	3894	3725.81	251	5.06843
Smp_070540.1	5995	5826.81	307.704	3.97304
Smp_160480.1	791	622.809	17.3935	2.10113
Smp_160480.2	659	490.809	18.6065	2.85215
Smp_160470.1	3111	2942.81	248	6.34031
Smp_160460.1	7563	7394.81	985.25	10.024
Smp_160450.1	3576	3407.81	912	20.1345
Smp_191780.1	297	135.893	40	22.1454
Smp_160440.1	2374	2205.81	380	12.9609
Smp_160430.1	369	203.201	181	67.0153
Smp_160420.1	417	250.001	179	53.8681
Smp_160410.1	7034	6865.81	34.7127	0.38038
Smp_160410.2	875	706.809	549.921	58.5355
Smp_092930.1	1176	1007.81	302	22.545
Smp_092950.1	5574	5405.81	549.429	7.64666
Smp_173020.1	2529	2360.81	188.068	5.99343
Smp_200370.1	204	60.2804	14.1386	17.6462
Smp_200460.1	246	92.2212	4	3.26325
Smp_158440.1	660	491.809	218	33.3488
Smp_158430.1	813	644.809	153	17.8518
Smp_067090.1	434	266.704	477	134.558
Smp_158420.1	960	791.809	6.00184	0.570275
Smp_067060.1	1205	1036.81	13037.3	946.041
Smp_067050.1	54	18.25	0	0
Smp_158410.1	597	428.878	0	0
Smp_184360.1	369	203.201	0	0
Smp_193860.1	655	486.833	0	0
Smp_179960.1	357	191.659	0	0
Smp_103610.1	1203	1034.81	12435.8	904.136
Smp_179950.1	912	743.809	16.8961	1.70902
Smp_168300.1	288	127.843	0	0
Smp_168290.1	336	171.834	0	0
Smp_085010.1	1122	953.809	427	33.6812
Smp_168280.1	327	163.352	0	0
Smp_200280.1	246	92.2212	222	181.11
Smp_180980.1	474	306.233	4	0.982719
Smp_196410.1	1479	1310.81	1	0.057396
Smp_105320.1	401	234.306	1380	443.116
Smp_105330.1	975	806.809	746	69.5647
Smp_105340.1	3678	3509.81	255	5.4661
Smp_105360.1	3393	3224.81	88	2.05305
Smp_105370.1	1002	833.809	81	7.30868
Smp_181040.1	2006	1837.81	74	3.02937
Smp_181050.1	6838	6669.81	2016.16	22.7422
Smp_178010.1	488	320.154	1699.43	399.361
Smp_016050.1	3316	3147.81	2027	48.4469
Smp_130910.1	1113	944.809	622	49.5299
Smp_172850.1	647	478.833	1652	259.565
Smp_130920.1	2289	2120.81	449	15.9282
Smp_130930.1	489	321.122	293	68.6464
Smp_016090.1	6991	6822.81	1073	11.832
Smp_130940.1	13950	13781.8	957.724	5.22823
Smp_209000.1	222131	221963	4481.35	1.51897
Smp_016200.1	1177	1008.81	8.85639	0.660493
Smp_016200.4	5574	5405.81	83.1087	1.15666
Smp_016200.3	1492	1323.81	999.563	56.8075
Smp_016180.1	5049	4880.81	57.1171	0.88043
Smp_130980.1	1194	1025.81	476.333	34.9353
Smp_130970.1	1527	1358.81	1.0364	0.057384
Smp_130960.1	2352	2183.81	78.1659	2.69292
Smp_016130.1	5892	5723.81	458.679	6.02899
Smp_130950.1	1715	1546.81	3906.73	190.019
Smp_171010.1	2046	1877.81	158	6.33033
Smp_089570.1	427	259.861	3146	910.832
Smp_171020.1	3829	3660.81	6146	126.31
Smp_089590.1	1677	1508.81	1211	60.3852
Smp_171030.1	1065	896.809	89	7.46639
Smp_171040.1	3960	3791.81	1272	25.2384
Smp_089630.1	1707	1538.81	680	33.2464
Smp_089640.2	1176	1007.81	3196.8	238.648
Smp_089640.3	2750	2581.81	121.2	3.53183
Smp_089650.1	2451	2282.81	233	7.67904
Smp_089670.1	6354	6185.81	4027	48.9785
Smp_171060.1	819	650.809	4	0.46241
Smp_171070.1	6709	6540.81	578.225	6.65099
Smp_089700.1	3334	3165.81	3658	86.932
Smp_171080.1	720	551.809	617	84.1235
Smp_171090.1	2014	1845.81	491	20.0132
Smp_196980.1	225	75.6298	34	33.8226
Smp_196580.1	51	21	0	0
Smp_022640.1	887	718.809	2775	290.449
Smp_092150.1	791	622.809	80.0089	9.66505
Smp_151640.1	691	522.809	99.2063	14.2763
Smp_055390.1	987	818.809	178	16.3553
Smp_055400.1	3481	3312.81	694.4	15.7701
Smp_151650.1	650	481.833	739	115.39
Smp_055420.2	567	398.878	177.436	33.4675
Smp_055420.1	974	805.809	506.564	47.2958
Smp_151660.1	2052	1883.81	41	1.63745
Smp_151670.1	1470	1301.81	351	20.2853
Smp_055440.1	2328	2159.81	97	3.37891
Smp_055450.1	683	514.809	472	68.9789
Smp_200290.1	204	60.2804	41	51.1715
Smp_151680.1	564	395.878	22	4.18102
Smp_118240.1	936	767.809	75	7.34901
Smp_167830.1	303	141.262	3	1.59778
Smp_152160.1	345	180.336	0	0
Smp_209020.1	123	14.7091	0	0
Smp_152150.1	9707	9538.81	45.153	0.356134
Smp_200940.1	438	270.69	6	1.66763
Smp_196600.1	3423	3254.81	296	6.84206
Smp_152180.1	1518	1349.81	1671	93.1376
Smp_152190.1	681	512.809	2	0.293424
Smp_152200.1	1068	899.809	30	2.50837
Smp_152210.1	279	120.071	9	5.63931
Smp_200970.1	171	39.1612	13	24.9751
Smp_152220.1	1221	1052.81	138	9.86166
Smp_056200.1	1446	1277.81	1796	105.745
Smp_152230.1	4512	4343.81	265	4.58982
Smp_152260.1	6051	5882.81	171	2.18692
Smp_152270.1	962	793.809	1116	105.772
Smp_056240.1	1939	1770.81	555	23.5799
Smp_152280.1	1041	872.809	21	1.81018
Smp_056260.1	1017	848.809	67	5.93862
Smp_152290.1	1041	872.809	212	18.2742
Smp_056280.1	1947	1778.81	175	7.40167
Smp_056290.1	5859	5690.81	9	0.118984
Smp_152300.1	2525	2356.81	304	9.70443
Smp_152310.1	1134	965.809	11	0.856884
Smp_200300.1	354	188.823	211	84.0715
Smp_176450.1	4560	4391.81	11	0.188439
Smp_176440.1	6912	6743.81	1014.01	11.3125
Smp_176430.2	3774	3605.81	187.659	3.91551
Smp_176430.1	4233	4064.81	66.3407	1.22789
Smp_176460.1	981	812.809	200	18.5124
Smp_189980.1	783	614.809	0	0
Smp_098840.1	1944	1775.81	1566.78	66.3793
Smp_098850.1	813	644.809	82	9.56761
Smp_163240.1	3279	3110.81	168.305	4.07048
Smp_163230.1	1635	1466.81	648	33.237
Smp_163220.1	1119	950.809	201	15.9046
Smp_163210.1	2427	2258.81	1429	47.5963
Smp_200310.1	285	125.28	46.8977	28.1637
Smp_068990.1	7963	7794.81	470.946	4.54555
Smp_159540.1	12903	12734.8	564	3.33202
Smp_116070.1	267	109.678	5	3.42981
Smp_159550.1	2046	1877.81	192	7.69255
Smp_159560.1	2208	2039.81	93	3.43016
Smp_159570.1	3744	3575.81	299	6.29097
Smp_159590.1	2091	1922.81	438	17.1379
Smp_159600.1	4779	4610.81	597	9.74132
Smp_129610.1	1155	986.809	172	13.1134
Smp_129600.1	444	276.581	37	10.0647
Smp_129590.1	4881	4712.81	386	6.16209
Smp_129580.1	3912	3743.81	636.991	12.8009
Smp_201090.1	1422	1253.81	110	6.60058
Smp_129550.1	2800	2631.81	465.039	13.294
Smp_129560.1	2528	2359.81	718	22.8912
Smp_013690.1	3060	2891.81	1094	28.4622
Smp_209010.1	38357	38188.8	1347.94	2.65556
Smp_129570.1	1974	1805.81	685.934	28.578
Smp_124360.1	615	446.856	1559	262.482
Smp_124350.1	3279	3110.81	168	4.06309
Smp_004090.1	834	665.809	424	47.9112
Smp_004080.1	1397	1228.81	478	29.2661
Smp_004070.1	776	607.809	83	10.2738
Smp_004060.1	1587	1418.81	41	2.17411
Smp_124340.1	2328	2159.81	12	0.41801
Smp_004040.1	1251	1082.81	237	16.4671
Smp_004020.1	4161	3992.81	1299	24.4766
Smp_124320.1	1230	1061.81	355	25.1537
Smp_004000.1	3090	2921.81	234.399	6.03565
Smp_003990.1	1172	1003.81	8450	633.325
Smp_003980.1	2372	2203.81	885	30.2127
Smp_114240.1	415	248.026	41.3326	12.5376
Smp_003970.1	809	640.809	1343	157.677
Smp_101670.1	3278	3109.81	154	3.7257
Smp_124310.1	712	543.809	146	20.1989
Smp_124300.1	2014	1845.81	331	13.4916
Smp_124290.1	384	217.737	584	201.791
Smp_003940.1	1118	949.809	186	14.7332
Smp_003930.1	1720	1551.81	169	8.19349
Smp_124280.1	2021	1852.81	20	0.81212
Smp_003900.1	3570	3401.81	303	6.70121
Smp_124250.1	1125	956.809	75	5.89735
Smp_124240.1	1748	1579.81	4372	208.207
Smp_003860.1	809	640.809	550	64.5736
Smp_124230.1	1017	848.809	51	4.52044
Smp_124220.1	6395	6226.81	747	9.02559
Smp_124210.1	2163	1994.81	61	2.30064
Smp_193890.1	162	34.1917	9	19.8035
Smp_193900.1	243	89.7247	0	0
Smp_124200.1	4437	4268.81	17	0.299615
Smp_003790.1	831	662.809	4	0.454038
Smp_124190.1	2616	2447.81	39	1.19869
Smp_003770.1	582	413.878	7061	1283.55
Smp_003760.1	576	407.878	40	7.3782
Smp_124180.1	6729	6560.81	5	0.0573368
Smp_124170.1	3903	3734.81	102	2.05472
Smp_124160.1	1006	837.809	163.609	14.6921
Smp_124160.2	936	767.809	229.391	22.4773
Smp_003700.1	1180	1011.81	1175	87.3695
Smp_124130.1	1434	1265.81	113	6.71631
Smp_003670.1	3459	3290.81	586	13.3973
Smp_003660.1	2381	2212.81	2715	92.3096
Smp_124120.1	1713	1544.81	62	3.01952
Smp_124110.1	2250	2081.81	319	11.5284
Smp_003630.1	1610	1441.81	992	51.7636
Smp_003620.1	2144	1975.81	1072	40.8198
Smp_003610.1	2325	2156.81	554.677	19.3486
Smp_003610.2	471	303.263	680.958	168.936
Smp_003600.1	471	303.263	24	5.95405
Smp_188200.1	480	312.202	10	2.40983
Smp_124100.1	2775	2606.81	314	9.06236
Smp_124090.1	2865	2696.81	5	0.139489
Smp_124080.1	279	120.071	29	18.1711
Smp_124070.1	698	529.809	156	22.1527
Smp_124060.1	711	542.809	70	9.70223
Smp_124050.1	2408	2239.81	932.253	31.3144
Smp_124050.2	1167	998.809	0	0
Smp_124050.4	1305	1136.81	8847.75	585.553
Smp_124040.1	1041	872.809	189	16.2916
Smp_200320.1	219	71.2402	4	4.22431
Smp_124030.1	1407	1238.81	124	7.53075
Smp_124020.1	1286	1117.81	458	30.8261
Smp_124010.1	375	208.962	1	0.360042
Smp_124000.1	415	248.026	5621	1705.05
Smp_003440.1	1797	1628.81	1984	91.6415
Smp_200330.1	750	581.809	636	82.2427
Smp_123990.1	1203	1034.81	689	50.0933
Smp_123980.1	219	71.2402	0	0
Smp_003410.1	663	494.809	3065	466.03
Smp_123970.1	273	114.832	12	7.86214
Smp_123960.1	13015	12846.8	810	4.74363
Smp_188600.1	213	66.7811	1	1.12659
Smp_123950.1	2732	2563.81	754.706	22.1469
Smp_123940.1	3587	3418.81	429.294	9.44714
Smp_003340.1	3440	3271.81	607	13.9579
Smp_003330.1	586	417.878	537	96.6819
Smp_123930.1	1284	1115.81	1310	88.3288
Smp_123920.1	573	404.878	1	0.185822
Smp_003300.1	1167	998.809	0	0
Smp_123910.1	741	572.809	76	9.98216
Smp_123900.1	195	54.3316	0	0
Smp_003280.1	3027	2858.81	7	0.184219
Smp_123880.1	586	417.878	1060	190.843
Smp_003250.1	408	241.21	480	149.716
Smp_123870.1	498	330.057	860	196.033
Smp_003230.1	3038	2869.81	2370.98	62.1578
Smp_123860.1	2709	2540.81	866	25.6429
Smp_123850.1	264	107.212	0	0
Smp_123840.1	2580	2411.81	209	6.51965
Smp_003190.1	3648	3479.81	107	2.31339
Smp_123830.1	4818	4649.81	10932	176.883
Smp_123820.1	3120	2951.81	130	3.31342
Smp_123810.1	1542	1373.81	36	1.9715
Smp_003140.1	1766	1597.81	719	33.8552
Smp_003130.1	741	572.809	534	70.1378
Smp_123790.1	948	779.809	211	20.3571
Smp_123780.1	1944	1775.81	875	37.0708
Smp_003110.1	1246	1077.81	3933.03	274.54
Smp_003110.2	5152	4983.81	766.354	11.5688
Smp_197080.1	2541	2372.81	4309	136.626
Smp_197070.1	1734	1565.81	114	5.47756
Smp_123750.1	3142	2973.81	1546.92	39.136
Smp_200440.1	462	294.368	240	61.3398
Smp_200470.1	276	117.421	0	0
Smp_200480.1	480	312.202	1	0.240983
Smp_073800.1	2571	2402.81	525	16.4384
Smp_073790.1	781	612.809	3973	487.769
Smp_162060.1	2212	2043.81	2368	87.169
Smp_162050.1	5603	5434.81	534	7.39227
Smp_162040.1	8890	8721.81	2264.73	19.5358
Smp_162030.1	1425	1256.81	391	23.4061
Smp_073720.1	3573	3404.81	1503	33.2114
Smp_162010.1	2385	2216.81	110.292	3.74316
Smp_073690.1	10945	10776.8	560.126	3.91035
Smp_073690.2	708	539.809	302.943	42.2223
