target_id	length	eff_length	est_counts	tpm
Smp_186980.1	402	238.654	170	64.8402
Smp_197050.1	186	50.1651	41	74.3955
Smp_160500.1	5316	5151.25	240	4.24096
Smp_160490.1	3894	3729.25	194	4.73528
Smp_070540.1	5995	5830.25	1011.88	15.7982
Smp_160480.1	791	626.247	38.2031	5.55287
Smp_160480.2	659	494.247	27.7969	5.11938
Smp_160470.1	3111	2946.25	413	12.7599
Smp_160460.1	7563	7398.25	640.076	7.87531
Smp_160450.1	3576	3411.25	459	12.248
Smp_191780.1	297	139.089	9	5.89001
Smp_160440.1	2374	2209.25	415	17.0989
Smp_160430.1	369	206.607	134	59.0371
Smp_160420.1	417	253.36	225	80.8369
Smp_160410.1	7034	6869.25	30.5783	0.405199
Smp_160410.2	875	710.247	255.004	32.6815
Smp_092930.1	1176	1011.25	433	38.9758
Smp_092950.1	5574	5409.25	1183	19.9073
Smp_173020.1	2529	2364.25	168.19	6.47548
Smp_200370.1	204	62.5767	6.7326	9.79343
Smp_200460.1	246	94.8195	2	1.91998
Smp_158440.1	660	495.247	120	22.0559
Smp_158430.1	813	648.247	124	17.4119
Smp_067090.1	434	270.083	256	86.2794
Smp_158420.1	960	795.247	3.00113	0.343516
Smp_067060.1	1205	1040.25	27845.8	2436.62
Smp_067050.1	54	17	0	0
Smp_158410.1	597	432.314	0	0
Smp_184360.1	369	206.607	0	0
Smp_193860.1	655	490.247	1	0.185673
Smp_179960.1	357	195.165	0	0
Smp_103610.1	1203	1038.25	44067.6	3863.52
Smp_179950.1	912	747.247	90.5887	11.0351
Smp_168300.1	288	131.019	0	0
Smp_168290.1	336	175.261	0	0
Smp_085010.1	1122	957.247	3969	377.417
Smp_168280.1	327	166.878	0	0
Smp_200280.1	246	94.8195	1083	1039.67
Smp_180980.1	474	309.595	7	2.05811
Smp_196410.1	1479	1314.25	0	0
Smp_105320.1	401	237.666	1339	512.835
Smp_105330.1	975	810.247	629	70.664
Smp_105340.1	3678	3513.25	38	0.984554
Smp_105360.1	3393	3228.25	48	1.35344
Smp_105370.1	1002	837.247	79	8.58891
Smp_181040.1	2006	1841.25	41	2.02692
Smp_181050.1	6838	6673.25	3620	49.3783
Smp_178010.1	488	323.532	755.737	212.627
Smp_016050.1	3316	3151.25	2011	58.0891
Smp_130910.1	1113	948.247	660	63.3559
Smp_172850.1	647	482.247	768	144.963
Smp_130920.1	2289	2124.25	279	11.9554
Smp_130930.1	489	324.516	114	31.9767
Smp_016090.1	6991	6826.25	1442	19.2286
Smp_130940.1	13950	13785.2	720.572	4.75804
Smp_209000.1	222131	221966	4247.63	1.74191
Smp_016200.1	1177	1012.25	70.3445	6.3257
Smp_016200.4	5574	5409.25	49.2918	0.829474
Smp_016200.3	1492	1327.25	572.615	39.2714
Smp_016180.1	5049	4884.25	68.2488	1.27193
Smp_130980.1	1194	1029.25	510.603	45.1574
Smp_130970.1	1527	1362.25	206.561	13.8025
Smp_130960.1	2352	2187.25	12.4941	0.519961
Smp_016130.1	5892	5727.25	186.215	2.95961
Smp_130950.1	1715	1550.25	567.95	33.3483
Smp_171010.1	2046	1881.25	47	2.27414
Smp_089570.1	427	263.217	1599	552.967
Smp_171020.1	3829	3664.25	836	20.7676
Smp_089590.1	1677	1512.25	1202	72.3513
Smp_171030.1	1065	900.247	183	18.5035
Smp_171040.1	3960	3795.25	980	23.5045
Smp_089630.1	1707	1542.25	610	36.0032
Smp_089640.2	1176	1011.25	1891.76	170.284
Smp_089640.3	2750	2585.25	82.2385	2.8956
Smp_089650.1	2451	2286.25	234	9.3166
Smp_089670.1	6354	6189.25	5945	87.4337
Smp_171060.1	819	654.247	1	0.139131
Smp_171070.1	6709	6544.25	822.307	11.4377
Smp_089700.1	3334	3169.25	1700	48.8267
Smp_171080.1	720	555.247	329	53.9355
Smp_171090.1	2014	1849.25	293	14.4224
Smp_196980.1	225	77.9019	5	5.84234
Smp_196580.1	51	14	0	0
Smp_022640.1	887	722.247	3387	426.869
Smp_092150.1	791	626.247	62.7947	9.12729
Smp_151640.1	691	526.247	108	18.6809
Smp_055390.1	987	822.247	223	24.6869
Smp_055400.1	3481	3316.25	697.463	19.1443
Smp_151650.1	650	485.247	387	72.596
Smp_055420.2	567	402.376	67.563	15.2842
Smp_055420.1	974	809.247	135.437	15.2342
Smp_151660.1	2052	1887.25	22	1.06111
Smp_151670.1	1470	1305.25	232	16.1793
Smp_055440.1	2328	2163.25	77	3.24003
Smp_055450.1	683	518.247	283	49.7066
Smp_200290.1	204	62.5767	34	49.4574
Smp_151680.1	564	399.376	6	1.36752
Smp_118240.1	936	771.247	13	1.53432
Smp_167830.1	303	144.555	120	75.5639
Smp_152160.1	345	183.806	4	1.98091
Smp_209020.1	123	15.0177	1	6.06125
Smp_152150.1	9707	9542.25	3608.26	34.4201
Smp_200940.1	438	274.043	1	0.33216
Smp_196600.1	3423	3258.25	344	9.61035
Smp_152180.1	1518	1353.25	1001	67.332
Smp_152190.1	681	516.247	1	0.176322
Smp_152200.1	1068	903.247	2	0.201553
Smp_152210.1	279	123.045	5	3.69889
Smp_200970.1	171	40.6641	2	4.47696
Smp_152220.1	1221	1056.25	51	4.39511
Smp_056200.1	1446	1281.25	800	56.8358
Smp_152230.1	4512	4347.25	454	9.50619
Smp_152260.1	6051	5886.25	115	1.77838
Smp_152270.1	962	797.247	487	55.6033
Smp_056240.1	1939	1774.25	796	40.8379
Smp_152280.1	1041	876.247	10	1.03881
Smp_056260.1	1017	852.247	89	9.50581
Smp_152290.1	1041	876.247	44	4.57079
Smp_056280.1	1947	1782.25	15	0.766105
Smp_056290.1	5859	5694.25	31	0.495553
Smp_152300.1	2525	2360.25	175	6.74909
Smp_152310.1	1134	969.247	0	0
Smp_200300.1	354	192.321	197	93.2403
Smp_176450.1	4560	4395.25	10	0.207101
Smp_176440.1	6912	6747.25	662.616	8.93923
Smp_176430.2	3774	3609.25	90.0284	2.27053
Smp_176430.1	4233	4068.25	63.9716	1.43135
Smp_176460.1	981	816.247	92	10.2596
Smp_189980.1	783	618.247	0.00979404	0.001442
Smp_098840.1	1944	1779.25	595.426	30.4618
Smp_098850.1	813	648.247	96	13.4802
Smp_163240.1	3279	3114.25	109.652	3.205
Smp_163230.1	1635	1470.25	214	13.2492
Smp_163220.1	1119	954.247	293	27.9493
Smp_163210.1	2427	2262.25	1098	44.1801
Smp_200310.1	285	128.316	20	14.1878
Smp_068990.1	7963	7798.25	1242.25	14.5003
Smp_159540.1	12903	12738.2	343	2.45103
Smp_116070.1	267	112.401	0	0
Smp_159550.1	2046	1881.25	190	9.19332
Smp_159560.1	2208	2043.25	22	0.980091
Smp_159570.1	3744	3579.25	277	7.04454
Smp_159590.1	2091	1926.25	346	16.3504
Smp_159600.1	4779	4614.25	120	2.36726
Smp_129610.1	1155	990.247	136	12.5014
Smp_129600.1	444	279.945	11	3.57671
Smp_129590.1	4881	4716.25	543	10.4802
Smp_129580.1	3912	3747.25	664.525	16.1422
Smp_201090.1	1422	1257.25	13	0.941212
Smp_129550.1	2800	2635.25	545.475	18.8416
Smp_129560.1	2528	2363.25	859	33.0863
Smp_013690.1	3060	2895.25	852	26.7867
Smp_209010.1	38357	38192.2	1498.54	3.57156
Smp_129570.1	1974	1809.25	469.902	23.6414
Smp_124360.1	615	450.27	514	103.909
Smp_124350.1	3279	3114.25	45	1.3153
Smp_004090.1	834	669.247	320	43.5239
Smp_004080.1	1397	1232.25	934	68.9944
Smp_004070.1	776	611.247	30	4.46755
Smp_004060.1	1587	1422.25	250	16.0004
Smp_124340.1	2328	2163.25	14	0.589097
Smp_004040.1	1251	1086.25	137	11.4804
Smp_004020.1	4161	3996.25	1136	25.8756
Smp_124320.1	1230	1065.25	372	31.7876
Smp_004000.1	3090	2925.25	255.466	7.94941
Smp_003990.1	1172	1007.25	4989	450.861
Smp_003980.1	2372	2207.25	675	27.8367
Smp_114240.1	415	251.385	102.303	37.0436
Smp_003970.1	809	644.247	1892	267.321
Smp_101670.1	3278	3113.25	205	5.99384
Smp_124310.1	712	547.247	169	28.1105
Smp_124300.1	2014	1849.25	469	23.0857
Smp_124290.1	384	221.08	130	53.5251
Smp_003940.1	1118	953.247	184	17.5702
Smp_003930.1	1720	1555.25	65	3.80434
Smp_124280.1	2021	1856.25	51	2.50092
Smp_003900.1	3570	3405.25	73	1.95137
Smp_124250.1	1125	960.247	133	12.6076
Smp_124240.1	1748	1583.25	469	26.9643
Smp_003860.1	809	644.247	285	40.2677
Smp_124230.1	1017	852.247	181	19.332
Smp_124220.1	6395	6230.25	1155	16.8749
Smp_124210.1	2163	1998.25	24	1.09327
Smp_193890.1	162	35.247	10	25.8251
Smp_193900.1	243	92.3537	0	0
Smp_124200.1	4437	4272.25	26	0.553964
Smp_003790.1	831	666.247	6	0.819749
Smp_124190.1	2616	2451.25	25	0.928363
Smp_003770.1	582	417.314	4617	1007.08
Smp_003760.1	576	411.355	21	4.64694
Smp_124180.1	6729	6564.25	1	0.0138669
Smp_124170.1	3903	3738.25	303	7.37801
Smp_124160.1	1006	841.247	145.571	15.7513
Smp_124160.2	936	771.247	166.429	19.6426
Smp_003700.1	1180	1015.25	775	69.4856
Smp_124130.1	1434	1269.25	45	3.22724
Smp_003670.1	3459	3294.25	298	8.23427
Smp_003660.1	2381	2216.25	2713	111.429
Smp_124120.1	1713	1548.25	200	11.7586
Smp_124110.1	2250	2085.25	346	15.1037
Smp_003630.1	1610	1445.25	1064	67.0138
Smp_003620.1	2144	1979.25	743	34.1707
Smp_003610.1	2325	2160.25	196.66	8.28664
Smp_003610.2	471	306.61	241.462	71.6848
Smp_003600.1	471	306.61	0	0
Smp_188200.1	480	315.564	1	0.288455
Smp_124100.1	2775	2610.25	384	13.391
Smp_124090.1	2865	2700.25	6	0.202261
Smp_124080.1	279	123.045	3	2.21934
Smp_124070.1	698	533.247	742	126.66
Smp_124060.1	711	546.247	138	22.9961
Smp_124050.1	2408	2243.25	156.978	6.36981
Smp_124050.2	1167	1002.25	0	0
Smp_124050.4	1305	1140.25	1020.43	81.4608
Smp_124040.1	1041	876.247	58	6.02513
Smp_200320.1	219	73.3935	2	2.48049
Smp_124030.1	1407	1242.25	207	15.168
Smp_124020.1	1286	1121.25	435	35.3145
Smp_124010.1	375	212.364	0	0
Smp_124000.1	415	251.385	1040	376.581
Smp_003440.1	1797	1632.25	94	5.24212
Smp_200330.1	750	585.247	690	107.319
Smp_123990.1	1203	1038.25	935	81.9739
Smp_123980.1	219	73.3935	0	0
Smp_003410.1	663	498.247	4040	738.076
Smp_123970.1	273	117.721	1	0.773235
Smp_123960.1	13015	12850.2	457	3.2372
Smp_188600.1	213	68.9102	1	1.32094
Smp_123950.1	2732	2567.25	642.147	22.7683
Smp_123940.1	3587	3422.25	537.853	14.306
Smp_003340.1	3440	3275.25	1157	32.1554
Smp_003330.1	586	421.314	137	29.5992
Smp_123930.1	1284	1119.25	1310	106.539
Smp_123920.1	573	408.355	0	0
Smp_003300.1	1167	1002.25	1	0.0908218
Smp_123910.1	741	576.247	34	5.37075
Smp_123900.1	195	56.3045	0	0
Smp_003280.1	3027	2862.25	20	0.636045
Smp_123880.1	586	421.314	3058	660.688
Smp_003250.1	408	244.51	201	74.8281
Smp_123870.1	498	333.466	410	111.917
Smp_003230.1	3038	2873.25	353.907	11.2119
Smp_123860.1	2709	2544.25	118	4.2217
Smp_123850.1	264	109.797	0	0
Smp_123840.1	2580	2415.25	45	1.69596
Smp_003190.1	3648	3483.25	29	0.757842
Smp_123830.1	4818	4653.25	1907	37.3043
Smp_123820.1	3120	2955.25	15	0.462022
Smp_123810.1	1542	1377.25	32	2.11496
Smp_003140.1	1766	1601.25	863	49.0588
Smp_003130.1	741	576.247	297	46.9151
Smp_123790.1	948	783.247	17	1.97567
Smp_123780.1	1944	1779.25	37	1.89291
Smp_003110.1	1246	1081.25	855.489	72.0202
Smp_003110.2	5152	4987.25	192.598	3.51525
Smp_197080.1	2541	2376.25	1504	57.6131
Smp_197070.1	1734	1569.25	131	7.5988
Smp_123750.1	3142	2977.25	1547.29	47.3065
Smp_200440.1	462	297.701	86	26.2956
Smp_200470.1	276	120.377	0	0
Smp_200480.1	480	315.564	0	0
Smp_073800.1	2571	2406.25	496	18.7632
Smp_073790.1	781	616.247	2020	298.374
Smp_162060.1	2212	2047.25	710	31.5684
Smp_162050.1	5603	5438.25	468	7.83343
Smp_162040.1	8890	8725.25	3034.66	31.659
Smp_162030.1	1425	1260.25	299	21.5963
Smp_073720.1	3573	3408.25	546	14.5823
Smp_162010.1	2385	2220.25	47.022	1.92781
Smp_073690.1	10945	10780.2	452.874	3.82396
Smp_073690.2	708	543.247	275.178	46.1086
Smp_073680.1	1258	1093.25	640	53.2876
Smp_162000.1	23589	23424.2	2672.39	10.3848
Smp_118280.1	564	399.376	140	31.9089
Smp_191880.1	504	339.45	1	0.268157
Smp_073620.1	2185	2020.25	1081	48.7064
Smp_073610.2	11214	11049.2	1058.48	8.71995
Smp_073610.1	11384	11219.2	112.921	0.91617
Smp_073600.1	1128	963.247	1007	95.1605
Smp_073590.1	787	622.247	2384	348.745
Smp_161990.1	525	360.414	182	45.9657
Smp_161940.1	872	707.247	334	42.9873
Smp_073490.1	1033	868.247	237	24.8468
Smp_073500.1	4587	4422.25	135.668	2.79254
Smp_073500.2	1359	1194.25	1885.81	143.737
Smp_161950.1	327	166.878	21	11.4547
Smp_073510.1	1568	1403.25	246.971	16.0205
Smp_161960.1	3527	3362.25	680	18.4096
Smp_161970.1	2355	2190.25	873	36.2816
Smp_073540.1	763	598.247	624	94.9443
Smp_161980.1	4094	3929.25	1108	25.6682
Smp_073560.1	22014	21849.2	741.238	3.08806
Smp_073560.2	1548	1383.25	696.808	45.8541
Smp_073570.1	947	782.247	322.82	37.5648
Smp_079240.1	2494	2329.25	307	11.9974
Smp_079230.1	431	267.191	1715	584.262
Smp_079430.1	804	639.247	1652.79	235.35
Smp_079430.2	651	486.247	2547.21	476.84
Smp_185870.1	846	681.247	0	0
Smp_079420.1	3576	3411.25	74.2518	1.98134
Smp_079420.2	2384	2219.25	665.748	27.3067
Smp_079410.1	2776	2611.25	144	5.01972
Smp_079400.1	1932	1767.25	356	18.3365
Smp_164970.1	417	253.36	48	17.2452
Smp_079390.1	5784	5619.25	793	12.8458
Smp_079380.1	1623	1458.25	178	11.111
Smp_079370.2	3594	3429.25	310.516	8.24234
Smp_079370.1	3538	3373.25	183.484	4.95124
Smp_164960.1	9219	9054.25	1150.53	11.5668
Smp_164950.1	2104	1939.25	223	10.4673
Smp_164940.1	10762	10597.2	676.587	5.8116
Smp_164930.1	4387	4222.25	879	18.95
Smp_079310.1	972	807.247	2229	251.344
Smp_164920.1	306	147.27	55	33.9949
Smp_164910.1	162	35.247	0	0
Smp_164890.1	2114	1949.25	422	19.7065
Smp_164900.1	570	405.376	114	25.5984
Smp_079290.1	1318	1153.25	1712.86	135.196
Smp_079290.3	1381	1216.25	270.143	20.218
Smp_079280.1	792	627.247	53	7.69134
Smp_079270.1	782	617.247	570.511	84.1337
Smp_079260.1	1887	1722.25	1	0.052853
Smp_196530.1	51	14	0	0
Smp_053390.1	510	345.45	1767	465.604
Smp_150750.1	7524	7359.25	699	8.64587
Smp_150740.1	2760	2595.25	1658	58.1528
Smp_150730.1	3084	2919.25	276	8.60603
Smp_200350.1	174	42.4968	16	34.2712
Smp_150720.1	210	66.8126	0	0
Smp_200560.1	312	152.808	12	7.14825
Smp_194870.1	312	152.808	31.9001	19.0025
Smp_194860.1	279	123.045	5406	3999.24
Smp_053300.1	3877	3712.25	158.1	3.87668
Smp_156140.1	1926	1761.25	42	2.17067
Smp_168410.1	1140	975.247	8	0.74669
Smp_085180.1	1108	943.247	1001	96.5992
Smp_168400.1	11968	11803.2	262.685	2.02581
Smp_196450.1	862	697.247	16	2.08881
Smp_163640.1	450	285.875	165	52.5379
Smp_077030.1	1522	1357.25	853	57.2078
Smp_163630.2	301	142.725	189.924	121.128
Smp_163630.1	551	386.395	547.076	128.879
Smp_076710.1	1113	948.247	143	13.7271
Smp_163440.1	678	513.247	0	0
Smp_163430.1	1364	1199.25	602	45.6933
Smp_163420.1	12655	12490.2	1993.41	14.5275
Smp_163420.2	5205	5040.25	549.59	9.92549
Smp_058200.1	234	85.0347	1	1.07046
Smp_200580.1	294	136.395	2	1.33474
Smp_076660.1	6791	6626.25	1302.28	17.8896
Smp_076630.2	1937	1772.25	611.116	31.388
Smp_076630.1	1970	1805.25	34.8838	1.75895
Smp_163400.1	273	117.721	1	0.773235
Smp_200600.1	363	200.915	1	0.453056
Smp_080280.1	2690	2525.25	1975.15	71.197
Smp_080280.3	3026	2861.25	223.846	7.12129
Smp_165400.1	6677	6512.25	65.9812	0.922261
Smp_165400.3	3012	2847.25	843.733	26.974
Smp_165410.1	1122	957.247	2	0.190183
Smp_080320.1	1269	1104.25	56	4.61622
Smp_165420.1	11811	11646.2	960.107	7.5041
Smp_080360.1	746	581.247	97	15.1906
