target_id	length	eff_length	est_counts	tpm
Smp_186980.1	402	224.828	305	101.201
Smp_197050.1	186	44.5208	52	87.1314
Smp_160500.1	5316	5136.8	178	2.58501
Smp_160490.1	3894	3714.8	258	5.18106
Smp_070540.1	5995	5815.8	966.943	12.403
Smp_160480.1	791	611.797	24.4315	2.97904
Smp_160480.2	659	479.797	19.5685	3.04253
Smp_160470.1	3111	2931.8	341	8.6767
Smp_160460.1	7563	7383.8	1394.96	14.0934
Smp_160450.1	3576	3396.8	694	15.2414
Smp_191780.1	297	127.547	16	9.358
Smp_160440.1	2374	2194.8	479	16.2808
Smp_160430.1	369	193.06	180	69.5527
Smp_160420.1	417	239.489	241	75.0698
Smp_160410.1	7034	6854.8	73.1847	0.796453
Smp_160410.2	875	695.797	425.227	45.5903
Smp_092930.1	1176	996.797	469	35.0995
Smp_092950.1	5574	5394.8	961	13.2887
Smp_173020.1	2529	2349.8	239.103	7.59082
Smp_200370.1	204	55.6385	6.31061	8.46116
Smp_200460.1	246	85.1437	6	5.25694
Smp_158440.1	660	480.797	199	30.8763
Smp_158430.1	813	633.797	169	19.8917
Smp_067090.1	434	256.104	325	94.6675
Smp_158420.1	960	780.797	33.006	3.15347
Smp_067060.1	1205	1025.8	17958	1305.97
Smp_067050.1	54	9	0	0
Smp_158410.1	597	417.864	0	0
Smp_184360.1	369	193.06	0	0
Smp_193860.1	655	475.797	0	0
Smp_179960.1	357	181.828	0	0
Smp_103610.1	1203	1023.8	57746.8	4207.74
Smp_179950.1	912	732.797	123.145	12.5363
Smp_168300.1	288	119.69	1	0.62327
Smp_168290.1	336	162.455	0	0
Smp_085010.1	1122	942.797	288	22.7881
Smp_168280.1	327	154.185	0	0
Smp_200280.1	246	85.1437	348	304.903
Smp_180980.1	474	295.482	11	2.77712
Smp_196410.1	1479	1299.8	1	0.057393
Smp_105320.1	401	223.828	1628	542.593
Smp_105330.1	975	795.797	786	73.6809
Smp_105340.1	3678	3498.8	138	2.94235
Smp_105360.1	3393	3213.8	76	1.76413
Smp_105370.1	1002	822.797	75	6.79991
Smp_181040.1	2006	1826.8	46	1.87846
Smp_181050.1	6838	6658.8	3191	35.7491
Smp_178010.1	488	309.346	1346.38	324.681
Smp_016050.1	3316	3136.8	2577	61.2861
Smp_130910.1	1113	933.797	660	52.7261
Smp_172850.1	647	467.797	1161	185.144
Smp_130920.1	2289	2109.8	646	22.8416
Smp_130930.1	489	310.346	292	70.1894
Smp_016090.1	6991	6811.8	1359	14.8831
Smp_130940.1	13950	13770.8	1025.75	5.55671
Smp_209000.1	222131	221952	4869.99	1.63683
Smp_016200.1	1177	997.797	204.765	15.309
Smp_016200.4	5574	5394.8	132.681	1.83471
Smp_016200.3	1492	1312.8	731.653	41.5759
Smp_016180.1	5049	4869.8	86.6862	1.32792
Smp_130980.1	1194	1014.8	605.026	44.4763
Smp_130970.1	1527	1347.8	141.597	7.83727
Smp_130960.1	2352	2172.8	15.4175	0.529334
Smp_016130.1	5892	5712.8	329.213	4.29895
Smp_130950.1	1715	1535.8	1755.6	85.276
Smp_171010.1	2046	1866.8	88	3.51657
