target_id	length	eff_length	est_counts	tpm
Smp_186980.1	402	241.325	164	60.5954
Smp_197050.1	186	52.0993	75	128.359
Smp_160500.1	5316	5154.11	262	4.53258
Smp_160490.1	3894	3732.11	175	4.18102
Smp_070540.1	5995	5833.11	2087.74	31.9135
Smp_160480.1	791	629.109	55.7129	7.89639
Smp_160480.2	659	497.109	52.2871	9.37867
Smp_160470.1	3111	2949.11	701	21.1946
Smp_160460.1	7563	7401.11	931.31	11.2201
Smp_160450.1	3576	3414.11	705	18.4124
Smp_191780.1	297	141.666	7	4.40586
Smp_160440.1	2374	2212.11	595	23.9833
Smp_160430.1	369	209.291	192	81.7993
Smp_160420.1	417	256.05	245	85.3176
Smp_160410.1	7034	6872.11	69.2293	0.898252
Smp_160410.2	875	713.109	366.715	45.8534
Smp_092930.1	1176	1014.11	623	54.7774
Smp_092950.1	5574	5412.11	2243.76	36.9665
Smp_173020.1	2529	2367.11	341.48	12.8631
Smp_200370.1	204	64.5294	8.60918	11.896
Smp_200460.1	246	96.9317	6	5.51929
Smp_158440.1	660	498.109	197	35.2647
Smp_158430.1	813	651.109	302	41.3572
Smp_067090.1	434	272.825	407	133.017
Smp_158420.1	960	798.109	30.0061	3.35232
Smp_067060.1	1205	1043.11	27767.3	2373.57
Smp_067050.1	54	13	0	0
Smp_158410.1	597	435.109	0	0
Smp_184360.1	369	209.291	0	0
Smp_193860.1	655	493.109	0	0
Smp_179960.1	357	197.729	0	0
Smp_103610.1	1203	1041.11	108651	9305.42
Smp_179950.1	912	750.109	320.585	38.1081
Smp_168300.1	288	133.39	1	0.668459
Smp_168290.1	336	177.768	1	0.501585
Smp_085010.1	1122	960.109	512	47.5497
Smp_168280.1	327	169.298	0	0
Smp_200280.1	246	96.9317	962	884.927
Smp_180980.1	474	312.458	11	3.13906
Smp_196410.1	1479	1317.11	1	0.0676981
Smp_105320.1	401	240.325	1842	683.422
Smp_105330.1	975	813.109	1042	114.266
Smp_105340.1	3678	3516.11	28	0.710058
Smp_105360.1	3393	3231.11	43	1.18663
