target_id	length	eff_length	est_counts	tpm
Smp_186980.1	402	238.868	218	62.1969
Smp_197050.1	186	50.5357	59	79.5651
Smp_160500.1	5316	5151.92	226	2.98957
Smp_160490.1	3894	3729.92	262	4.78708
Smp_070540.1	5995	5830.92	612.758	7.16178
Smp_160480.1	791	626.965	43.9185	4.7739
Smp_160480.2	659	495.015	28.0815	3.86609
Smp_160470.1	3111	2946.92	465	10.7536
Smp_160460.1	7563	7398.92	1248.52	11.5
Smp_160450.1	3576	3411.92	615	12.2841
Smp_191780.1	297	138.541	18	8.85447
Smp_160440.1	2374	2209.92	425	13.1063
Smp_160430.1	369	206.387	168	55.4749
Smp_160420.1	417	253.682	161	43.252
Smp_160410.1	7034	6869.92	65.0098	0.644906
Smp_160410.2	875	710.965	314.603	30.1567
Smp_092930.1	1176	1011.92	441	29.7002
Smp_092950.1	5574	5409.92	1023	12.8871
Smp_173020.1	2529	2364.92	267.076	7.69639
Smp_200370.1	204	62.5658	2.289	2.49332
Smp_200460.1	246	94.5675	5	3.60327
Smp_158440.1	660	496.015	161	22.1208
Smp_158430.1	813	648.965	120	12.6017
Smp_067090.1	434	270.538	259	65.244
Smp_158420.1	960	795.965	4.00107	0.342572
Smp_067060.1	1205	1040.92	58481.8	3828.87
Smp_067050.1	54	25.25	0	0
Smp_158410.1	597	433.038	0	0
Smp_184360.1	369	206.387	0	0
Smp_193860.1	655	491.015	0	0
Smp_179960.1	357	194.807	0	0
Smp_103610.1	1203	1038.92	60958	3998.68
Smp_179950.1	912	747.965	56.2003	5.12067
Smp_168300.1	288	130.519	0	0
Smp_168290.1	336	174.806	0	0
Smp_085010.1	1122	957.924	4992	355.151
Smp_168280.1	327	166.409	0	0
Smp_200280.1	246	94.5675	998	719.214
Smp_180980.1	474	310.294	6	1.31779
Smp_196410.1	1479	1314.92	2	0.103657
Smp_105320.1	401	237.868	1455	416.866
Smp_105330.1	975	810.965	602	50.5899
Smp_105340.1	3678	3513.92	137	2.65704
Smp_105360.1	3393	3228.92	54	1.13974
Smp_105370.1	1002	837.924	115	9.35325
Smp_181040.1	2006	1841.92	38	1.40599
Smp_181050.1	6838	6673.92	3772	38.5176
Smp_178010.1	488	324.199	537.171	112.92
Smp_016050.1	3316	3151.92	2430	52.5412
Smp_130910.1	1113	948.924	653	46.8976
Smp_172850.1	647	483.015	864	121.905
Smp_130920.1	2289	2124.92	544	17.4472
Smp_130930.1	489	325.199	247	51.7627
Smp_016090.1	6991	6826.92	1662	16.5911
Smp_130940.1	13950	13785.9	869.937	4.30052
Smp_209000.1	222131	221967	4760.95	1.46176
Smp_016200.1	1177	1012.92	182.701	12.2923
Smp_016200.4	5574	5409.92	112.071	1.41179
Smp_016200.3	1492	1327.92	603.762	30.9857
Smp_016180.1	5049	4884.92	182.102	2.54055
Smp_130980.1	1194	1029.92	531.383	35.1619
Smp_130970.1	1527	1362.92	208.602	10.4308
Smp_130960.1	2352	2187.92	0	0
Smp_016130.1	5892	5727.92	290.372	3.45484
Smp_130950.1	1715	1550.92	1453.22	63.8572
Smp_171010.1	2046	1881.92	96	3.47647
Smp_089570.1	427	263.578	2437	630.109
Smp_171020.1	3829	3664.92	2251	41.8581
Smp_089590.1	1677	1512.92	1325	59.6854
Smp_171030.1	1065	900.924	132	9.98516
Smp_171040.1	3960	3795.92	1148	20.6107
Smp_089630.1	1707	1542.92	668	29.5054
Smp_089640.2	1176	1011.92	2330.23	156.935
Smp_089640.3	2750	2585.92	97.7743	2.57679
Smp_089650.1	2451	2286.92	308	9.17843
Smp_089670.1	6354	6189.92	3779	41.6065
Smp_171060.1	819	654.965	1	0.104052
Smp_171070.1	6709	6544.92	725.764	7.55718
Smp_089700.1	3334	3169.92	3433	73.8064
Smp_171080.1	720	555.965	489	59.9419
Smp_171090.1	2014	1849.92	491	18.0883
Smp_196980.1	225	77.9185	9	7.87174
Smp_196580.1	51	22.25	0	0
Smp_022640.1	887	722.965	3693	348.122
Smp_092150.1	791	626.965	37.4807	4.07412
Smp_151640.1	691	526.965	110	14.2259
Smp_055390.1	987	822.924	235	19.4615
Smp_055400.1	3481	3316.92	697.909	14.3395
Smp_151650.1	650	486.015	554	77.6836
Smp_055420.2	567	403.038	130.356	22.0421
Smp_055420.1	974	809.965	222.644	18.7333
Smp_151660.1	2052	1887.92	22	0.794159
Smp_151670.1	1470	1305.92	280	14.612
Smp_055440.1	2328	2163.92	115	3.6218
Smp_055450.1	683	518.965	363	47.6692
Smp_200290.1	204	62.5658	48	52.2846
Smp_151680.1	564	400.038	10	1.7036
Smp_118240.1	936	771.965	23	2.03048
