target_id	length	eff_length	est_counts	tpm
Smp_186980.1	402	241.582	196	68.9122
Smp_197050.1	186	51.6121	20	32.9142
Smp_160500.1	5316	5154.52	195	3.2133
Smp_160490.1	3894	3732.52	236	5.3705
Smp_070540.1	5995	5833.52	1133.22	16.5001
Smp_160480.1	791	629.518	20.4078	2.75355
Smp_160480.2	659	497.541	31.5922	5.3933
Smp_160470.1	3111	2949.52	365	10.5111
Smp_160460.1	7563	7401.52	415.147	4.76415
Smp_160450.1	3576	3414.52	542	13.4826
Smp_191780.1	297	141.277	9	5.41098
Smp_160440.1	2374	2212.52	452	17.3523
Smp_160430.1	369	209.465	233	94.482
Smp_160420.1	417	256.272	263	87.1685
Smp_160410.1	7034	6872.52	49.1078	0.606931
Smp_160410.2	875	713.518	257.623	30.668
Smp_092930.1	1176	1014.52	596	49.8989
Smp_092950.1	5574	5412.52	997	15.6459
Smp_173020.1	2529	2367.52	143.197	5.13742
Smp_200370.1	204	63.8835	2	2.65917
Smp_200460.1	246	96.53	4	3.51967
Smp_158440.1	660	498.518	167	28.4538
Smp_158430.1	813	651.518	80	10.4296
Smp_067090.1	434	273.084	283	88.0228
Smp_158420.1	960	798.518	4.00066	0.425551
Smp_067060.1	1205	1043.52	31867.8	2593.92
Smp_067050.1	54	19.5	0	0
Smp_158410.1	597	435.585	0	0
Smp_184360.1	369	209.465	0	0
Smp_193860.1	655	493.541	0	0
Smp_179960.1	357	197.963	0	0
Smp_103610.1	1203	1041.52	46602.4	3800.54
Smp_179950.1	912	750.518	74.8263	8.46833
Smp_168300.1	288	133.119	1	0.638066
Smp_168290.1	336	177.856	0	0
Smp_085010.1	1122	960.518	3183	281.472
Smp_168280.1	327	169.268	0	0
Smp_200280.1	246	96.53	976	858.8
Smp_180980.1	474	312.873	4	1.08592
Smp_196410.1	1479	1317.52	0	0
Smp_105320.1	401	240.605	2232	787.942
Smp_105330.1	975	813.518	625	65.2556
Smp_105340.1	3678	3516.52	38	0.917857
Smp_105360.1	3393	3231.52	39	1.02509
Smp_105370.1	1002	840.518	87	8.79178
Smp_181040.1	2006	1844.52	34	1.56567
Smp_181050.1	6838	6676.52	3281	41.7408
Smp_178010.1	488	326.812	466.399	121.217
Smp_016050.1	3316	3154.52	2071	55.7637
Smp_130910.1	1113	951.518	650	58.0231
Smp_172850.1	647	485.541	928	162.34
Smp_130920.1	2289	2127.52	165	6.58742
Smp_130930.1	489	327.812	52	13.4736
Smp_016090.1	6991	6829.52	1108	13.7802
Smp_130940.1	13950	13788.5	856.24	5.27451
Smp_209000.1	222131	221970	4859.53	1.85954
Smp_016200.1	1177	1015.52	8.97163	0.750392
Smp_016200.4	5574	5412.52	65.6232	1.02982
Smp_016200.3	1492	1330.52	738.033	47.115
Smp_016180.1	5049	4887.52	60.9409	1.05907
Smp_130980.1	1194	1032.52	581.246	47.8153
Smp_130970.1	1527	1365.52	470.42	29.2613
Smp_130960.1	2352	2190.52	2.46877	0.0957279
Smp_016130.1	5892	5730.52	229.498	3.40165
Smp_130950.1	1715	1553.52	627.759	34.3227
Smp_171010.1	2046	1884.52	58	2.61416
Smp_089570.1	427	266.122	2277	726.752
Smp_171020.1	3829	3667.52	814	18.852
Smp_089590.1	1677	1515.52	1323	74.1487
Smp_171030.1	1065	903.518	156	14.6653
Smp_171040.1	3960	3798.52	919	20.5497
Smp_089630.1	1707	1545.52	771	42.3726
Smp_089640.2	1176	1014.52	2421.15	202.706
Smp_089640.3	2750	2588.52	97.8494	3.21079
Smp_089650.1	2451	2289.52	268	9.94249
Smp_089670.1	6354	6192.52	2085	28.5985
Smp_171060.1	819	657.518	0	0
Smp_171070.1	6709	6547.52	739.87	9.59805
Smp_089700.1	3334	3172.52	1591	42.5962
Smp_171080.1	720	558.518	535	81.362
Smp_171090.1	2014	1852.52	421	19.303
Smp_196980.1	225	79.5758	7	7.47174
Smp_196580.1	51	16.5	0	0
Smp_022640.1	887	725.518	5706	668.018
Smp_092150.1	791	629.518	46.2336	6.23813
Smp_151640.1	691	529.518	208.756	33.4859
Smp_055390.1	987	825.518	272	27.9864
Smp_055400.1	3481	3319.52	845.599	21.6368
Smp_151650.1	650	488.541	533	92.6681
Smp_055420.2	567	405.605	79.6468	16.679
Smp_055420.1	974	812.518	230.353	24.0805
Smp_151660.1	2052	1890.52	65	2.92036
Smp_151670.1	1470	1308.52	197	12.7877
Smp_055440.1	2328	2166.52	49	1.92105
Smp_055450.1	683	521.518	322	52.4435
Smp_200290.1	204	63.8835	35	46.5354
Smp_151680.1	564	402.624	5	1.05481
Smp_118240.1	936	774.518	22	2.41266
Smp_167830.1	303	146.748	41	23.731
Smp_152160.1	345	186.397	10	4.55685
Smp_209020.1	123	15.1222	0	0
Smp_152150.1	9707	9545.52	3098.67	27.5728
Smp_200940.1	438	277.057	4	1.22629
Smp_196600.1	3423	3261.52	261	6.79712
Smp_152180.1	1518	1356.52	544	34.0626
Smp_152190.1	681	519.518	0	0
Smp_152200.1	1068	906.518	0	0
Smp_152210.1	279	124.973	4	2.71862
Smp_200970.1	171	41.8013	5	10.1598
Smp_152220.1	1221	1059.52	48	3.84802
Smp_056200.1	1446	1284.52	1084	71.6793
Smp_152230.1	4512	4350.52	402	7.84855
Smp_152260.1	6051	5889.52	66	0.95185
Smp_152270.1	962	800.518	708	75.1219
Smp_056240.1	1939	1777.52	753	35.982
Smp_152280.1	1041	879.518	31	2.99379
Smp_056260.1	1017	855.518	107	10.6233
Smp_152290.1	1041	879.518	42	4.0561
Smp_056280.1	1947	1785.52	8	0.380566
Smp_056290.1	5859	5697.52	44	0.655951
Smp_152300.1	2525	2363.52	145	5.21091
Smp_152310.1	1134	972.518	1	0.0873387
Smp_200300.1	354	195.039	199	86.6635
Smp_176450.1	4560	4398.52	4	0.0772428
Smp_176440.1	6912	6750.52	673	8.46803
Smp_176430.2	3774	3612.52	82.6082	1.94231
Smp_176430.1	4233	4071.52	41.3918	0.8635
Smp_176460.1	981	819.518	150	15.5467
Smp_189980.1	783	621.518	6.75221	0.922777
Smp_098840.1	1944	1782.52	577	27.4945
Smp_098850.1	813	651.518	94	12.2548
Smp_163240.1	3279	3117.52	96.4101	2.62675
Smp_163230.1	1635	1473.52	250	14.4108
Smp_163220.1	1119	957.518	196	17.3866
Smp_163210.1	2427	2265.52	974	36.5171
Smp_200310.1	285	130.373	36	23.4542
Smp_068990.1	7963	7801.52	1000.45	10.8923
Smp_159540.1	12903	12741.5	339	2.25987
Smp_116070.1	267	114.44	0	0
Smp_159550.1	2046	1884.52	178	8.02277
Smp_159560.1	2208	2046.52	22	0.913086
Smp_159570.1	3744	3582.52	263	6.23551
Smp_159590.1	2091	1929.52	162	7.13133
Smp_159600.1	4779	4617.52	184	3.38465
Smp_129610.1	1155	993.518	248	21.2022
Smp_129600.1	444	283.057	12	3.6009
Smp_129590.1	4881	4719.52	633	11.3923
Smp_129580.1	3912	3750.52	671.358	15.2043
Smp_201090.1	1422	1260.52	20	1.34768
Smp_129550.1	2800	2638.52	595.642	19.1748
Smp_129560.1	2528	2366.52	798	28.6416
Smp_013690.1	3060	2898.52	862	25.2601
Smp_209010.1	38357	38195.5	1351.25	3.00489
Smp_129570.1	1974	1812.52	547.197	25.6428
Smp_124360.1	615	453.564	565	105.807
Smp_124350.1	3279	3117.52	43	1.17156
Smp_004090.1	834	672.518	375	47.3622
Smp_004080.1	1397	1235.52	829	56.9915
Smp_004070.1	776	614.518	28	3.87015
Smp_004060.1	1587	1425.52	263	15.6707
Smp_124340.1	2328	2166.52	16	0.627281
Smp_004040.1	1251	1089.52	169	13.1752
Smp_004020.1	4161	3999.52	1165	24.7413
Smp_124320.1	1230	1068.52	389	30.9223
Smp_004000.1	3090	2928.52	275.225	7.98261
Smp_003990.1	1172	1010.52	4265	358.492
Smp_003980.1	2372	2210.52	764	29.3565
Smp_114240.1	415	254.308	68.8072	22.9814
Smp_003970.1	809	647.518	3183	417.532
Smp_101670.1	3278	3116.52	220	5.99594
Smp_124310.1	712	550.518	232	35.7949
Smp_124300.1	2014	1852.52	660	30.2612
Smp_124290.1	384	224.038	150	56.8688
Smp_003940.1	1118	956.518	175	15.5399
Smp_003930.1	1720	1558.52	36	1.96198
Smp_124280.1	2021	1859.52	53	2.42092
Smp_003900.1	3570	3408.52	78	1.94372
Smp_124250.1	1125	963.518	76	6.69975
Smp_124240.1	1748	1586.52	922	49.3617
Smp_003860.1	809	647.518	390	51.1585
Smp_124230.1	1017	855.518	241	23.9272
Smp_124220.1	6395	6233.52	1124	15.3157
Smp_124210.1	2163	2001.52	21	0.891178
Smp_193890.1	162	35.9859	4	9.4413
Smp_193900.1	243	94.0792	0	0
Smp_124200.1	4437	4275.52	10	0.198662
Smp_003790.1	831	669.518	1	0.126865
Smp_124190.1	2616	2454.52	38	1.31499
Smp_003770.1	582	420.605	4644	937.825
Smp_003760.1	576	414.605	21	4.30218
Smp_124180.1	6729	6567.52	0	0
Smp_124170.1	3903	3741.52	234	5.31218
Smp_124160.1	1006	844.518	149.394	15.0255
Smp_124160.2	936	774.518	173.606	19.0387
Smp_003700.1	1180	1018.52	946	78.8909
Smp_124130.1	1434	1272.52	25	1.66871
Smp_003670.1	3459	3297.52	310	7.98507
Smp_003660.1	2381	2219.52	3136	120.011
Smp_124120.1	1713	1551.52	269	14.7265
Smp_124110.1	2250	2088.52	386	15.6983
Smp_003630.1	1610	1448.52	1184	69.4276
Smp_003620.1	2144	1982.52	772	33.0754
Smp_003610.1	2325	2163.52	226.493	8.89197
Smp_003610.2	471	309.888	270.584	74.1654
Smp_003600.1	471	309.888	1	0.274094
Smp_188200.1	480	318.858	0	0
Smp_124100.1	2775	2613.52	490	15.9248
Smp_124090.1	2865	2703.52	3	0.0942533
Smp_124080.1	279	124.973	4	2.71862
Smp_124070.1	698	536.518	828	131.084
Smp_124060.1	711	549.518	228	35.2418
Smp_124050.1	2408	2246.52	14.229	0.537983
Smp_124050.2	1167	1005.52	0	0
Smp_124050.4	1305	1143.52	149.771	11.1247
Smp_124040.1	1041	879.518	151	14.5827
Smp_200320.1	219	74.8874	9	10.2079
Smp_124030.1	1407	1245.52	198	13.5027
Smp_124020.1	1286	1124.52	348	26.2856
Smp_124010.1	375	215.302	2	0.789017
Smp_124000.1	415	254.308	1110	370.738
Smp_003440.1	1797	1635.52	122	6.33591
Smp_200330.1	750	588.518	892	128.739
Smp_123990.1	1203	1041.52	1233	100.554
Smp_123980.1	219	74.8874	0	0
Smp_003410.1	663	501.518	6624	1121.86
Smp_123970.1	273	119.73	1	0.709416
Smp_123960.1	13015	12853.5	280	1.85029
Smp_188600.1	213	70.4548	0	0
Smp_123950.1	2732	2570.52	616.762	20.3799
Smp_123940.1	3587	3425.52	471.238	11.6847
Smp_003340.1	3440	3278.52	1290	33.4208
Smp_003330.1	586	424.605	181	36.2074
Smp_123930.1	1284	1122.52	1708	129.241
Smp_123920.1	573	411.605	1	0.206359
Smp_003300.1	1167	1005.52	0	0
Smp_123910.1	741	579.518	22	3.22449
Smp_123900.1	195	57.6299	0	0
Smp_003280.1	3027	2865.52	30	0.889247
Smp_123880.1	586	424.605	4809	961.997
Smp_003250.1	408	247.477	215	73.7918
Smp_123870.1	498	336.796	600	151.317
Smp_003230.1	3038	2876.52	389.775	11.5094
Smp_123860.1	2709	2547.52	112	3.73427
Smp_123850.1	264	111.851	0	0
Smp_123840.1	2580	2418.52	38	1.33456
Smp_003190.1	3648	3486.52	35	0.852669
Smp_123830.1	4818	4656.52	2208	40.2756
Smp_123820.1	3120	2958.52	16	0.459357
Smp_123810.1	1542	1380.52	60	3.69159
Smp_003140.1	1766	1604.52	766	40.5498
Smp_003130.1	741	579.518	312	45.7291
Smp_123790.1	948	786.518	18	1.94388
Smp_123780.1	1944	1782.52	54	2.57315
Smp_003110.1	1246	1084.52	683.674	53.5448
Smp_003110.2	5152	4990.52	138.729	2.36116
Smp_197080.1	2541	2379.52	847	30.2342
Smp_197070.1	1734	1572.52	103	5.56347
Smp_123750.1	3142	2980.52	1889	53.8325
Smp_200440.1	462	300.932	128	36.1282
Smp_200470.1	276	122.355	0	0
Smp_200480.1	480	318.858	0	0
Smp_073800.1	2571	2409.52	460	16.2156
Smp_073790.1	781	619.518	1875	257.07
Smp_162060.1	2212	2050.52	623	25.8065
