target_id	length	eff_length	est_counts	tpm
Smp_186980.1	402	231.658	308	114.838
Smp_197050.1	186	44.2812	24	46.8137
Smp_160500.1	5316	5144.74	125	2.09859
Smp_160490.1	3894	3722.74	190	4.40831
Smp_070540.1	5995	5823.74	902.234	13.3813
Smp_160480.1	791	619.738	1.15848	0.161459
Smp_160480.2	659	487.762	4.84152	0.857345
Smp_160470.1	3111	2939.74	147	4.31907
Smp_160460.1	7563	7391.74	332.083	3.88044
Smp_160450.1	3576	3404.74	617	15.6525
Smp_191780.1	297	131.561	14	9.19143
Smp_160440.1	2374	2202.74	381	14.9397
Smp_160430.1	369	199.256	211	91.4645
Smp_160420.1	417	246.434	234	82.0154
Smp_160410.1	7034	6862.74	36.5326	0.459795
Smp_160410.2	875	703.738	303.906	37.3
Smp_092930.1	1176	1004.74	453	38.9427
Smp_092950.1	5574	5402.74	464	7.41797
Smp_173020.1	2529	2357.74	104.044	3.81157
Smp_200370.1	204	56.083	7.86744	12.1167
Smp_200460.1	246	87.3397	8	7.91151
Smp_158440.1	660	488.762	178	31.456
Smp_158430.1	813	641.738	111	14.9399
Smp_067090.1	434	263.279	303	99.4048
Smp_158420.1	960	788.738	17.0016	1.86182
Smp_067060.1	1205	1033.74	31647.6	2644.3
Smp_067050.1	54	28	0	0
Smp_158410.1	597	425.762	1	0.202869
Smp_184360.1	369	199.256	0	0
Smp_193860.1	655	483.762	0	0
Smp_179960.1	357	187.746	0	0
Smp_103610.1	1203	1031.74	50556.6	4232.43
Smp_179950.1	912	740.738	72.8593	8.49575
Smp_168300.1	288	123.493	0	0
Smp_168290.1	336	167.614	0	0
Smp_085010.1	1122	950.738	2044	185.695
Smp_168280.1	327	159.166	0	0
Smp_200280.1	246	87.3397	414	409.421
Smp_180980.1	474	303.049	0	0
Smp_196410.1	1479	1307.74	1	0.0660481
Smp_105320.1	401	230.677	1896	709.929
Smp_105330.1	975	803.738	701	75.3329
Smp_105340.1	3678	3506.74	74	1.82268
Smp_105360.1	3393	3221.74	62	1.6622
Smp_105370.1	1002	830.738	113	11.7489
Smp_181040.1	2006	1834.74	43	2.0243
Smp_181050.1	6838	6666.74	2128	27.5702
Smp_178010.1	488	316.936	1001.31	272.884
Smp_016050.1	3316	3144.74	2093	57.4865
Smp_130910.1	1113	941.738	510	46.7758
