target_id	length	eff_length	est_counts	tpm
Smp_186980.1	402	222.226	196	92.8432
Smp_197050.1	186	41.5921	57	144.262
Smp_160500.1	5316	5134.37	153	3.13685
Smp_160490.1	3894	3712.37	181	5.13235
Smp_070540.1	5995	5813.37	401.949	7.27835
Smp_160480.1	791	609.372	14.7374	2.54582
Smp_160480.2	659	477.549	16.2626	3.58478
Smp_160470.1	3111	2929.37	237	8.51654
Smp_160460.1	7563	7381.37	670.296	9.55915
Smp_160450.1	3576	3394.37	509	15.7851
Smp_191780.1	297	124.594	11	9.29364
Smp_160440.1	2374	2192.37	294	14.1164
Smp_160430.1	369	190.727	83	45.8096
Smp_160420.1	417	236.802	127	56.4557
Smp_160410.1	7034	6852.37	65.8657	1.01183
Smp_160410.2	875	693.372	252.787	38.3777
Smp_092930.1	1176	994.372	311	32.9231
Smp_092950.1	5574	5392.37	627	12.2399
Smp_173020.1	2529	2347.37	144.693	6.48866
Smp_200370.1	204	52.6865	0	0
Smp_200460.1	246	82.7512	3	3.81625
Smp_158440.1	660	478.549	121	26.6163
Smp_158430.1	813	631.372	113	18.8401
Smp_067090.1	434	253.422	192	79.7528
Smp_158420.1	960	778.372	1.00014	0.135259
Smp_067060.1	1205	1023.37	27243.6	2802.34
Smp_067050.1	54	44	0	0
Smp_158410.1	597	415.549	1.00009	0.253342
Smp_184360.1	369	190.727	0	0
Smp_193860.1	655	473.549	1	0.222292
Smp_179960.1	357	179.353	0	0
Smp_103610.1	1203	1021.37	29853.7	3076.83
Smp_179950.1	912	730.372	17.654	2.54441
Smp_168300.1	288	116.822	0	0
Smp_168290.1	336	159.859	0	0
Smp_085010.1	1122	940.372	3146	352.167
Smp_168280.1	327	151.643	0	0
Smp_200280.1	246	82.7512	579	736.536
Smp_180980.1	474	293.062	3	1.07758
Smp_196410.1	1479	1297.37	0	0
Smp_105320.1	401	221.249	736	350.176
Smp_105330.1	975	793.372	481	63.8202
Smp_105340.1	3678	3496.37	121	3.64298
Smp_105360.1	3393	3211.37	46	1.50785
Smp_105370.1	1002	820.372	91	11.6767
Smp_181040.1	2006	1824.37	47	2.7119
Smp_181050.1	6838	6656.37	2369.62	37.474
Smp_178010.1	488	306.987	658.762	225.89
Smp_016050.1	3316	3134.37	1570	52.7277
Smp_130910.1	1113	931.372	400	45.2092
Smp_172850.1	647	465.549	600	135.667
Smp_130920.1	2289	2107.37	308	15.3851
Smp_130930.1	489	307.972	152	51.9544
Smp_016090.1	6991	6809.37	968	14.9644
Smp_130940.1	13950	13768.4	530.759	4.05793
Smp_209000.1	222131	221949	3047.19	1.44523
Smp_016200.1	1177	995.372	0.000126121	1.33381e-05
Smp_016200.4	5574	5392.37	76.2742	1.48897
Smp_016200.3	1492	1310.37	681.253	54.7272
Smp_016180.1	5049	4867.37	39.1742	0.847218
Smp_130980.1	1194	1012.37	314.326	32.6836
Smp_130970.1	1527	1345.37	78.6302	6.15228
Smp_130960.1	2352	2170.37	27.2942	1.32381
Smp_016130.1	5892	5710.37	205.858	3.79484
Smp_130950.1	1715	1533.37	1465.43	100.602
Smp_171010.1	2046	1864.37	98	5.53329
Smp_089570.1	427	246.548	1263	539.252
Smp_171020.1	3829	3647.37	2107	60.8099
Smp_089590.1	1677	1495.37	934	65.7487
Smp_171030.1	1065	883.372	66	7.86484
Smp_171040.1	3960	3778.37	929	25.8822
Smp_089630.1	1707	1525.37	549	37.8867
Smp_089640.2	1176	994.372	1688.08	178.703
Smp_089640.3	2750	2568.37	110.924	4.54628
Smp_089650.1	2451	2269.37	164	7.60725
Smp_089670.1	6354	6172.37	3814	65.0456
Smp_171060.1	819	637.372	9	1.48641
Smp_171070.1	6709	6527.37	551.845	8.89956
Smp_089700.1	3334	3152.37	2806	93.7
Smp_171080.1	720	538.4	263	51.421
Smp_171090.1	2014	1832.37	333	19.1302
Smp_196980.1	225	66.9998	3	4.71343
Smp_196580.1	51	41	0	0
Smp_022640.1	887	705.372	2110	314.886
Smp_092150.1	791	609.372	37.8284	6.5347
Smp_151640.1	691	509.451	75	15.497
Smp_055390.1	987	805.372	168	21.9585
Smp_055400.1	3481	3299.37	412.51	13.1611
Smp_151650.1	650	468.549	385	86.4958
Smp_055420.2	567	385.627	86.9135	23.7251
Smp_055420.1	974	792.372	236.087	31.364
Smp_151660.1	2052	1870.37	18	1.01306
Smp_151670.1	1470	1288.37	208	16.9946
Smp_055440.1	2328	2146.37	86	4.21777
Smp_055450.1	683	501.476	241	50.589
Smp_200290.1	204	52.6865	24	47.9514
Smp_151680.1	564	382.666	13	3.57613
Smp_118240.1	936	754.372	38	5.30259
Smp_167830.1	303	129.975	1	0.809899
Smp_152160.1	345	168.221	1	0.625761
Smp_209020.1	123	12.9722	0	0
Smp_152150.1	9707	9525.37	320.459	3.54144
Smp_200940.1	438	257.346	2	0.818092
Smp_196600.1	3423	3241.37	236	7.6643
Smp_152180.1	1518	1336.37	1097	86.411
Smp_152190.1	681	499.476	2	0.421507
Smp_152200.1	1068	886.372	17	2.01894
Smp_152210.1	279	109.121	7	6.75275
Smp_200970.1	171	33.3443	6	18.9417
Smp_152220.1	1221	1039.37	62	6.27929
Smp_056200.1	1446	1264.37	843	70.1847
Smp_152230.1	4512	4330.37	312	7.58436
Smp_152260.1	6051	5869.37	106	1.90109
Smp_152270.1	962	780.372	430	58.0038
Smp_056240.1	1939	1757.37	464	27.7935
Smp_152280.1	1041	859.372	13	1.5924
Smp_056260.1	1017	835.372	73	9.19883
Smp_152290.1	1041	859.372	80	9.79938
Smp_056280.1	1947	1765.37	81	4.8299
Smp_056290.1	5859	5677.37	23	0.426452
Smp_152300.1	2525	2343.37	111	4.98622
Smp_152310.1	1134	952.372	2	0.221061
Smp_200300.1	354	176.588	189	112.666
Smp_176450.1	4560	4378.37	16	0.384678
Smp_176440.1	6912	6730.37	692.22	10.8267
Smp_176430.2	3774	3592.37	238.644	6.99293
Smp_176430.1	4233	4051.37	127.356	3.30907
Smp_176460.1	981	799.372	106	13.9588
Smp_189980.1	783	601.372	3.59387	0.629084
Smp_098840.1	1944	1762.37	820	48.9785
Smp_098850.1	813	631.372	50	8.33632
Smp_163240.1	3279	3097.37	207.376	7.04783
Smp_163230.1	1635	1453.37	286	20.7147
Smp_163220.1	1119	937.372	268	30.0963
Smp_163210.1	2427	2245.37	1190	55.789
Smp_200310.1	285	114.251	14	12.8991
Smp_068990.1	7963	7781.37	465.681	6.29973
Smp_159540.1	12903	12721.4	278	2.30038
Smp_116070.1	267	99.224	0	0
Smp_159550.1	2046	1864.37	124	7.0013
Smp_159560.1	2208	2026.37	40	2.07793
Smp_159570.1	3744	3562.37	284	8.39206
Smp_159590.1	2091	1909.37	367	20.2332
Smp_159600.1	4779	4597.37	496	11.3569
Smp_129610.1	1155	973.372	102	11.0309
Smp_129600.1	444	263.268	20	7.99689
Smp_129590.1	4881	4699.37	386	8.64643
Smp_129580.1	3912	3730.37	555.971	15.6888
Smp_201090.1	1422	1240.37	54	4.58281
Smp_129550.1	2800	2618.37	507.029	20.3841
Smp_129560.1	2528	2346.37	740	33.199
