target_id	length	eff_length	est_counts	tpm
Smp_186980.1	402	225.846	223	85.0537
Smp_197050.1	186	44.2973	89	173.066
Smp_160500.1	5316	5137.98	199	3.33627
Smp_160490.1	3894	3715.98	208	4.82159
Smp_070540.1	5995	5816.98	1071.83	15.8719
Smp_160480.1	791	612.981	34.9696	4.9141
Smp_160480.2	659	480.981	36.0304	6.4527
Smp_160470.1	3111	2932.98	481	14.1266
Smp_160460.1	7563	7384.98	1334.52	15.566
Smp_160450.1	3576	3397.98	729	18.4802
Smp_191780.1	297	128.06	13	8.74441
Smp_160440.1	2374	2195.98	464	18.2008
Smp_160430.1	369	194.127	108	47.9224
Smp_160420.1	417	240.388	193	69.1584
Smp_160410.1	7034	6855.98	67.6735	0.850255
Smp_160410.2	875	696.981	474.686	58.6659
Smp_092930.1	1176	997.981	388	33.4896
Smp_092950.1	5574	5395.98	1457	23.2589
Smp_173020.1	2529	2350.98	236.05	8.6488
Smp_200370.1	204	55.6805	3.3599	5.19785
Smp_200460.1	246	85.7423	10	10.0463
Smp_158440.1	660	481.981	186	33.2417
Smp_158430.1	813	634.981	259	35.135
Smp_067090.1	434	257.103	402	134.685
Smp_158420.1	960	781.981	6.00187	0.661136
Smp_067060.1	1205	1026.98	13844.6	1161.23
Smp_067050.1	54	21	0	0
Smp_158410.1	597	419.071	0	0
Smp_184360.1	369	194.127	0	0
Smp_193860.1	655	477.005	0	0
Smp_179960.1	357	182.671	0	0
Smp_103610.1	1203	1024.98	49142.4	4129.92
Smp_179950.1	912	733.981	143.984	16.8978
Smp_168300.1	288	120.241	0	0
Smp_168290.1	336	163.024	0	0
Smp_085010.1	1122	943.981	295	26.919
Smp_168280.1	327	154.894	0	0
Smp_200280.1	246	85.7423	609	611.819
Smp_180980.1	474	296.678	13	3.7745
Smp_196410.1	1479	1300.98	2	0.132422
Smp_105320.1	401	224.88	1333	510.599
Smp_105330.1	975	796.981	886	95.7605
Smp_105340.1	3678	3499.98	98	2.41191
Smp_105360.1	3393	3214.98	96	2.57213
Smp_105370.1	1002	823.981	144	15.0538
Smp_181040.1	2006	1827.98	69	3.25146
Smp_181050.1	6838	6659.98	3803	49.1874
Smp_178010.1	488	310.542	1497.07	415.261
Smp_016050.1	3316	3137.98	2863	78.5908
Smp_130910.1	1113	934.981	783	72.1372
Smp_172850.1	647	469.029	1213	222.773
Smp_130920.1	2289	2110.98	1122	45.7835
Smp_130930.1	489	311.526	433	119.727
Smp_016090.1	6991	6812.98	1555	19.6605
Smp_130940.1	13950	13772	1173.82	7.34185
Smp_209000.1	222131	221953	5543.67	2.15148
Smp_016200.1	1177	998.981	163.491	14.0974
Smp_016200.4	5574	5395.98	86.3879	1.37906
Smp_016200.3	1492	1313.98	705.284	46.2355
Smp_016180.1	5049	4870.98	145.752	2.5775
Smp_130980.1	1194	1015.98	686.196	58.1786
Smp_130970.1	1527	1348.98	23.8809	1.52492
