target_id	length	eff_length	est_counts	tpm
Smp_186980.1	402	240.611	261	63.4956
Smp_197050.1	186	51.3618	26	29.6313
Smp_160500.1	5316	5153.28	212	2.40807
Smp_160490.1	3894	3731.28	265	4.15724
Smp_070540.1	5995	5832.28	1748.17	17.5453
Smp_160480.1	791	628.281	7.97857	0.743342
Smp_160480.2	659	496.389	13.0214	1.53551
Smp_160470.1	3111	2948.28	178	3.53402
Smp_160460.1	7563	7400.28	245.17	1.93927
Smp_160450.1	3576	3413.28	658	11.2842
Smp_191780.1	297	140.624	3	1.24876
Smp_160440.1	2374	2211.28	571	15.1151
Smp_160430.1	369	208.623	382	107.181
Smp_160420.1	417	255.312	382	87.5809
Smp_160410.1	7034	6871.28	54.3239	0.462776
Smp_160410.2	875	712.281	353.567	29.0561
Smp_092930.1	1176	1013.28	748	43.2105
Smp_092950.1	5574	5411.28	803	8.68627
Smp_173020.1	2529	2366.28	143.056	3.5388
Smp_200370.1	204	63.752	11.1593	10.2462
Smp_200460.1	246	96.1753	14	8.52083
Smp_158440.1	660	497.389	177	20.8302
Smp_158430.1	813	650.281	97	8.73148
Smp_067090.1	434	272.064	422	90.7944
Smp_158420.1	960	797.281	19.0063	1.39542
Smp_067060.1	1205	1042.28	45903.5	2577.97
Smp_067050.1	54	8	0	0
Smp_158410.1	597	434.412	0	0
Smp_184360.1	369	208.623	0	0
Smp_193860.1	655	492.389	0	0
Smp_179960.1	357	197.082	0	0
Smp_103610.1	1203	1040.28	89362.5	5028.31
Smp_179950.1	912	749.281	120.075	9.38046
Smp_168300.1	288	132.408	1	0.442084
Smp_168290.1	336	177.051	0	0
Smp_085010.1	1122	959.281	3226	196.85
Smp_168280.1	327	168.366	0	0
Smp_200280.1	246	96.1753	217	132.073
Smp_180980.1	474	311.733	0	0
Smp_196410.1	1479	1316.28	0	0
Smp_105320.1	401	239.635	3577	873.749
Smp_105330.1	975	812.281	741	53.3985
Smp_105340.1	3678	3515.28	24	0.39964
Smp_105360.1	3393	3230.28	41	0.742953
Smp_105370.1	1002	839.281	136	9.48525
Smp_181040.1	2006	1843.28	37	1.17497
Smp_181050.1	6838	6675.28	3928	34.4445
Smp_178010.1	488	325.685	747.149	134.285
Smp_016050.1	3316	3153.28	2136	39.6512
Smp_130910.1	1113	950.281	768	47.3071
Smp_172850.1	647	484.389	1477	178.486
Smp_130920.1	2289	2126.28	127	3.49624
Smp_130930.1	489	326.685	78	13.976
Smp_016090.1	6991	6828.28	1008	8.64106
Smp_130940.1	13950	13787.3	1112.3	4.72238
Smp_209000.1	222131	221968	4693.9	1.23783
Smp_016200.1	1177	1014.28	0.0519342	0.00299718
Smp_016200.4	5574	5411.28	99.6776	1.07824
Smp_016200.3	1492	1329.28	819.926	36.1057
Smp_016180.1	5049	4886.28	28.9398	0.346685
Smp_130980.1	1194	1031.28	682.346	38.7298
Smp_130970.1	1527	1364.28	424.932	18.232
Smp_130960.1	2352	2189.28	0	0
Smp_016130.1	5892	5729.28	472.815	4.83069
Smp_130950.1	1715	1552.28	611.57	23.0618
Smp_171010.1	2046	1883.28	31	0.963528
Smp_089570.1	427	265.104	4099	905.064
Smp_171020.1	3829	3666.28	701	11.1921
Smp_089590.1	1677	1514.28	1237	47.8168
Smp_171030.1	1065	902.281	164	10.6395
Smp_171040.1	3960	3797.28	1202	18.5289
Smp_089630.1	1707	1544.28	865	32.7874
Smp_089640.2	1176	1013.28	3042.75	175.774
Smp_089640.3	2750	2587.28	62.2505	1.40837
Smp_089650.1	2451	2288.28	408	10.4368
Smp_089670.1	6354	6191.28	1163	10.9955
Smp_171060.1	819	656.281	0	0
Smp_171070.1	6709	6546.28	756.581	6.76517
Smp_089700.1	3334	3171.28	1407	25.9703
Smp_171080.1	720	557.31	793	83.2902
Smp_171090.1	2014	1851.28	382	12.0784
Smp_196980.1	225	79.7244	2	1.46844
Smp_196580.1	51	5	0	0
Smp_022640.1	887	724.281	8270	668.368
Smp_092150.1	791	628.281	60.2923	5.61727
Smp_151640.1	691	528.364	239.971	26.5854
Smp_055390.1	987	824.281	346	24.5707
Smp_055400.1	3481	3318.28	1097.99	19.3688
Smp_151650.1	650	487.389	781	93.7978
Smp_055420.2	567	404.454	76.0994	11.0136
Smp_055420.1	974	811.281	275.901	19.9067
Smp_151660.1	2052	1889.28	74	2.29273
Smp_151670.1	1470	1307.28	245	10.9702
Smp_055440.1	2328	2165.28	75	2.02752
Smp_055450.1	683	520.364	501	56.357
Smp_200290.1	204	63.752	40	36.7269
Smp_151680.1	564	401.454	9	1.31227
Smp_118240.1	936	773.281	15	1.13546
Smp_167830.1	303	146.123	43	17.2253
Smp_152160.1	345	185.555	4	1.26184
Smp_209020.1	123	15.2188	0	0
Smp_152150.1	9707	9544.28	5154.37	31.6118
Smp_200940.1	438	276.036	0	0
Smp_196600.1	3423	3260.28	294	5.27849
Smp_152180.1	1518	1355.28	508	21.9408
Smp_152190.1	681	518.364	0	0
Smp_152200.1	1068	905.281	0	0
Smp_152210.1	279	124.287	4	1.88387
Smp_200970.1	171	41.4854	2	2.82197
Smp_152220.1	1221	1058.28	81	4.48024
Smp_056200.1	1446	1283.28	1306	59.5716
Smp_152230.1	4512	4349.28	403	5.42382
Smp_152260.1	6051	5888.28	57	0.566636
Smp_152270.1	962	799.281	965	70.6717
Smp_056240.1	1939	1776.28	885	29.1641
Smp_152280.1	1041	878.281	27	1.79948
Smp_056260.1	1017	854.281	106	7.26311
Smp_152290.1	1041	878.281	44	2.93249
Smp_056280.1	1947	1784.28	24	0.787346
Smp_056290.1	5859	5696.28	144	1.47975
Smp_152300.1	2525	2362.28	502	12.4391
Smp_152310.1	1134	971.281	1	0.060266
Smp_200300.1	354	194.191	163	49.1334
Smp_176450.1	4560	4397.28	7	0.0931819
Smp_176440.1	6912	6749.28	762.442	6.61252
Smp_176430.2	3774	3611.28	87.9275	1.42522
Smp_176430.1	4233	4070.28	49.0725	0.705719
Smp_176460.1	981	818.281	204	14.593
Smp_189980.1	783	620.281	0	0
Smp_098840.1	1944	1781.28	645.663	21.2173
Smp_098850.1	813	650.281	115	10.3518
Smp_163240.1	3279	3116.28	73.9006	1.38813
Smp_163230.1	1635	1472.28	317	12.6034
Smp_163220.1	1119	956.281	215	13.1604
Smp_163210.1	2427	2264.28	958	24.7658
Smp_200310.1	285	129.686	65.8341	29.715
Smp_068990.1	7963	7800.28	919.737	6.90194
Smp_159540.1	12903	12740.3	382	1.7551
Smp_116070.1	267	113.722	3	1.54416
Smp_159550.1	2046	1883.28	241	7.49065
Smp_159560.1	2208	2045.28	8	0.228957
Smp_159570.1	3744	3581.28	150	2.45172
Smp_159590.1	2091	1928.28	209	6.34444
Smp_159600.1	4779	4616.28	115	1.45822
Smp_129610.1	1155	992.281	474	27.9615
