target_id	length	eff_length	est_counts	tpm
Smp_186980.1	402	224.727	318	115.897
Smp_197050.1	186	40.5268	19	38.3982
Smp_160500.1	5316	5137.4	165	2.63051
Smp_160490.1	3894	3715.4	213	4.69541
Smp_070540.1	5995	5816.4	1240.33	17.4655
Smp_160480.1	791	612.402	3	0.401222
Smp_160480.2	659	480.611	2	0.340829
Smp_160470.1	3111	2932.4	162	4.52472
Smp_160460.1	7563	7384.4	491.091	5.44686
Smp_160450.1	3576	3397.4	727	17.5262
Smp_191780.1	297	124.968	22	14.4186
Smp_160440.1	2374	2195.4	457	17.0491
Smp_160430.1	369	192.408	251	106.844
Smp_160420.1	417	239.575	318	108.714
Smp_160410.1	7034	6855.4	36.4992	0.436065
Smp_160410.2	875	696.402	390.772	45.9583
Smp_092930.1	1176	997.402	525	43.1111
Smp_092950.1	5574	5395.4	532	8.07584
Smp_173020.1	2529	2350.4	158.087	5.50876
Smp_200370.1	204	51.6729	7	11.0952
Smp_200460.1	246	81.7233	7	7.0154
Smp_158440.1	660	481.611	194	32.9918
Smp_158430.1	813	634.402	92	11.8775
Smp_067090.1	434	256.253	301	96.2051
Smp_158420.1	960	781.402	10.8339	1.13556
Smp_067060.1	1205	1026.4	41636.6	3322.45
Smp_067050.1	54	24.5	0	0
Smp_158410.1	597	418.656	1.16753	0.228407
Smp_184360.1	369	192.408	0	0
Smp_193860.1	655	476.635	0	0
Smp_179960.1	357	180.81	0	0
Smp_103610.1	1203	1024.4	64678	5171.14
Smp_179950.1	912	733.402	120.38	13.4435
Smp_168300.1	288	116.901	0	0
Smp_168290.1	336	160.689	0	0
Smp_085010.1	1122	943.402	2463	213.83
Smp_168280.1	327	152.259	0	0
Smp_200280.1	246	81.7233	545	546.199
Smp_180980.1	474	295.872	2	0.553639
Smp_196410.1	1479	1300.4	2	0.125966
Smp_105320.1	401	223.738	1790	655.259
Smp_105330.1	975	796.402	754	77.5424
Smp_105340.1	3678	3499.4	120	2.80858
Smp_105360.1	3393	3214.4	49	1.24852
Smp_105370.1	1002	823.402	63	6.26655
Smp_181040.1	2006	1827.4	49	2.19615
Smp_181050.1	6838	6659.4	2918.26	35.8913
Smp_178010.1	488	309.827	1260.64	333.252
Smp_016050.1	3316	3137.4	2476	64.6369
Smp_130910.1	1113	934.402	529	46.3684
Smp_172850.1	647	468.635	1056	184.556
Smp_130920.1	2289	2110.4	235	9.12017
Smp_130930.1	489	310.827	190	50.0651
Smp_016090.1	6991	6812.4	1316	15.8218
Smp_130940.1	13950	13771.4	755.952	4.49589
Smp_209000.1	222131	221952	3373.62	1.2449
Smp_016200.1	1177	998.402	44.0196	3.61111
Smp_016200.4	5574	5395.4	103.528	1.57157
Smp_016200.3	1492	1313.4	724.655	45.1891
Smp_016180.1	5049	4870.4	6.15067	0.103433
Smp_130980.1	1194	1015.4	518.982	41.8615
Smp_130970.1	1527	1348.4	261.121	15.8607
Smp_130960.1	2352	2173.4	18.9649	0.714677
Smp_016130.1	5892	5713.4	317.382	4.54976
Smp_130950.1	1715	1536.4	1637	87.2658
Smp_171010.1	2046	1867.4	103	4.51751
Smp_089570.1	427	249.392	2730	896.561
Smp_171020.1	3829	3650.4	2625	58.8964
Smp_089590.1	1677	1498.4	1061	57.9945
Smp_171030.1	1065	886.402	112	10.3487
Smp_171040.1	3960	3781.4	1158	25.0816
Smp_089630.1	1707	1528.4	914	48.9789
Smp_089640.2	1176	997.402	2922.5	239.985
Smp_089640.3	2750	2571.4	76.4988	2.4366
Smp_089650.1	2451	2272.4	268	9.65939
Smp_089670.1	6354	6175.4	1301	17.2549
Smp_171060.1	819	640.402	1	0.127893
Smp_171070.1	6709	6530.4	722.161	9.0572
Smp_089700.1	3334	3155.4	2628	68.2136
Smp_171080.1	720	541.458	540	81.6825
Smp_171090.1	2014	1835.4	371	16.5555
Smp_196980.1	225	65.9274	1	1.24232
Smp_196580.1	51	24.5714	0	0
Smp_022640.1	887	708.402	5703	659.362
Smp_092150.1	791	612.402	77.4164	10.3537
Smp_151640.1	691	512.51	140.828	22.5054
Smp_055390.1	987	808.402	260	26.3418
Smp_055400.1	3481	3302.4	744.357	18.4608
Smp_151650.1	650	471.635	675	117.219
Smp_055420.2	567	388.656	96.3998	20.3147
Smp_055420.1	974	795.402	232.6	23.951
Smp_151660.1	2052	1873.4	58	2.5357
Smp_151670.1	1470	1291.4	264	16.7434
Smp_055440.1	2328	2149.4	70	2.66735
Smp_055450.1	683	504.586	362	58.7589
Smp_200290.1	204	51.6729	30	47.5509
Smp_151680.1	564	385.656	9	1.91136
Smp_118240.1	936	757.402	37	4.00106
Smp_167830.1	303	130.315	17	10.6845
Smp_152160.1	345	169.231	5	2.41986
Smp_209020.1	123	12.6276	0	0
Smp_152150.1	9707	9528.4	1832.48	15.7514
Smp_200940.1	438	260.201	3	0.944305
Smp_196600.1	3423	3244.4	234	5.90719
Smp_152180.1	1518	1339.4	1130	69.0983
Smp_152190.1	681	502.586	3	0.48889
Smp_152200.1	1068	889.402	9	0.82879
Smp_152210.1	279	109.138	8	6.00364
Smp_200970.1	171	32.2198	6	15.252
Smp_152220.1	1221	1042.4	73	5.73572
Smp_056200.1	1446	1267.4	1353	87.4346
Smp_152230.1	4512	4333.4	290	5.48112
Smp_152260.1	6051	5872.4	79	1.10182
Smp_152270.1	962	783.402	883	92.3158
Smp_056240.1	1939	1760.4	765	35.5918
Smp_152280.1	1041	862.402	30	2.84913
Smp_056260.1	1017	838.402	120	11.7227
Smp_152290.1	1041	862.402	110	10.4468
Smp_056280.1	1947	1768.4	123	5.69671
Smp_056290.1	5859	5680.4	55	0.793019
Smp_152300.1	2525	2346.4	337	11.7633
Smp_152310.1	1134	955.402	5	0.428631
Smp_200300.1	354	177.855	199	91.6403
Smp_176450.1	4560	4381.4	3	0.05608
Smp_176440.1	6912	6733.4	1010	12.2853
Smp_176430.2	3774	3595.4	76.0726	1.73293
Smp_176430.1	4233	4054.4	60.9274	1.2308
Smp_176460.1	981	802.402	212	21.6393
Smp_189980.1	783	604.402	0	0
Smp_098840.1	1944	1765.4	832.742	38.6337
Smp_098850.1	813	634.402	96	12.3939
Smp_163240.1	3279	3100.4	101.526	2.68201
Smp_163230.1	1635	1456.4	387	21.7636
Smp_163220.1	1119	940.402	188	16.3736
Smp_163210.1	2427	2248.4	987	35.9537
Smp_200310.1	285	114.306	50.4143	36.123
Smp_068990.1	7963	7784.4	577.997	6.08136
Smp_159540.1	12903	12724.4	332	2.13698
Smp_116070.1	267	98.8127	0	0
Smp_159550.1	2046	1867.4	190	8.33328
Smp_159560.1	2208	2029.4	37	1.49325
Smp_159570.1	3744	3565.4	191	4.38758
Smp_159590.1	2091	1912.4	286	12.2486
Smp_159600.1	4779	4600.4	265	4.71792
Smp_129610.1	1155	976.402	264	22.145
Smp_129600.1	444	266.082	25	7.69527
Smp_129590.1	4881	4702.4	421	7.33268
