target_id	length	eff_length	est_counts	tpm
Smp_186980.1	402	232.724	157	91.9845
Smp_197050.1	186	47.4471	68	195.414
Smp_160500.1	5316	5144.94	115	3.04771
Smp_160490.1	3894	3722.94	142	5.20067
Smp_070540.1	5995	5823.94	352.199	8.24571
Smp_160480.1	791	619.939	12.159	2.67428
Smp_160480.2	659	488.091	8.84097	2.46977
Smp_160470.1	3111	2939.94	205	9.50763
Smp_160460.1	7563	7391.94	564	10.4034
Smp_160450.1	3576	3404.94	451	18.0603
Smp_191780.1	297	133.923	11	11.1994
Smp_160440.1	2374	2202.94	309	19.1255
Smp_160430.1	369	200.733	100	67.9262
Smp_160420.1	417	247.29	79	43.5589
Smp_160410.1	7034	6862.94	56.2829	1.11821
Smp_160410.2	875	703.939	324.628	62.8792
Smp_092930.1	1176	1004.94	251	34.0558
Smp_092950.1	5574	5402.94	538	13.5772
Smp_173020.1	2529	2357.94	98.0229	5.66828
Smp_200370.1	204	59.2034	4.09978	9.44215
Smp_200460.1	246	90.1558	2	3.02477
Smp_158440.1	660	489.091	136	37.9146
Smp_158430.1	813	641.939	152	32.2854
Smp_067090.1	434	263.905	216	111.599
Smp_158420.1	960	788.939	0	0
Smp_067060.1	1205	1033.94	17895.4	2359.95
Smp_067050.1	54	25.2857	0	0
Smp_158410.1	597	426.115	0	0
Smp_184360.1	369	200.733	0	0
Smp_193860.1	655	484.091	0	0
Smp_179960.1	357	189.238	0	0
Smp_103610.1	1203	1031.94	25148.4	3322.87
Smp_179950.1	912	740.939	24.198	4.45302
Smp_168300.1	288	125.808	0	0
Smp_168290.1	336	169.54	0	0
Smp_085010.1	1122	950.939	1960	281.035
Smp_168280.1	327	161.256	0	0
Smp_200280.1	246	90.1558	546	825.763
Smp_180980.1	474	303.525	2	0.898445
Smp_196410.1	1479	1307.94	1	0.104248
Smp_105320.1	401	231.748	652	383.609
Smp_105330.1	975	803.939	544	92.264
Smp_105340.1	3678	3506.94	106	4.1213
Smp_105360.1	3393	3221.94	65	2.75076
Smp_105370.1	1002	830.939	76	12.471
Smp_181040.1	2006	1834.94	48	3.56678
Smp_181050.1	6838	6666.94	2604	53.2563
Smp_178010.1	488	317.447	561.214	241.054
Smp_016050.1	3316	3144.94	2105	91.2634
Smp_130910.1	1113	941.939	480	69.4824
Smp_172850.1	647	476.115	608	174.12
Smp_130920.1	2289	2117.94	579	37.2753
Smp_130930.1	489	318.447	279	119.46
Smp_016090.1	6991	6819.94	1336	26.7105
Smp_130940.1	13950	13778.9	497.408	4.92213
Smp_209000.1	222131	221960	3613.07	2.21952
Smp_016200.1	1177	1005.94	152.774	20.7078
Smp_016200.4	5574	5402.94	56.1799	1.41777
Smp_016200.3	1492	1320.94	424.884	43.8575
Smp_016180.1	5049	4877.94	25.6886	0.71806
Smp_130980.1	1194	1022.94	298.281	39.7587
Smp_130970.1	1527	1355.94	4.90984	0.493723
Smp_130960.1	2352	2180.94	14.4986	0.906439
Smp_016130.1	5892	5720.94	169.658	4.04355
Smp_130950.1	1715	1543.94	1246.45	110.078
Smp_171010.1	2046	1874.94	68	4.94514
Smp_089570.1	427	257.062	1256	666.206
Smp_171020.1	3829	3657.94	1263	47.0786
Smp_089590.1	1677	1505.94	1002	90.7229
Smp_171030.1	1065	893.939	74	11.287
Smp_171040.1	3960	3788.94	806	29.0051
Smp_089630.1	1707	1535.94	577	51.2222
Smp_089640.2	1176	1004.94	1311.3	177.917
