target_id	length	eff_length	est_counts	tpm
Smp_186980.1	402	235.122	214	96.755
Smp_197050.1	186	49.2996	71	153.097
Smp_160500.1	5316	5147.2	100	2.06529
Smp_160490.1	3894	3725.2	177	5.05098
Smp_070540.1	5995	5826.2	206.86	3.77435
Smp_160480.1	791	622.204	19.4187	3.31773
Smp_160480.2	659	490.204	18.5813	4.0295
Smp_160470.1	3111	2942.2	296	10.6948
Smp_160460.1	7563	7394.2	1394.91	20.0543
Smp_160450.1	3576	3407.2	478	14.9136
Smp_191780.1	297	136.452	18	14.0232
Smp_160440.1	2374	2205.2	233	11.2321
Smp_160430.1	369	203.223	56	29.2932
Smp_160420.1	417	249.769	76	32.3465
Smp_160410.1	7034	6865.2	50.7241	0.785441
Smp_160410.2	875	706.204	378.752	57.0135
Smp_092930.1	1176	1007.2	138	14.5651
Smp_092950.1	5574	5405.2	570	11.2102
Smp_173020.1	2529	2360.2	259.083	11.6692
Smp_200370.1	204	61.1251	7.51313	13.0663
Smp_200460.1	246	92.6508	3	3.44211
Smp_158440.1	660	491.204	130	28.1342
Smp_158430.1	813	644.204	121	19.9671
Smp_067090.1	434	266.421	205	81.7971
Smp_158420.1	960	791.204	15.0006	2.01546
Smp_067060.1	1205	1036.2	9972.94	1023.13
Smp_067050.1	54	16.5	0	0
Smp_158410.1	597	428.248	0	0
Smp_184360.1	369	203.223	0	0
Smp_193860.1	655	486.204	0	0
Smp_179960.1	357	191.831	0	0
Smp_103610.1	1203	1034.2	21090.7	2167.89
Smp_179950.1	912	743.204	20.3627	2.91259
Smp_168300.1	288	128.383	0	0
Smp_168290.1	336	171.964	0	0
Smp_085010.1	1122	953.204	119	13.2713
Smp_168280.1	327	163.604	0	0
Smp_200280.1	246	92.6508	224	257.011
Smp_180980.1	474	305.843	5	1.7379
Smp_196410.1	1479	1310.2	0	0
Smp_105320.1	401	234.145	650	295.108
Smp_105330.1	975	806.204	443	58.4132
Smp_105340.1	3678	3509.2	208	6.30097
Smp_105360.1	3393	3224.2	68	2.24202
Smp_105370.1	1002	833.204	51	6.50686
Smp_181040.1	2006	1837.2	34	1.96732
Smp_181050.1	6838	6669.2	1855	29.568
Smp_178010.1	488	319.671	702.184	233.507
Smp_016050.1	3316	3147.2	1730	58.4351
Smp_130910.1	1113	944.204	380	42.7829
Smp_172850.1	647	478.204	752	167.17
Smp_130920.1	2289	2120.2	653	32.7407
Smp_130930.1	489	320.671	263	87.1864
Smp_016090.1	6991	6822.2	1175	18.309
Smp_130940.1	13950	13781.2	671.286	5.17813
Smp_209000.1	222131	221962	3270.79	1.56648
Smp_016200.1	1177	1008.2	153.468	16.1816
Smp_016200.4	5574	5405.2	102.583	2.01751
Smp_016200.3	1492	1323.2	503.39	40.4418
Smp_016180.1	5049	4880.2	113.83	2.47954
Smp_130980.1	1194	1025.2	331.102	34.3324
Smp_130970.1	1527	1358.2	2	0.156537
Smp_130960.1	2352	2183.2	34.7544	1.69226
Smp_016130.1	5892	5723.2	204.271	3.7942
Smp_130950.1	1715	1546.2	1809.95	124.438
Smp_171010.1	2046	1877.2	95	5.37978
Smp_089570.1	427	259.539	1416	579.979
Smp_171020.1	3829	3660.2	3334	96.8306
Smp_089590.1	1677	1508.2	762	53.709
Smp_171030.1	1065	896.204	59	6.99838
Smp_171040.1	3960	3791.2	904	25.348
Smp_089630.1	1707	1538.2	423	29.2334
Smp_089640.2	1176	1007.2	2043.73	215.704
Smp_089640.3	2750	2581.2	44.27	1.82322
Smp_089650.1	2451	2282.2	207	9.64203
Smp_089670.1	6354	6185.2	4536	77.9599
Smp_171060.1	819	650.204	1	0.163494
Smp_171070.1	6709	6540.2	416.658	6.77237
Smp_089700.1	3334	3165.2	3340	112.175
Smp_171080.1	720	551.204	292	56.3149
Smp_171090.1	2014	1845.2	255	14.6909
Smp_196980.1	225	76.4668	26	36.1454
Smp_196580.1	51	13.5	0	0
Smp_022640.1	887	718.204	1424	210.773
Smp_092150.1	791	622.204	65.6535	11.217
Smp_151640.1	691	522.204	135.322	27.5473
Smp_055390.1	987	818.204	164	21.3076
Smp_055400.1	3481	3312.2	395.51	12.6938
Smp_151650.1	650	481.204	406	89.6911
Smp_055420.2	567	398.268	102.2	27.2791
Smp_055420.1	974	805.204	296.8	39.1841
Smp_151660.1	2052	1883.2	13	0.733835
Smp_151670.1	1470	1301.2	223	18.2185
Smp_055440.1	2328	2159.2	109	5.36643
Smp_055450.1	683	514.204	286	59.1266
Smp_200290.1	204	61.1251	40	69.5653
Smp_151680.1	564	395.268	12	3.22732
Smp_118240.1	936	767.204	28	3.87971
Smp_167830.1	303	141.91	1	0.749101
Smp_152160.1	345	180.508	0	0
Smp_209020.1	123	14.7691	0	0
Smp_152150.1	9707	9538.2	38.1211	0.424866
Smp_200940.1	438	270.273	2	0.786647
Smp_196600.1	3423	3254.2	287	9.37539
Smp_152180.1	1518	1349.2	1428	112.513
Smp_152190.1	681	512.204	0	0
Smp_152200.1	1068	899.204	14	1.65509
Smp_152210.1	279	120.395	8	7.06373
Smp_200970.1	171	40.0674	4	10.6126
Smp_152220.1	1221	1052.2	123	12.4268
Smp_056200.1	1446	1277.2	961	79.9863
Smp_152230.1	4512	4343.2	255	6.2414
Smp_152260.1	6051	5882.2	182	3.28915
Smp_152270.1	962	793.204	614	82.2879
Smp_056240.1	1939	1770.2	392	23.5405
Smp_152280.1	1041	872.204	18	2.19385
Smp_056260.1	1017	848.204	85	10.653
Smp_152290.1	1041	872.204	109	13.285
Smp_056280.1	1947	1778.2	116	6.93472
Smp_056290.1	5859	5690.2	7	0.130774
Smp_152300.1	2525	2356.2	297	13.3997
Smp_152310.1	1134	965.204	6	0.660822
Smp_200300.1	354	188.985	157	88.313
Smp_176450.1	4560	4391.2	10	0.242085
Smp_176440.1	6912	6743.2	902.826	14.2328
Smp_176430.2	3774	3605.2	79.5862	2.34672
Smp_176430.1	4233	4064.2	56.4138	1.47558
Smp_176460.1	981	812.204	142	18.5856
Smp_189980.1	783	614.204	0	0
Smp_098840.1	1944	1775.2	884	52.9366
Smp_098850.1	813	644.204	38	6.27065
Smp_163240.1	3279	3110.2	160.359	5.48097
