target_id	length	eff_length	est_counts	tpm
Smp_186980.1	402	231.611	257	100.457
Smp_197050.1	186	47.3004	124	237.335
Smp_160500.1	5316	5143.83	143	2.51684
Smp_160490.1	3894	3721.83	197	4.79198
Smp_070540.1	5995	5822.83	367.674	5.71656
Smp_160480.1	791	618.863	20.6901	3.02673
Smp_160480.2	659	486.863	32.3099	6.00805
Smp_160470.1	3111	2938.83	297	9.14929
Smp_160460.1	7563	7390.83	1520.5	18.6251
Smp_160450.1	3576	3403.83	702	18.6713
Smp_191780.1	297	133.003	23	15.6556
Smp_160440.1	2374	2201.83	558	22.9433
Smp_160430.1	369	199.81	111	50.2934
Smp_160420.1	417	246.278	168	61.7575
Smp_160410.1	7034	6861.83	72.1233	0.951571
Smp_160410.2	875	702.863	572.079	73.6869
Smp_092930.1	1176	1003.83	400	36.075
Smp_092950.1	5574	5401.83	1063	17.8155
Smp_173020.1	2529	2356.83	152.718	5.86633
Smp_200370.1	204	58.906	1.43876	2.21123
Smp_200460.1	246	89.8209	4	4.03169
Smp_158440.1	660	487.863	189	35.0727
Smp_158430.1	813	640.863	276	38.9896
Smp_067090.1	434	262.923	419	144.275
Smp_158420.1	960	787.827	14.003	1.60915
Smp_067060.1	1205	1032.83	14744.7	1292.45
Smp_067050.1	54	21.3333	0	0
Smp_158410.1	597	424.885	1	0.213076
Smp_184360.1	369	199.81	0	0
Smp_193860.1	655	482.863	0	0
Smp_179960.1	357	188.329	0	0
Smp_103610.1	1203	1030.83	35033.8	3076.85
Smp_179950.1	912	739.827	71.4861	8.74775
Smp_168300.1	288	125.081	0	0
Smp_168290.1	336	168.747	1	0.536498
Smp_085010.1	1122	949.827	154	14.6785
Smp_168280.1	327	160.361	0	0
Smp_200280.1	246	89.8209	692	697.483
Smp_180980.1	474	302.412	20	5.98738
Smp_196410.1	1479	1306.83	1	0.0692767
Smp_105320.1	401	230.646	999	392.126
Smp_105330.1	975	802.827	783	88.2968
Smp_105340.1	3678	3505.83	150	3.87352
Smp_105360.1	3393	3220.83	108	3.03572
Smp_105370.1	1002	829.827	152	16.5829
Smp_181040.1	2006	1833.83	86	4.24566
Smp_181050.1	6838	6665.83	3658	49.6815
Smp_178010.1	488	316.287	1617.21	462.905
Smp_016050.1	3316	3143.83	3562	102.575
Smp_130910.1	1113	940.827	692	66.5889
Smp_172850.1	647	474.863	1389	264.813
Smp_130920.1	2289	2116.83	1701	72.7485
Smp_130930.1	489	317.255	745	212.595
Smp_016090.1	6991	6818.83	2655	35.2501
Smp_130940.1	13950	13777.8	1137.82	7.4765
Smp_209000.1	222131	221959	5555.73	2.26607
Smp_016200.1	1177	1004.83	158.997	14.3253
Smp_016200.4	5574	5401.83	85.7883	1.43778
Smp_016200.3	1492	1319.83	794.59	54.5044
Smp_016180.1	5049	4876.83	250.657	4.65315
Smp_130980.1	1194	1021.83	426.787	37.8128
Smp_130970.1	1527	1354.83	2	0.133645
Smp_130960.1	2352	2179.83	18.3555	0.762341
Smp_016130.1	5892	5719.83	304.094	4.81316
Smp_130950.1	1715	1542.83	1948.92	114.362
Smp_171010.1	2046	1873.83	65	3.14043
Smp_089570.1	427	256.001	2036	720.015
Smp_171020.1	3829	3656.83	2065	51.1235
Smp_089590.1	1677	1504.83	1153	69.3662
Smp_171030.1	1065	892.827	134	13.5876
Smp_171040.1	3960	3787.83	1438	34.3696
Smp_089630.1	1707	1534.83	963	56.8031
Smp_089640.2	1176	1003.83	2108.31	190.144
Smp_089640.3	2750	2577.83	115.686	4.06286
Smp_089650.1	2451	2278.83	262	10.4087
Smp_089670.1	6354	6181.83	28512	417.557
