target_id	length	eff_length	est_counts	tpm
Smp_186980.1	402	231.255	162	66.2287
Smp_197050.1	186	46.1883	79	161.703
Smp_160500.1	5316	5143.41	133	2.44469
Smp_160490.1	3894	3721.41	145	3.68369
Smp_070540.1	5995	5822.41	335.673	5.4505
Smp_160480.1	791	618.413	15.5193	2.37255
Smp_160480.2	659	486.463	22.4807	4.36901
Smp_160470.1	3111	2938.41	211	6.78879
Smp_160460.1	7563	7390.41	1248.2	15.9676
Smp_160450.1	3576	3403.41	447	12.417
Smp_191780.1	297	132.455	15	10.7065
Smp_160440.1	2374	2201.41	307	13.1844
Smp_160430.1	369	199.416	103	48.8316
Smp_160420.1	417	245.923	125	48.0545
Smp_160410.1	7034	6861.41	59.7956	0.823908
Smp_160410.2	875	702.413	347.311	46.7464
Smp_092930.1	1176	1003.41	246	23.1781
Smp_092950.1	5574	5401.41	732.55	12.8219
Smp_173020.1	2529	2356.41	114.042	4.57547
Smp_200370.1	204	57.7084	0	0
Smp_200460.1	246	88.9305	3	3.18929
Smp_158440.1	660	487.463	118	22.8856
Smp_158430.1	813	640.413	149	21.9962
Smp_067090.1	434	262.566	160	57.6108
Smp_158420.1	960	787.413	10.0007	1.20075
Smp_067060.1	1205	1032.41	17695	1620.39
Smp_067050.1	54	3	0	0
Smp_158410.1	597	424.509	0	0
Smp_184360.1	369	199.416	0	0
Smp_193860.1	655	482.463	0	0
Smp_179960.1	357	188.102	0	0
Smp_103610.1	1203	1030.41	25078.7	2301
Smp_179950.1	912	739.413	35.3515	4.52005
Smp_168300.1	288	124.576	0	0
Smp_168290.1	336	168.178	1	0.562152
Smp_085010.1	1122	949.413	680	67.7137
Smp_168280.1	327	159.656	0	0
Smp_200280.1	246	88.9305	468	497.529
Smp_180980.1	474	302.028	11	3.44325
Smp_196410.1	1479	1306.41	2	0.144735
Smp_105320.1	401	230.302	645	264.78
Smp_105330.1	975	802.413	549	64.684
Smp_105340.1	3678	3505.41	131	3.53309
Smp_105360.1	3393	3220.41	78	2.28984
Smp_105370.1	1002	829.413	98	11.1706
Smp_181040.1	2006	1833.41	49	2.52673
Smp_181050.1	6838	6665.41	2373	33.6584
Smp_178010.1	488	315.889	686.502	205.461
Smp_016050.1	3316	3143.41	2148	64.6034
Smp_130910.1	1113	940.413	397	39.9112
Smp_172850.1	647	474.463	679	135.298
Smp_130920.1	2289	2116.41	703	31.4035
Smp_130930.1	489	316.873	300	89.5074
Smp_016090.1	6991	6818.41	1638	22.7119
Smp_130940.1	13950	13777.4	758.628	5.20576
Smp_209000.1	222131	221958	3604.61	1.53536
Smp_016200.1	1177	1004.41	69.746	6.56492
Smp_016200.4	5574	5401.41	65.8485	1.15255
Smp_016200.3	1492	1319.41	487.522	34.933
Smp_016180.1	5049	4876.41	203.101	3.93763
Smp_130980.1	1194	1021.41	306.793	28.3966
Smp_130970.1	1527	1354.41	1.04537	0.0729695
Smp_130960.1	2352	2179.41	2.60626	0.113058
Smp_016130.1	5892	5719.41	148.953	2.46219
Smp_130950.1	1715	1542.41	1451.52	88.9705
Smp_171010.1	2046	1873.41	65	3.28022
Smp_089570.1	427	255.708	1165	430.729
Smp_171020.1	3829	3656.41	1576	40.7496
Smp_089590.1	1677	1504.41	708	44.4927
Smp_171030.1	1065	892.413	62	6.56823
Smp_171040.1	3960	3787.41	907	22.6406
Smp_089630.1	1707	1534.41	572	35.2433
Smp_089640.2	1176	1003.41	1445.63	136.208
Smp_089640.3	2750	2577.41	86.3656	3.16796
Smp_089650.1	2451	2278.41	183	7.59349
Smp_089670.1	6354	6181.41	15756	240.98
Smp_171060.1	819	646.413	9	1.3163
Smp_171070.1	6709	6536.41	638.536	9.23568
Smp_089700.1	3334	3161.41	2286	68.3625
Smp_171080.1	720	547.413	197	34.0231
Smp_171090.1	2014	1841.41	137	7.03383
Smp_196980.1	225	72.6732	13	16.9119
Smp_196580.1	51	52	0	0
Smp_022640.1	887	714.413	1566	207.236
Smp_092150.1	791	618.413	65.5118	10.0153
Smp_151640.1	691	518.413	87.2358	15.9089
Smp_055390.1	987	814.413	150	17.4128
Smp_055400.1	3481	3308.41	401.329	11.4684
Smp_151650.1	650	477.463	345	68.3128
Smp_055420.2	567	394.589	108.855	26.081
Smp_055420.1	974	801.413	194.145	22.903
Smp_151660.1	2052	1879.41	15	0.754556
Smp_151670.1	1470	1297.41	225	16.3956
Smp_055440.1	2328	2155.41	72	3.15809
Smp_055450.1	683	510.413	223	41.3053
Smp_200290.1	204	57.7084	32	52.4244
Smp_151680.1	564	391.589	70	16.9001
Smp_118240.1	936	763.413	112	13.8701
Smp_167830.1	303	137.789	7	4.80291
Smp_152160.1	345	176.731	3	1.60484
Smp_209020.1	123	13.7002	0	0
Smp_152150.1	9707	9534.41	136.723	1.35572
Smp_200940.1	438	266.54	10	3.547
Smp_196600.1	3423	3250.41	357	10.3837
Smp_152180.1	1518	1345.41	994	69.8479
Smp_152190.1	681	508.413	0	0
Smp_152200.1	1068	895.413	13	1.3726
Smp_152210.1	279	116.595	7	5.67598
Smp_200970.1	171	37.0387	10.6721	27.2405
Smp_152220.1	1221	1048.41	51	4.59897
Smp_056200.1	1446	1273.41	684	50.782
Smp_152230.1	4512	4339.41	339	7.3857
Smp_152260.1	6051	5878.41	128	2.0586
Smp_152270.1	962	789.413	391	46.8269
Smp_056240.1	1939	1766.41	362	19.3749
Smp_152280.1	1041	868.413	6	0.653202
Smp_056260.1	1017	844.413	44	4.92629
Smp_152290.1	1041	868.413	36	3.91921
Smp_056280.1	1947	1774.41	88	4.68868
Smp_056290.1	5859	5686.41	7	0.116381
Smp_152300.1	2525	2352.41	351	14.1064
Smp_152310.1	1134	961.413	6	0.590016
Smp_200300.1	354	185.272	121	61.7446
Smp_176450.1	4560	4387.41	40	0.861934
Smp_176440.1	6912	6739.41	752.83	10.5608
