target_id	length	eff_length	est_counts	tpm
Smp_186980.1	402	223.682	263	103.203
Smp_197050.1	186	42.5576	30	61.8745
Smp_160500.1	5316	5135.79	170	2.90542
Smp_160490.1	3894	3713.79	223	5.27054
Smp_070540.1	5995	5814.79	674.346	10.1793
Smp_160480.1	791	610.79	6.36248	0.914328
Smp_160480.2	659	478.813	20.6375	3.7832
Smp_160470.1	3111	2930.79	370	11.0811
Smp_160460.1	7563	7382.79	754.044	8.96486
Smp_160450.1	3576	3395.79	593	15.3279
Smp_191780.1	297	125.878	15	10.4594
Smp_160440.1	2374	2193.79	372	14.8839
Smp_160430.1	369	192.011	157	71.7695
Smp_160420.1	417	238.175	172	63.3868
Smp_160410.1	7034	6853.79	77.6621	0.994595
Smp_160410.2	875	694.79	315.199	39.8198
Smp_092930.1	1176	995.79	405	35.6989
Smp_092950.1	5574	5393.79	789	12.8396
Smp_173020.1	2529	2348.79	157.076	5.86992
Smp_200370.1	204	53.6631	1.31119	2.14465
Smp_200460.1	246	83.8634	6	6.27981
Smp_158440.1	660	479.813	156	28.5378
Smp_158430.1	813	632.79	110	15.2581
Smp_067090.1	434	254.898	265	91.253
Smp_158420.1	960	779.79	1.00015	0.112578
Smp_067060.1	1205	1024.79	35432	3034.79
Smp_067050.1	54	22.8	0	0
Smp_158410.1	597	416.874	0	0
Smp_184360.1	369	192.011	0	0
Smp_193860.1	655	474.813	0	0
Smp_179960.1	357	180.783	0	0
Smp_103610.1	1203	1022.79	40903.7	3510.3
Smp_179950.1	912	731.79	33.2502	3.98819
Smp_168300.1	288	118.126	0	0
Smp_168290.1	336	161.121	0	0
Smp_085010.1	1122	941.79	4108	382.863
Smp_168280.1	327	152.859	0	0
Smp_200280.1	246	83.8634	993	1039.31
Smp_180980.1	474	294.303	5	1.49123
Smp_196410.1	1479	1298.79	0	0
Smp_105320.1	401	222.723	1201	473.311
Smp_105330.1	975	794.79	550	60.7404
Smp_105340.1	3678	3497.79	138	3.463
Smp_105360.1	3393	3212.79	51	1.39333
Smp_105370.1	1002	821.79	107	11.4285
Smp_181040.1	2006	1825.79	35	1.68262
Smp_181050.1	6838	6657.79	3248	42.8207
Smp_178010.1	488	308.234	648.261	184.602
Smp_016050.1	3316	3135.79	2201	61.6085
Smp_130910.1	1113	932.79	576	54.2009
Smp_172850.1	647	466.813	831	156.252
Smp_130920.1	2289	2108.79	337	14.027
Smp_130930.1	489	309.234	199	56.485
Smp_016090.1	6991	6810.79	1186	15.2846
Smp_130940.1	13950	13769.8	744.479	4.74562
Smp_209000.1	222131	221951	3916.44	1.54883
Smp_016200.1	1177	996.79	7.75736e-08	6.8309e-09
Smp_016200.4	5574	5393.79	77.677	1.26405
Smp_016200.3	1492	1311.79	844.1	56.4803
Smp_016180.1	5049	4868.79	29.4725	0.53133
Smp_130980.1	1194	1013.79	469.185	40.6223
Smp_130970.1	1527	1346.79	208.65	13.5983
Smp_130960.1	2352	2171.79	23.3209	0.942528
Smp_016130.1	5892	5711.79	261.023	4.01119
Smp_130950.1	1715	1534.79	1476.7	84.4519
Smp_171010.1	2046	1865.79	90	4.23397
Smp_089570.1	427	247.978	1883	666.508
Smp_171020.1	3829	3648.79	2012	48.4002
Smp_089590.1	1677	1496.79	1281	75.12
Smp_171030.1	1065	884.79	116	11.5076
Smp_171040.1	3960	3779.79	1174	27.2626
Smp_089630.1	1707	1526.79	662	38.058
Smp_089640.2	1176	995.79	2492.09	219.666
Smp_089640.3	2750	2569.79	131.913	4.50564
Smp_089650.1	2451	2270.79	255	9.85668
Smp_089670.1	6354	6173.79	3531	50.2011
Smp_171060.1	819	638.79	2	0.274814
Smp_171070.1	6709	6528.79	697.137	9.37245
Smp_089700.1	3334	3153.79	3307	92.0384
Smp_171080.1	720	539.79	404	65.6938
Smp_171090.1	2014	1833.79	463	22.1615
Smp_196980.1	225	67.9508	4	5.16694
Smp_196580.1	51	19.8	0	0
Smp_022640.1	887	706.79	3662	454.774
Smp_092150.1	791	610.79	58.4506	8.39972
Smp_151640.1	691	510.79	119.81	20.5881
Smp_055390.1	987	806.79	218	23.7172
Smp_055400.1	3481	3300.79	713.168	18.9645
Smp_151650.1	650	469.813	499	93.2273
Smp_055420.2	567	386.892	99.891	22.6623
Smp_055420.1	974	793.79	292.109	32.3003
Smp_151660.1	2052	1871.79	39	1.82884
Smp_151670.1	1470	1289.79	257	17.4897
Smp_055440.1	2328	2147.79	77	3.14678
