target_id	length	eff_length	est_counts	tpm
Smp_186980.1	402	224.939	227	64.0345
Smp_197050.1	186	44.3823	104	148.688
Smp_160500.1	5316	5136.46	230	2.84129
Smp_160490.1	3894	3714.46	245	4.18526
Smp_070540.1	5995	5815.46	354.4	3.86689
Smp_160480.1	791	611.494	29.0584	3.0153
Smp_160480.2	659	479.544	30.9416	4.09418
Smp_160470.1	3111	2931.46	365	7.90062
Smp_160460.1	7563	7383.46	1738.22	14.9382
Smp_160450.1	3576	3396.46	719	13.4324
Smp_191780.1	297	127.334	27	13.4547
Smp_160440.1	2374	2194.46	496	14.3419
Smp_160430.1	369	193.279	109	35.7844
Smp_160420.1	417	239.497	138	36.5621
Smp_160410.1	7034	6854.46	62.0371	0.574289
Smp_160410.2	875	695.461	503.917	45.9768
Smp_092930.1	1176	996.461	362	23.0516
Smp_092950.1	5574	5394.46	1186.54	13.9568
Smp_173020.1	2529	2349.46	172.049	4.64662
Smp_200370.1	204	55.3862	2.96187	3.39326
Smp_200460.1	246	85.6358	2	1.48193
Smp_158440.1	660	480.544	191	25.2204
Smp_158430.1	813	633.494	222	22.2363
Smp_067090.1	434	256.026	343	85.0086
Smp_158420.1	960	780.461	4.00068	0.325263
Smp_067060.1	1205	1025.46	38546.2	2385.15
Smp_067050.1	54	11	0	0
Smp_158410.1	597	417.568	0	0
Smp_184360.1	369	193.279	0	0
Smp_193860.1	655	475.544	0	0
Smp_179960.1	357	182.03	0	0
Smp_103610.1	1203	1023.46	36915	2288.67
Smp_179950.1	912	732.461	20.794	1.80138
Smp_168300.1	288	119.475	0	0
Smp_168290.1	336	162.448	0	0
Smp_085010.1	1122	942.461	4199	282.706
Smp_168280.1	327	154.156	0	0
Smp_200280.1	246	85.6358	1140	844.698
Smp_180980.1	474	295.361	34	7.3043
Smp_196410.1	1479	1299.46	1	0.0488303
Smp_105320.1	401	223.984	719	203.687
Smp_105330.1	975	795.461	789	62.9377
Smp_105340.1	3678	3498.46	117	2.12208
Smp_105360.1	3393	3213.46	112	2.21155
Smp_105370.1	1002	822.461	142	10.9553
Smp_181040.1	2006	1826.46	79	2.74454
Smp_181050.1	6838	6658.46	3794	36.1556
Smp_178010.1	488	309.12	863.928	177.338
Smp_016050.1	3316	3136.46	2920	59.0739
Smp_130910.1	1113	933.461	746	50.7102
Smp_172850.1	647	467.568	997	135.302
Smp_130920.1	2289	2109.46	1148	34.5321
Smp_130930.1	489	310.074	437	89.4271
Smp_016090.1	6991	6811.46	2554	23.7921
Smp_130940.1	13950	13770.5	999.29	4.60464
Smp_209000.1	222131	221951	5943.75	1.69924
Smp_016200.1	1177	997.461	0.00974603	0.000619989
Smp_016200.4	5574	5394.46	72.2016	0.84928
Smp_016200.3	1492	1312.46	918.573	44.4099
Smp_016180.1	5049	4869.46	189.664	2.47147
Smp_130980.1	1194	1014.46	346.813	21.6926
Smp_130970.1	1527	1347.46	0	0
Smp_130960.1	2352	2172.46	57.8401	1.68939
Smp_016130.1	5892	5712.46	248.292	2.75798
Smp_130950.1	1715	1535.46	2199.35	90.8882
Smp_171010.1	2046	1866.46	124	4.21556
Smp_089570.1	427	249.216	1936	492.927
Smp_171020.1	3829	3649.46	2626	45.6582
Smp_089590.1	1677	1497.46	1360	57.6283
Smp_171030.1	1065	885.461	99	7.09444
Smp_171040.1	3960	3780.46	1250	20.9806
Smp_089630.1	1707	1527.46	817	33.9394
Smp_089640.2	1176	996.461	2064.89	131.489
Smp_089640.3	2750	2570.46	166.114	4.1006
Smp_089650.1	2451	2271.46	269	7.51449
Smp_089670.1	6354	6174.46	25051	257.441
Smp_171060.1	819	639.494	16	1.58758
Smp_171070.1	6709	6529.46	918.838	8.92923
Smp_089700.1	3334	3154.46	3641	73.2399
Smp_171080.1	720	540.494	234	27.4712
Smp_171090.1	2014	1834.46	426	14.7351
Smp_196980.1	225	69.7793	21	19.0961
Smp_196580.1	51	8	0	0
Smp_022640.1	887	707.461	1981	177.678
Smp_092150.1	791	611.494	151.538	15.7247
Smp_151640.1	691	511.52	121	15.0098
Smp_055390.1	987	807.461	244	19.1744
Smp_055400.1	3481	3301.46	654.244	12.5744
Smp_151650.1	650	470.568	533	71.8716
Smp_055420.2	567	387.628	133.882	21.9158
Smp_055420.1	974	794.461	271.118	21.654
Smp_151660.1	2052	1872.46	12	0.40665
Smp_151670.1	1470	1290.46	387	19.0291
Smp_055440.1	2328	2148.46	134	3.95758
Smp_055450.1	683	503.52	351	44.2326
Smp_200290.1	204	55.3862	43	49.2628
Smp_151680.1	564	384.647	38	6.26864
Smp_118240.1	936	756.461	70	5.8717
Smp_167830.1	303	132.536	0	0
Smp_152160.1	345	170.791	0	0
Smp_209020.1	123	13.3384	0	0
Smp_152150.1	9707	9527.46	71.6059	0.476896
Smp_200940.1	438	259.923	2	0.488246
Smp_196600.1	3423	3243.46	452	8.84264
Smp_152180.1	1518	1338.46	2095	99.3186
Smp_152190.1	681	501.52	1	0.126521
Smp_152200.1	1068	888.461	18	1.28554
Smp_152210.1	279	111.903	7	3.96924
Smp_200970.1	171	35.4267	15	26.8666
Smp_152220.1	1221	1041.46	66	4.02118
Smp_056200.1	1446	1266.46	895	44.8419
Smp_152230.1	4512	4332.46	472	6.91289
Smp_152260.1	6051	5871.46	243	2.62611
Smp_152270.1	962	782.461	439	35.6003
Smp_056240.1	1939	1759.46	663	23.9104
Smp_152280.1	1041	861.461	16	1.17852
Smp_056260.1	1017	837.461	88	6.66762
Smp_152290.1	1041	861.461	122	8.98621
Smp_056280.1	1947	1767.46	143	5.1338
Smp_056290.1	5859	5679.46	11	0.122896
Smp_152300.1	2525	2345.46	201	5.43776
Smp_152310.1	1134	954.461	3	0.199441
Smp_200300.1	354	179.158	181	64.1053
Smp_176450.1	4560	4380.46	32	0.463535
Smp_176440.1	6912	6732.46	975	9.18931
Smp_176430.2	3774	3594.46	335.007	5.91388
Smp_176430.1	4233	4053.46	158.993	2.48888
Smp_176460.1	981	801.461	140	11.084
Smp_189980.1	783	603.494	0.0024008	0.000252427
Smp_098840.1	1944	1764.46	1208.58	43.4628
Smp_098850.1	813	633.494	58	5.80949
Smp_163240.1	3279	3099.46	238.722	4.88718
Smp_163230.1	1635	1455.46	347	15.128
Smp_163220.1	1119	939.461	787	53.1555
Smp_163210.1	2427	2247.46	1919	54.1795
Smp_200310.1	285	117.028	34.3236	18.6103
Smp_068990.1	7963	7783.46	838.132	6.8327
Smp_159540.1	12903	12723.5	535	2.66809
Smp_116070.1	267	102.056	1	0.621747
Smp_159550.1	2046	1866.46	199	6.76529
Smp_159560.1	2208	2028.46	76	2.37738
Smp_159570.1	3744	3564.46	852	15.1669
Smp_159590.1	2091	1911.46	880	29.2126
Smp_159600.1	4779	4599.46	498	6.87029
Smp_129610.1	1155	975.461	57	3.70781
Smp_129600.1	444	265.778	17	4.05866
Smp_129590.1	4881	4701.46	573	7.73347
Smp_129580.1	3912	3732.46	906.754	15.4151
Smp_201090.1	1422	1242.46	70	3.57493
Smp_129550.1	2800	2620.46	828.295	20.0567
Smp_129560.1	2528	2348.46	1246	33.6657
Smp_013690.1	3060	2880.46	1183	26.06
Smp_209010.1	38357	38177.5	2220.27	3.69021
Smp_129570.1	1974	1794.46	660.116	23.342
Smp_124360.1	615	435.568	847	123.39
Smp_124350.1	3279	3099.46	131	2.68187
Smp_004090.1	834	654.494	431	41.7853
Smp_004080.1	1397	1217.46	421	21.9422
Smp_004070.1	776	596.494	69	7.33999
Smp_004060.1	1587	1407.46	55	2.47958
Smp_124340.1	2328	2148.46	47	1.38811
Smp_004040.1	1251	1071.46	243	14.3907
Smp_004020.1	4161	3981.46	1326	21.1326
Smp_124320.1	1230	1050.46	324	19.5712
Smp_004000.1	3090	2910.46	162.466	3.54203
Smp_003990.1	1172	992.461	5497	351.451
Smp_003980.1	2372	2192.46	1100	31.8356
Smp_114240.1	415	237.521	196.386	52.4641
Smp_003970.1	809	629.494	1113	112.19
Smp_101670.1	3278	3098.46	239.11	4.89671
Smp_124310.1	712	532.494	160	19.0659
Smp_124300.1	2014	1834.46	358	12.383
Smp_124290.1	384	207.632	320	97.7933
Smp_003940.1	1118	938.461	269	18.1881
Smp_003930.1	1720	1540.46	170	7.00246
Smp_124280.1	2021	1841.46	16	0.551328
Smp_003900.1	3570	3390.46	106	1.98381
Smp_124250.1	1125	945.461	591	39.664
Smp_124240.1	1748	1568.46	1582	64.0008
Smp_003860.1	809	629.494	418	42.1344
Smp_124230.1	1017	837.461	113	8.56182
Smp_124220.1	6395	6215.46	1215	12.4038
Smp_124210.1	2163	1983.46	35	1.11969
Smp_193890.1	162	30.5696	9	18.6812
Smp_193900.1	243	83.2598	0	0
Smp_124200.1	4437	4257.46	27	0.402407
Smp_003790.1	831	651.494	9	0.876566
Smp_124190.1	2616	2436.46	59	1.53654
Smp_003770.1	582	402.589	5688	896.5
Smp_003760.1	576	396.609	23	3.67975
Smp_124180.1	6729	6549.46	6	0.0581297
Smp_124170.1	3903	3723.46	341	5.81112
Smp_124160.1	1006	826.461	148.822	11.4261
Smp_124160.2	936	756.461	224.178	18.8044
Smp_003700.1	1180	1000.46	706	44.7772
Smp_124130.1	1434	1254.46	113	5.71576
Smp_003670.1	3459	3279.46	632	12.2283
Smp_003660.1	2381	2201.46	3369	97.1052
Smp_124120.1	1713	1533.46	110	4.55169
Smp_124110.1	2250	2070.46	513	15.7218
Smp_003630.1	1610	1430.46	1321	58.5975
Smp_003620.1	2144	1964.46	1707	55.1369
Smp_003610.1	2325	2145.46	593.334	17.5481
Smp_003610.2	471	292.375	810.9	175.986
Smp_003600.1	471	292.375	19	4.12349
Smp_188200.1	480	301.212	19	4.00252
Smp_124100.1	2775	2595.46	489	11.9549
Smp_124090.1	2865	2685.46	15	0.354425
Smp_124080.1	279	111.903	15	8.50552
Smp_124070.1	698	518.494	38	4.65042
Smp_124060.1	711	531.494	92	10.9835
Smp_124050.1	2408	2228.46	1103.21	31.4126
Smp_124050.2	1167	987.461	0	0
Smp_124050.4	1305	1125.46	7595.79	428.248
Smp_124040.1	1041	861.461	57	4.19848
Smp_200320.1	219	65.685	8	7.72816
Smp_124030.1	1407	1227.46	303	15.6634
Smp_124020.1	1286	1106.46	340	19.4982
Smp_124010.1	375	199.011	0	0
Smp_124000.1	415	237.521	4735	1264.94
Smp_003440.1	1797	1617.46	398	15.6135
Smp_200330.1	750	570.494	687	76.4114
Smp_123990.1	1203	1023.46	997.88	61.8671
Smp_123980.1	219	65.685	0	0
Smp_003410.1	663	483.544	2407	315.858
Smp_123970.1	273	106.979	3	1.7794
Smp_123960.1	13015	12835.5	1586	7.84051
Smp_188600.1	213	61.4028	1	1.03339
Smp_123950.1	2732	2552.46	802.467	19.949
Smp_123940.1	3587	3407.46	499.533	9.3022
Smp_003340.1	3440	3260.46	1314	25.5722
Smp_003330.1	586	406.589	186	29.0275
Smp_123930.1	1284	1104.46	1796	103.183
Smp_123920.1	573	393.609	1	0.161208
Smp_003300.1	1167	987.461	0	0
Smp_123910.1	741	561.494	60	6.78045
Smp_123900.1	195	49.7658	0	0
Smp_003280.1	3027	2847.46	13	0.289693
Smp_123880.1	586	406.589	2972	463.816
Smp_003250.1	408	230.709	231	63.533
Smp_123870.1	498	319.042	557	110.78
Smp_003230.1	3038	2858.46	1221.03	27.1047
Smp_123860.1	2709	2529.46	334	8.37859
Smp_123850.1	264	99.6545	0	0
Smp_123840.1	2580	2400.46	218	5.76254
Smp_003190.1	3648	3468.46	60	1.09766
Smp_123830.1	4818	4638.46	7184	98.2754
Smp_123820.1	3120	2940.46	34	0.733696
Smp_123810.1	1542	1362.46	59	2.74777
Smp_003140.1	1766	1586.46	891	35.637
Smp_003130.1	741	561.494	427	48.2542
Smp_123790.1	948	768.461	52	4.29372
Smp_123780.1	1944	1764.46	111	3.99175
Smp_003110.1	1246	1066.46	3295.35	196.069
Smp_003110.2	5152	4972.46	684.924	8.74024
Smp_197080.1	2541	2361.46	6082	163.425
Smp_197070.1	1734	1554.46	104	4.24528
Smp_123750.1	3142	2962.46	1642.25	35.1754
Smp_200440.1	462	283.433	115	25.7454
Smp_200470.1	276	109.446	0	0
Smp_200480.1	480	301.212	0	0
Smp_073800.1	2571	2391.46	567	15.0443
Smp_073790.1	781	601.494	3045	321.224
Smp_162060.1	2212	2032.46	2308	72.0553
Smp_162050.1	5603	5423.46	858	10.0384
Smp_162040.1	8890	8710.46	3437.18	25.0388
Smp_162030.1	1425	1245.46	570	29.04
Smp_073720.1	3573	3393.46	1204	22.5131
Smp_162010.1	2385	2205.46	137.737	3.96282
Smp_073690.1	10945	10765.5	541.725	3.193
Smp_073690.2	708	528.494	224.406	26.943
Smp_073680.1	1258	1078.46	1202	70.7217
Smp_162000.1	23589	23409.5	3550.65	9.6243
Smp_118280.1	564	384.647	198	32.6629
Smp_191880.1	504	324.994	3	0.585731
Smp_073620.1	2185	2005.46	878	27.78
Smp_073610.2	11214	11034.5	1246.79	7.16957
Smp_073610.1	11384	11204.5	159.74	0.904638
Smp_073600.1	1128	948.461	1274	85.2319
Smp_073590.1	787	607.494	2463	257.261
Smp_161990.1	525	345.809	136	24.9549
Smp_161940.1	872	692.461	272	24.9245
Smp_073490.1	1033	853.461	928	68.9949
Smp_073500.1	4587	4407.46	208.589	3.003
Smp_073500.2	1359	1179.46	2145.6	115.429
Smp_161950.1	327	154.156	20	8.2323
Smp_073510.1	1568	1388.46	401.461	18.3469
Smp_161960.1	3527	3347.46	709	13.4395
Smp_161970.1	2355	2175.46	1130	32.9594
Smp_073540.1	763	583.494	690	75.0352
Smp_161980.1	4094	3914.46	846	13.7136
Smp_073560.1	22014	21834.5	994.363	2.88971
Smp_073560.2	1548	1368.46	955.226	44.2921
Smp_073570.1	947	767.461	343.009	28.3597
Smp_079240.1	2494	2314.46	224	6.14116
Smp_079230.1	431	253.128	1405	352.2
Smp_079430.1	804	624.494	1778.28	180.685
Smp_079430.2	651	471.568	2709.72	364.614
Smp_185870.1	846	666.461	0	0
Smp_079420.1	3576	3396.46	102.217	1.90964
Smp_079420.2	2384	2204.46	818.783	23.5678
Smp_079410.1	2776	2596.46	230	5.6208
Smp_079400.1	1932	1752.46	640	23.1731
Smp_164970.1	417	239.497	61	16.1615
Smp_079390.1	5784	5604.46	972	11.0049
Smp_079380.1	1623	1443.46	284	12.4843
Smp_079370.2	3594	3414.46	401.433	7.46007
Smp_079370.1	3538	3358.46	204.567	3.86499
Smp_164960.1	9219	9039.46	2300.98	16.1519
Smp_164950.1	2104	1924.46	100	3.29718
Smp_164940.1	10762	10582.5	1017.3	6.09981
Smp_164930.1	4387	4207.46	1104	16.6495
Smp_079310.1	972	792.461	2081	166.627
Smp_164920.1	306	135.186	65	30.5094
Smp_164910.1	162	30.5696	0	0
Smp_164890.1	2114	1934.46	357	11.7101
Smp_164900.1	570	390.609	109	17.7067
Smp_079290.1	1318	1138.46	2266.89	126.347
Smp_079290.3	1381	1201.46	413.111	21.8177
Smp_079280.1	792	612.494	65	6.73386
Smp_079270.1	782	602.494	1770.32	186.446
Smp_079260.1	1887	1707.46	3	0.111487
Smp_196530.1	51	8	0	0
Smp_053390.1	510	330.994	2150	412.165
Smp_150750.1	7524	7344.46	743	6.41921
Smp_150740.1	2760	2580.46	1062	26.1144
Smp_150730.1	3084	2904.46	446	9.74365
Smp_200350.1	174	37.0095	20	34.2901
Smp_150720.1	210	59.382	0	0
Smp_200560.1	312	140.598	37	16.6984
Smp_194870.1	312	140.598	16.8822	7.61908
Smp_194860.1	279	111.903	9892	5609.11
Smp_053300.1	3877	3697.46	108.29	1.8584
Smp_156140.1	1926	1746.46	102	3.7059
Smp_168410.1	1140	960.461	40	2.64261
Smp_085180.1	1108	928.461	283	19.3408
Smp_168400.1	11968	11788.5	355.477	1.9134
Smp_196450.1	862	682.461	38	3.53312
Smp_163640.1	450	271.657	276	64.4675
Smp_077030.1	1522	1342.46	1192	56.3413
Smp_163630.2	301	130.798	1261.07	611.77
Smp_163630.1	551	371.666	2991.93	510.8
Smp_076710.1	1113	933.461	223	15.1587
Smp_163440.1	678	498.52	0	0
Smp_163430.1	1364	1184.46	596	31.9285
Smp_163420.1	12655	12475.5	3389.31	17.2388
Smp_163420.2	5205	5025.46	863.694	10.9053
Smp_058200.1	234	76.4571	2	1.65983
Smp_200580.1	294	124.719	1	0.508769
Smp_076660.1	6791	6611.46	1161.19	11.1445
Smp_076630.2	1937	1757.46	618.857	22.3438
