target_id	length	eff_length	est_counts	tpm
Smp_186980.1	402	240.952	323	145.429
Smp_197050.1	186	53.1383	20	40.832
Smp_160500.1	5316	5153.16	187	3.93683
Smp_160490.1	3894	3731.16	150	4.3614
Smp_070540.1	5995	5832.16	534.298	9.93877
Smp_160480.1	791	628.158	1.28344	0.221658
Smp_160480.2	659	496.185	9.71656	2.12446
Smp_160470.1	3111	2948.16	193	7.10207
Smp_160460.1	7563	7400.16	469.074	6.87668
Smp_160450.1	3576	3413.16	725	23.0441
Smp_191780.1	297	141.989	27	20.6295
Smp_160440.1	2374	2211.16	412	20.2142
Smp_160430.1	369	209.025	147	76.2954
Smp_160420.1	417	255.592	189	80.222
Smp_160410.1	7034	6871.16	71.3263	1.12616
Smp_160410.2	875	712.158	354.403	53.9882
Smp_092930.1	1176	1013.16	454	48.6135
Smp_092950.1	5574	5411.16	671	13.4527
Smp_173020.1	2529	2366.16	160.035	7.33753
Smp_200370.1	204	65.7859	2.53282	4.17685
Smp_200460.1	246	97.949	2	2.21518
Smp_158440.1	660	497.185	218	47.5683
Smp_158430.1	813	650.158	134	22.3596
Smp_067090.1	434	272.158	387	154.265
Smp_158420.1	960	797.158	3.00183	0.408526
Smp_067060.1	1205	1042.16	41236	4292.61
Smp_067050.1	54	10.7143	0	0
Smp_158410.1	597	434.274	0	0
Smp_184360.1	369	209.025	0	0
Smp_193860.1	655	492.185	0	0
Smp_179960.1	357	197.548	0	0
Smp_103610.1	1203	1040.16	33696.8	3514.54
Smp_179950.1	912	749.158	51.1957	7.41375
Smp_168300.1	288	133.855	0	0
Smp_168290.1	336	177.696	0	0
Smp_085010.1	1122	959.158	2456	277.79
Smp_168280.1	327	169.261	0	0
Smp_200280.1	246	97.949	639	707.749
Smp_180980.1	474	311.681	3	1.04421
Smp_196410.1	1479	1316.16	9	0.741844
Smp_105320.1	401	239.976	1244	562.382
Smp_105330.1	975	812.158	739	98.7148
Smp_105340.1	3678	3515.16	237	7.31445
Smp_105360.1	3393	3230.16	108	3.62726
Smp_105370.1	1002	839.158	45	5.81764
Smp_181040.1	2006	1843.16	88	5.17963
Smp_181050.1	6838	6675.16	2490	40.4684
Smp_178010.1	488	325.65	1748.21	582.399
Smp_016050.1	3316	3153.16	2383	81.9892
Smp_130910.1	1113	950.158	642	73.3023
Smp_172850.1	647	484.185	1091	244.451
Smp_130920.1	2289	2126.16	157	8.01092
Smp_130930.1	489	326.65	155	51.4787
Smp_016090.1	6991	6828.16	1184	18.8116
Smp_130940.1	13950	13787.2	684.684	5.38759
Smp_209000.1	222131	221968	5032.82	2.4598
Smp_016200.1	1177	1014.16	0.000995459	0.000106487
Smp_016200.4	5574	5411.16	116.802	2.34175
Smp_016200.3	1492	1329.16	1403.22	114.532
Smp_016180.1	5049	4886.16	10.0861	0.223941
Smp_130980.1	1194	1031.16	450.201	47.3652
Smp_130970.1	1527	1364.16	0	0
Smp_130960.1	2352	2189.16	57.6675	2.8578
Smp_016130.1	5892	5729.16	389.068	7.36739
Smp_130950.1	1715	1552.16	2459.92	171.934
Smp_171010.1	2046	1883.16	149	8.58377
Smp_089570.1	427	265.293	1774	725.449
Smp_171020.1	3829	3666.16	2957	87.5021
Smp_089590.1	1677	1514.16	1465	104.965
Smp_171030.1	1065	902.158	121	14.5506
Smp_171040.1	3960	3797.16	1136	32.4562
Smp_089630.1	1707	1544.16	753	52.9032
Smp_089640.2	1176	1013.16	3027.98	324.231
Smp_089640.3	2750	2587.16	240.019	10.0647
Smp_089650.1	2451	2288.16	318	15.0772
Smp_089670.1	6354	6191.16	3156	55.3023
Smp_171060.1	819	656.158	2	0.330674
Smp_171070.1	6709	6546.16	697.297	11.5561
Smp_089700.1	3334	3171.16	4123	141.05
Smp_171080.1	720	557.158	363	70.6816
Smp_171090.1	2014	1851.16	643	37.683
Smp_196980.1	225	81.2444	6	8.01191
Smp_196580.1	51	7.71429	0	0
Smp_022640.1	887	724.158	3624	542.917
Smp_092150.1	791	628.158	77.6902	13.4176
Smp_151640.1	691	528.158	101	20.7461
Smp_055390.1	987	824.158	258	33.9616
Smp_055400.1	3481	3318.16	681.691	22.2879
