target_id	length	eff_length	est_counts	tpm
Smp_186980.1	402	230.023	256	110.204
Smp_197050.1	186	44.3736	64	142.818
Smp_160500.1	5316	5142.81	152	2.92664
Smp_160490.1	3894	3720.81	183	4.87013
Smp_070540.1	5995	5821.81	368.991	6.27603
Smp_160480.1	791	617.809	12.3772	1.98379
Smp_160480.2	659	485.959	30.6228	6.23982
Smp_160470.1	3111	2937.81	238	8.02195
Smp_160460.1	7563	7389.81	1105.3	14.8106
Smp_160450.1	3576	3402.81	553	16.0922
Smp_191780.1	297	130.158	15	11.4116
Smp_160440.1	2374	2200.81	310	13.9478
Smp_160430.1	369	197.801	120	60.0729
Smp_160420.1	417	244.738	128	51.7888
Smp_160410.1	7034	6860.81	83.4543	1.20448
Smp_160410.2	875	701.809	361.174	50.9594
Smp_092930.1	1176	1002.81	301	29.7218
Smp_092950.1	5574	5400.81	641	11.7524
Smp_173020.1	2529	2355.81	211.133	8.87447
Smp_200370.1	204	55.8477	5.17182	9.16989
Smp_200460.1	246	86.8051	3	3.42218
Smp_158440.1	660	486.959	140	28.4684
Smp_158430.1	813	639.809	146	22.5959
Smp_067090.1	434	261.56	232	87.83
Smp_158420.1	960	786.809	15	1.88777
Smp_067060.1	1205	1031.81	17262.1	1656.61
Smp_067050.1	54	15.3333	0	0
Smp_158410.1	597	424.051	0	0
Smp_184360.1	369	197.801	0	0
Smp_193860.1	655	481.983	0	0
Smp_179960.1	357	186.149	0	0
Smp_103610.1	1203	1029.81	31643.4	3042.66
Smp_179950.1	912	738.809	56.5669	7.58154
Smp_168300.1	288	122.205	0	0
Smp_168290.1	336	166.035	0	0
Smp_085010.1	1122	948.809	137	14.2978
Smp_168280.1	327	157.651	0	0
Smp_200280.1	246	86.8051	338	385.566
Smp_180980.1	474	301.323	13	4.27206
Smp_196410.1	1479	1305.81	2	0.151662
Smp_105320.1	401	229.034	850	367.49
Smp_105330.1	975	801.809	561	69.2818
Smp_105340.1	3678	3504.81	208	5.8766
Smp_105360.1	3393	3219.81	77	2.36803
Smp_105370.1	1002	828.809	59	7.04895
Smp_181040.1	2006	1832.81	48	2.59329
Smp_181050.1	6838	6664.81	2060	30.606
Smp_178010.1	488	315.277	1303.23	409.312
Smp_016050.1	3316	3142.81	1866	58.7923
Smp_130910.1	1113	939.809	463	48.783
Smp_172850.1	647	474.007	879	183.625
Smp_130920.1	2289	2115.81	372	17.4098
Smp_130930.1	489	316.277	146	45.7101
Smp_016090.1	6991	6817.81	1045	15.1774
Smp_130940.1	13950	13776.8	747.177	5.37034
Smp_209000.1	222131	221958	3011.85	1.34366
Smp_016200.1	1177	1003.81	67.1888	6.62786
