target_id	length	eff_length	est_counts	tpm
Smp_186980.1	402	223.636	194	87.7334
Smp_197050.1	186	42.6289	38	90.1537
Smp_160500.1	5316	5135.86	74	1.45721
Smp_160490.1	3894	3713.86	133	3.62184
Smp_070540.1	5995	5814.86	179.349	3.11934
Smp_160480.1	791	610.99	19.4831	3.22498
Smp_160480.2	659	479.1	26.5169	5.59759
Smp_160470.1	3111	2930.86	265	9.14438
Smp_160460.1	7563	7382.86	1302.75	17.8459
Smp_160450.1	3576	3395.86	450	13.4019
Smp_191780.1	297	125.128	12	9.6991
Smp_160440.1	2374	2193.86	202	9.31206
Smp_160430.1	369	191.633	56	29.5544
Smp_160420.1	417	238.234	99	42.0277
Smp_160410.1	7034	6853.86	39.3403	0.580506
Smp_160410.2	875	694.967	334.466	48.6734
Smp_092930.1	1176	995.865	160	16.2489
Smp_092950.1	5574	5393.86	533	9.99382
Smp_173020.1	2529	2348.86	181.062	7.79602
Smp_200370.1	204	53.384	3.49104	6.61375
Smp_200460.1	246	83.1694	4	4.86408
Smp_158440.1	660	480.1	126	26.5426
Smp_158430.1	813	632.99	110	17.5752
Smp_067090.1	434	254.88	183	72.614
Smp_158420.1	960	779.917	11.0008	1.42653
Smp_067060.1	1205	1024.86	8404.84	829.406
Smp_067050.1	54	15	0	0
Smp_158410.1	597	417.145	0	0
Smp_184360.1	369	191.633	0	0
Smp_193860.1	655	475.1	0	0
Smp_179960.1	357	180.241	0	0
Smp_103610.1	1203	1022.86	17557.5	1735.99
Smp_179950.1	912	731.967	15.6859	2.16731
Smp_168300.1	288	117.169	0	0
Smp_168290.1	336	160.468	0	0
Smp_085010.1	1122	941.865	97	10.4157
Smp_168280.1	327	152.138	0	0
Smp_200280.1	246	83.1694	226	274.82
Smp_180980.1	474	294.483	9	3.09091
Smp_196410.1	1479	1298.86	5	0.389323
Smp_105320.1	401	222.666	459	208.48
Smp_105330.1	975	794.865	425	54.0754
Smp_105340.1	3678	3497.86	137	3.96115
Smp_105360.1	3393	3212.86	56	1.76279
Smp_105370.1	1002	821.865	54	6.64504
Smp_181040.1	2006	1825.86	42	2.3264
Smp_181050.1	6838	6657.86	1961	29.7884
Smp_178010.1	488	308.413	859.973	282.005
Smp_016050.1	3316	3135.86	1652	53.2791
Smp_130910.1	1113	932.865	274	29.7055
Smp_172850.1	647	467.1	680	147.232
Smp_130920.1	2289	2108.86	598	28.6785
Smp_130930.1	489	309.402	225	73.5467
Smp_016090.1	6991	6810.86	1018	15.1164
Smp_130940.1	13950	13769.9	570.658	4.19132
Smp_209000.1	222131	221951	2672.55	1.21779
Smp_016200.1	1177	996.865	116.659	11.8355
Smp_016200.4	5574	5393.86	58.9148	1.10466
Smp_016200.3	1492	1311.86	474.743	36.5994
Smp_016180.1	5049	4868.86	104.398	2.16854
Smp_130980.1	1194	1013.86	290.598	28.9879
Smp_130970.1	1527	1346.86	1.13031	0.0848745
Smp_130960.1	2352	2171.86	13.8481	0.644856
Smp_016130.1	5892	5711.86	160.126	2.83523
Smp_130950.1	1715	1534.86	1541.96	101.603
Smp_171010.1	2046	1865.86	72	3.90262
Smp_089570.1	427	248.031	1130	460.763
Smp_171020.1	3829	3648.86	3070	85.0912
Smp_089590.1	1677	1496.86	666	44.9983
Smp_171030.1	1065	884.865	61	6.972
Smp_171040.1	3960	3779.86	807	21.5924
Smp_089630.1	1707	1526.86	347	22.9844
Smp_089640.2	1176	995.865	1616.89	164.204
Smp_089640.3	2750	2569.86	47.1105	1.85401
Smp_089650.1	2451	2270.86	166	7.39301
Smp_089670.1	6354	6173.86	3891	63.7395
Smp_171060.1	819	638.99	0	0
Smp_171070.1	6709	6528.86	387.156	5.99726
Smp_089700.1	3334	3153.86	2987	95.7848
Smp_171080.1	720	540.048	243	45.507
Smp_171090.1	2014	1833.86	255	14.063
Smp_196980.1	225	67.4755	12	17.9862
Smp_196580.1	51	12	0	0
Smp_022640.1	887	706.967	1365	195.271
Smp_092150.1	791	610.99	27.394	4.53447
Smp_151640.1	691	511.083	57	11.2794
Smp_055390.1	987	806.865	122	15.292
Smp_055400.1	3481	3300.86	364.579	11.1704
Smp_151650.1	650	470.1	343	73.7918
Smp_055420.2	567	387.159	119.435	31.1995
Smp_055420.1	974	793.865	237.565	30.265
Smp_151660.1	2052	1871.86	10	0.540294
Smp_151670.1	1470	1289.86	220	17.2497
Smp_055440.1	2328	2147.86	61	2.87228
Smp_055450.1	683	503.1	225	45.2306
