target_id	length	eff_length	est_counts	tpm
Smp_186980.1	402	239.476	247	95.3028
Smp_197050.1	186	50.8408	66	119.951
Smp_160500.1	5316	5152.18	164	2.9412
Smp_160490.1	3894	3730.18	247	6.11842
Smp_070540.1	5995	5831.18	465.806	7.38109
Smp_160480.1	791	627.176	20.1027	2.96167
Smp_160480.2	659	495.201	33.8973	6.32492
Smp_160470.1	3111	2947.18	371	11.6316
Smp_160460.1	7563	7399.18	1281.2	15.9995
Smp_160450.1	3576	3412.18	644	17.4392
Smp_191780.1	297	139.622	24	15.8828
Smp_160440.1	2374	2210.18	337	14.0888
Smp_160430.1	369	207.35	115	51.2466
Smp_160420.1	417	254.242	116	42.1581
Smp_160410.1	7034	6870.18	72.828	0.979494
Smp_160410.2	875	711.176	413.506	53.7249
Smp_092930.1	1176	1012.18	264	24.1001
Smp_092950.1	5574	5410.18	814	13.9022
Smp_173020.1	2529	2365.18	194.059	7.58127
Smp_200370.1	204	63.0716	4.00887	5.87299
Smp_200460.1	246	95.4689	8	7.74282
Smp_158440.1	660	496.201	171	31.8427
Smp_158430.1	813	649.176	134	19.0728
Smp_067090.1	434	271.006	326	111.15
Smp_158420.1	960	796.176	3.00091	0.34827
Smp_067060.1	1205	1041.18	34083.2	3024.74
Smp_067050.1	54	39	0	0
Smp_158410.1	597	433.224	1.00014	0.213314
Smp_184360.1	369	207.35	0	0
Smp_193860.1	655	491.201	0	0
Smp_179960.1	357	195.755	0	0
Smp_103610.1	1203	1039.18	36007.7	3201.68
Smp_179950.1	912	748.176	17.0298	2.10318
Smp_168300.1	288	131.554	0	0
Smp_168290.1	336	175.71	0	0
Smp_085010.1	1122	958.176	3378	325.751
Smp_168280.1	327	167.241	0	0
Smp_200280.1	246	95.4689	710	687.176
Smp_180980.1	474	310.588	13	3.8675
Smp_196410.1	1479	1315.18	0	0
Smp_105320.1	401	238.512	877	339.751
Smp_105330.1	975	811.176	597	68.0034
Smp_105340.1	3678	3514.18	160	4.20696
Smp_105360.1	3393	3229.18	85	2.4322
Smp_105370.1	1002	838.176	154	16.9768
Smp_181040.1	2006	1842.18	56	2.80885
Smp_181050.1	6838	6674.18	2682	37.1306
Smp_178010.1	488	324.556	691.11	196.756
Smp_016050.1	3316	3152.18	1984	58.1571
Smp_130910.1	1113	949.176	499	48.5764
Smp_172850.1	647	483.201	957	183.002
Smp_130920.1	2289	2125.18	582	25.3046
Smp_130930.1	489	325.556	329	93.3774
Smp_016090.1	6991	6827.18	1299	17.5808
Smp_130940.1	13950	13786.2	745.711	4.99802
Smp_209000.1	222131	221967	5060.47	2.10656
Smp_016200.1	1177	1013.18	132.077	12.0452
Smp_016200.4	5574	5410.18	55.9469	0.955512
Smp_016200.3	1492	1328.18	673.516	46.8559
Smp_016180.1	5049	4885.18	64.9353	1.22821
Smp_130980.1	1194	1030.18	380.489	34.1273
Smp_130970.1	1527	1363.18	25.1578	1.70527
Smp_130960.1	2352	2188.18	55.8982	2.36041
Smp_016130.1	5892	5728.18	281.128	4.53481
Smp_130950.1	1715	1551.18	2155.85	128.419
Smp_171010.1	2046	1882.18	150	7.36381
Smp_089570.1	427	264.1	1828	639.557
Smp_171020.1	3829	3665.18	3236	81.5803
Smp_089590.1	1677	1513.18	1115	68.0858
Smp_171030.1	1065	901.176	75	7.68994
Smp_171040.1	3960	3796.18	1102	26.823
Smp_089630.1	1707	1543.18	562	33.6506
Smp_089640.2	1176	1012.18	2137.82	195.158
Smp_089640.3	2750	2586.18	133.182	4.75836
Smp_089650.1	2451	2287.18	249	10.0594
Smp_089670.1	6354	6190.18	4941	73.7536
Smp_171060.1	819	655.176	5	0.705153
Smp_171070.1	6709	6545.18	637.98	9.00652
Smp_089700.1	3334	3170.18	3824	111.457
Smp_171080.1	720	556.176	335	55.655
Smp_171090.1	2014	1850.18	629	31.413
Smp_196980.1	225	78.7013	24	28.1774
Smp_196580.1	51	36	0	0
Smp_022640.1	887	723.176	1947	248.767
Smp_092150.1	791	627.176	64.6091	9.51866
Smp_151640.1	691	527.176	82.4193	14.4459
Smp_055390.1	987	823.176	176	19.7556
Smp_055400.1	3481	3317.18	620.626	17.2875
Smp_151650.1	650	486.201	513	97.4928
Smp_055420.2	567	403.327	93.8329	21.4966
Smp_055420.1	974	810.176	344.167	39.252
Smp_151660.1	2052	1888.18	22	1.07659
Smp_151670.1	1470	1306.18	259	18.3219
Smp_055440.1	2328	2164.18	106	4.52569
Smp_055450.1	683	519.176	428	76.1729
Smp_200290.1	204	63.0716	25	36.625
Smp_151680.1	564	400.327	14	3.23135
Smp_118240.1	936	772.176	34	4.0685
Smp_167830.1	303	144.94	1	0.637503
Smp_152160.1	345	184.301	0	0
Smp_209020.1	123	15.2407	0	0
Smp_152150.1	9707	9543.18	104.302	1.00989
Smp_200940.1	438	274.979	10	3.36026
Smp_196600.1	3423	3259.18	352	9.97944
Smp_152180.1	1518	1354.18	1488	101.531
Smp_152190.1	681	517.176	0	0
Smp_152200.1	1068	904.176	24	2.45262
Smp_152210.1	279	123.576	11	8.22487
Smp_200970.1	171	41.5205	9	20.0287
Smp_152220.1	1221	1057.18	70	6.11818
Smp_056200.1	1446	1282.18	939	67.6689
Smp_152230.1	4512	4348.18	398	8.4576
Smp_152260.1	6051	5887.18	137	2.15023
Smp_152270.1	962	798.176	596	68.9952
Smp_056240.1	1939	1775.18	519	27.0145
Smp_152280.1	1041	877.176	22	2.31743
Smp_056260.1	1017	853.176	88	9.53049
Smp_152290.1	1041	877.176	119	12.5352
Smp_056280.1	1947	1783.18	150	7.77264
Smp_056290.1	5859	5695.18	25	0.405606
Smp_152300.1	2525	2361.18	144	5.63515
Smp_152310.1	1134	970.176	0	0
