target_id	length	eff_length	est_counts	tpm
Smp_186980.1	402	219.086	498	154.72
Smp_197050.1	186	38.0447	38	67.9865
Smp_160500.1	5316	5131.72	215	2.85174
Smp_160490.1	3894	3709.72	280	5.13749
Smp_070540.1	5995	5810.72	498.284	5.83688
Smp_160480.1	791	606.72	4.5073	0.505664
Smp_160480.2	659	474.747	3.4927	0.500763
Smp_160470.1	3111	2926.72	261	6.07006
Smp_160460.1	7563	7378.72	541.033	4.99087
Smp_160450.1	3576	3391.72	1115	22.3763
Smp_191780.1	297	120.528	34	19.2011
Smp_160440.1	2374	2189.72	510	15.8531
Smp_160430.1	369	187.194	222	80.7226
Smp_160420.1	417	233.736	243	70.7644
Smp_160410.1	7034	6849.72	106.042	1.05376
Smp_160410.2	875	690.72	755.665	74.4665
Smp_092930.1	1176	991.72	419	28.758
Smp_092950.1	5574	5389.72	867	10.9493
Smp_173020.1	2529	2344.72	205.035	5.95211
Smp_200370.1	204	48.6934	1.65973	2.32007
Smp_200460.1	246	78.0962	6	5.22944
Smp_158440.1	660	475.747	333	47.6433
Smp_158430.1	813	628.72	218	23.6011
Smp_067090.1	434	250.484	527	143.207
Smp_158420.1	960	775.72	4.00024	0.351007
Smp_067060.1	1205	1020.72	71396.2	4761.05
Smp_067050.1	54	16	0	0
Smp_158410.1	597	412.814	0	0
Smp_184360.1	369	187.194	1	0.363615
Smp_193860.1	655	470.747	1	0.144593
Smp_179960.1	357	175.726	0	0
Smp_103610.1	1203	1018.72	54235	3623.75
Smp_179950.1	912	727.72	31.7774	2.97227
Smp_168300.1	288	112.794	0	0
Smp_168290.1	336	155.952	0	0
Smp_085010.1	1122	937.72	4208	305.447
Smp_168280.1	327	147.594	0	0
Smp_200280.1	246	78.0962	646	563.036
Smp_180980.1	474	290.078	4	0.938595
Smp_196410.1	1479	1294.72	6	0.315434
Smp_105320.1	401	218.141	1316	410.631
Smp_105330.1	975	790.72	1051	90.4719
Smp_105340.1	3678	3493.72	219	4.26668
Smp_105360.1	3393	3208.72	142	3.01224
Smp_105370.1	1002	817.72	99	8.2407
Smp_181040.1	2006	1821.72	102	3.81112
Smp_181050.1	6838	6653.72	3228	33.022
Smp_178010.1	488	304.019	2917.55	653.208
Smp_016050.1	3316	3131.72	3714	80.7221
Smp_130910.1	1113	928.72	952	69.7728
Smp_172850.1	647	462.793	1443	212.233
Smp_130920.1	2289	2104.72	333	10.7692
Smp_130930.1	489	305.019	363	81.0053
Smp_016090.1	6991	6806.72	1433	14.3299
Smp_130940.1	13950	13765.7	1080.46	5.34251
Smp_209000.1	222131	221947	5772.58	1.77033
Smp_016200.1	1177	992.72	0	0
Smp_016200.4	5574	5389.72	188.775	2.38403
Smp_016200.3	1492	1307.72	1884.07	98.0654
Smp_016180.1	5049	4864.72	27.9753	0.391426
Smp_130980.1	1194	1009.72	516.78	34.8368
Smp_130970.1	1527	1342.72	5.70177	0.28904
Smp_130960.1	2352	2167.72	85.8446	2.69552
Smp_016130.1	5892	5707.72	564.436	6.7311
Smp_130950.1	1715	1530.72	3558.57	158.239
Smp_171010.1	2046	1861.72	255	9.32308
Smp_089570.1	427	243.546	3520	983.776
Smp_171020.1	3829	3644.72	3877	72.4045
Smp_089590.1	1677	1492.72	2040	93.022
Smp_171030.1	1065	880.72	91	7.03295
Smp_171040.1	3960	3775.72	1649	29.7272
Smp_089630.1	1707	1522.72	1068	47.7403
Smp_089640.2	1176	991.72	4296.19	294.869
Smp_089640.3	2750	2565.72	272.806	7.23732
Smp_089650.1	2451	2266.72	454	13.633
Smp_089670.1	6354	6169.72	8465	93.3889
Smp_171060.1	819	634.72	0	0
Smp_171070.1	6709	6524.72	945.198	9.86041
Smp_089700.1	3334	3149.72	5519	119.268
Smp_171080.1	720	535.747	506	64.2872
Smp_171090.1	2014	1829.72	966	35.9357
Smp_196980.1	225	62.7852	2	2.16823
Smp_196580.1	51	15.6	0	0
Smp_022640.1	887	702.72	4368	423.091
Smp_092150.1	791	606.72	290.348	32.5734
Smp_151640.1	691	506.747	74.3779	9.99049
Smp_055390.1	987	802.72	327	27.7279
Smp_055400.1	3481	3296.72	997.955	20.6045
Smp_151650.1	650	465.77	995	145.407
Smp_055420.2	567	382.814	214.072	38.0631
Smp_055420.1	974	789.72	491.928	42.3997
Smp_151660.1	2052	1867.72	14	0.510211
Smp_151670.1	1470	1285.72	333	17.6292
Smp_055440.1	2328	2143.72	165	5.23901
Smp_055450.1	683	498.747	622	84.8875
Smp_200290.1	204	48.6934	65	90.8609
Smp_151680.1	564	379.833	16	2.86722
Smp_118240.1	936	751.72	102	9.23587
Smp_167830.1	303	125.778	0	0
Smp_152160.1	345	164.406	0	0
Smp_209020.1	123	12.4445	0	0
Smp_152150.1	9707	9522.72	60.1179	0.429711
Smp_200940.1	438	254.433	10	2.67522
Smp_196600.1	3423	3238.72	267	5.6114
Smp_152180.1	1518	1333.72	2085	106.408
Smp_152190.1	681	496.747	0	0
Smp_152200.1	1068	883.72	9	0.693205
Smp_152210.1	279	105.173	33	21.3572
Smp_200970.1	171	29.9075	10	22.759
Smp_152220.1	1221	1036.72	72	4.72721
Smp_056200.1	1446	1261.72	1781	96.0804
Smp_152230.1	4512	4327.72	437	6.87315
Smp_152260.1	6051	5866.72	66	0.765742
Smp_152270.1	962	777.72	1132	99.0734
Smp_056240.1	1939	1754.72	968	37.5492
Smp_152280.1	1041	856.72	30	2.3835
Smp_056260.1	1017	832.72	122	9.97228
Smp_152290.1	1041	856.72	181	14.3805
Smp_056280.1	1947	1762.72	88	3.39808
Smp_056290.1	5859	5674.72	12	0.143936
Smp_152300.1	2525	2340.72	241	7.00812
Smp_152310.1	1134	949.72	1	0.0716701
