target_id	length	eff_length	est_counts	tpm
Smp_186980.1	402	210.978	519	180.702
Smp_197050.1	186	37.9884	74	143.091
Smp_160500.1	5316	5122.94	326	4.67444
Smp_160490.1	3894	3700.94	274	5.43839
Smp_070540.1	5995	5801.94	345.589	4.37541
Smp_160480.1	791	597.942	24.428	3.00096
Smp_160480.2	659	465.995	33.572	5.2921
Smp_160470.1	3111	2917.94	485	12.2095
Smp_160460.1	7563	7369.94	1541.32	15.3625
Smp_160450.1	3576	3382.94	1006	21.8442
Smp_191780.1	297	114.731	48	30.7321
Smp_160440.1	2374	2180.94	627	21.1181
Smp_160430.1	369	179.435	209	85.56
Smp_160420.1	417	225.627	259	84.3219
Smp_160410.1	7034	6840.94	92.6833	0.995216
Smp_160410.2	875	681.942	562.522	60.5932
Smp_092930.1	1176	982.942	510	38.1131
Smp_092950.1	5574	5380.94	1425.6	19.4613
Smp_173020.1	2529	2335.94	277.85	8.73735
Smp_200370.1	204	47.1811	9.50824	14.8035
Smp_200460.1	246	74.3666	2	1.97553
Smp_158440.1	660	466.995	303	47.6609
Smp_158430.1	813	619.942	187	22.1576
Smp_067090.1	434	241.993	496	150.561
Smp_158420.1	960	766.942	5.00025	0.478918
Smp_067060.1	1205	1011.94	57020.1	4139.08
Smp_067050.1	54	20.4286	0	0
Smp_158410.1	597	404.037	0	0
Smp_184360.1	369	179.435	0	0
Smp_193860.1	655	461.995	1	0.158999
Smp_179960.1	357	168.145	0	0
Smp_103610.1	1203	1009.94	39569.7	2878.05
Smp_179950.1	912	718.942	51.226	5.23394
Smp_168300.1	288	107.143	0	0
Smp_168290.1	336	148.965	0	0
Smp_085010.1	1122	928.942	3772	298.274
Smp_168280.1	327	140.931	0	0
Smp_200280.1	246	74.3666	815	805.029
Smp_180980.1	474	281.46	25	6.52462
Smp_196410.1	1479	1285.94	21	1.19958
Smp_105320.1	401	209.999	1282	448.439
Smp_105330.1	975	781.942	976	91.6869
Smp_105340.1	3678	3484.94	435	9.16907
Smp_105360.1	3393	3199.94	117	2.68581
Smp_105370.1	1002	808.942	49	4.44949
Smp_181040.1	2006	1812.94	147	5.95614
Smp_181050.1	6838	6644.94	4692	51.8679
Smp_178010.1	488	295.286	1670.52	415.565
Smp_016050.1	3316	3122.94	3386	79.6443
Smp_130910.1	1113	919.942	832	66.4347
Smp_172850.1	647	453.995	1332	215.519
Smp_130920.1	2289	2095.94	539	18.8904
Smp_130930.1	489	296.286	262	64.9564
Smp_016090.1	6991	6797.94	2046	22.1085
Smp_130940.1	13950	13756.9	1117.87	5.96901
Smp_209000.1	222131	221938	6930.95	2.294
Smp_016200.1	1177	983.942	157.571	11.7636
Smp_016200.4	5574	5380.94	204.795	2.79572
Smp_016200.3	1492	1298.94	1483.77	83.9091
Smp_016180.1	5049	4855.94	220.597	3.33701
Smp_130980.1	1194	1000.94	553.147	40.5941
Smp_130970.1	1527	1333.94	0	0
Smp_130960.1	2352	2158.94	53.8393	1.83185
Smp_016130.1	5892	5698.94	513.722	6.62164
